"time","current"
0.0,-17.7001953125
0.1,-16.17431640625
0.2,-15.56396484375
0.3,-12.8173828125
0.4,-12.8173828125
0.5,-13.427734375
0.6,-21.3623046875
0.7,-21.3623046875
0.8,-17.7001953125
0.9,-17.7001953125
1.0,-16.78466796875
1.1,-14.95361328125
1.2,-17.7001953125
1.3,-17.7001953125
1.4,-17.7001953125
1.5,-14.95361328125
1.6,-14.0380859375
1.7,-19.53125
1.8,-16.78466796875
1.9,-14.95361328125
2.0,-22.27783203125
2.1,-18.00537109375
2.2,-10.986328125
2.3,-15.56396484375
2.4,-17.39501953125
2.5,-17.08984375
2.6,-11.5966796875
2.7,-11.5966796875
2.8,-20.44677734375
2.9,-23.8037109375
3.0,-15.56396484375
3.1,-12.51220703125
3.2,-25.0244140625
3.3,-15.869140625
3.4,-12.51220703125
3.5,-21.05712890625
3.6,-17.7001953125
3.7,-14.34326171875
3.8,-13.73291015625
3.9,-16.17431640625
4.0,-19.83642578125
4.1,-15.869140625
4.2,-14.95361328125
4.3,-17.7001953125
4.4,-23.8037109375
4.5,-16.4794921875
4.6,-8.85009765625
4.7,-19.83642578125
4.8,-21.66748046875
4.9,-18.61572265625
5.0,-15.2587890625
5.1,-15.869140625
5.2,-18.61572265625
5.3,-13.427734375
5.4,-15.869140625
5.5,-17.08984375
5.6,-17.39501953125
5.7,-17.08984375
5.8,-21.66748046875
5.9,-20.751953125
6.0,-19.83642578125
6.1,-16.4794921875
6.2,-15.2587890625
6.3,-21.3623046875
6.4,-15.2587890625
6.5,-14.34326171875
6.6,-21.66748046875
6.7,-19.53125
6.8,-14.6484375
6.9,-11.5966796875
7.0,-16.4794921875
7.1,-21.3623046875
7.2,-18.61572265625
7.3,-15.869140625
7.4,-14.34326171875
7.5,-19.83642578125
7.6,-19.53125
7.7,-17.39501953125
7.8,-16.17431640625
7.9,-17.7001953125
8.0,-18.310546875
8.1,-18.61572265625
8.2,-15.869140625
8.3,-19.53125
8.4,-23.49853515625
8.5,-17.39501953125
8.6,-13.12255859375
8.7,-16.17431640625
8.8,-16.4794921875
8.9,-14.6484375
9.0,-15.869140625
9.1,-22.5830078125
9.2,-21.66748046875
9.3,-14.95361328125
9.4,-11.5966796875
9.5,-15.56396484375
9.6,-18.00537109375
9.7,-13.73291015625
9.8,-17.39501953125
9.9,-18.9208984375
10.0,-15.56396484375
10.1,-19.22607421875
10.2,-20.751953125
10.3,-17.39501953125
10.4,-18.61572265625
10.5,-16.78466796875
10.6,-18.00537109375
10.7,-19.22607421875
10.8,-16.17431640625
10.9,-16.17431640625
11.0,-16.78466796875
11.1,-19.83642578125
11.2,-13.73291015625
11.3,-14.0380859375
11.4,-17.08984375
11.5,-16.4794921875
11.6,-19.53125
11.7,-16.78466796875
11.8,-16.4794921875
11.9,-16.17431640625
12.0,-16.17431640625
12.1,-14.95361328125
12.2,-15.2587890625
12.3,-15.869140625
12.4,-19.22607421875
12.5,-14.95361328125
12.6,-18.61572265625
12.7,-21.05712890625
12.8,-15.869140625
12.9,-14.0380859375
13.0,-18.61572265625
13.1,-17.39501953125
13.2,-15.2587890625
13.3,-20.44677734375
13.4,-19.53125
13.5,-21.97265625
13.6,-15.56396484375
13.7,-15.869140625
13.8,-14.34326171875
13.9,-11.5966796875
14.0,-14.6484375
14.1,-17.7001953125
14.2,-13.12255859375
14.3,-16.17431640625
14.4,-23.193359375
14.5,-17.7001953125
14.6,-22.27783203125
14.7,-17.7001953125
14.8,-12.51220703125
14.9,-15.869140625
15.0,-16.78466796875
15.1,-14.0380859375
15.2,-11.90185546875
15.3,-16.78466796875
15.4,-21.3623046875
15.5,-22.27783203125
15.6,-19.53125
15.7,-18.61572265625
15.8,-15.56396484375
15.9,-14.6484375
16.0,-19.53125
16.1,-16.78466796875
16.2,-16.17431640625
16.3,-14.95361328125
16.4,-15.2587890625
16.5,-18.310546875
16.6,-19.83642578125
16.7,-19.22607421875
16.8,-14.95361328125
16.9,-13.427734375
17.0,-18.310546875
17.1,-21.05712890625
17.2,-10.68115234375
17.3,-12.51220703125
17.4,-21.05712890625
17.5,-18.9208984375
17.6,-14.95361328125
17.7,-18.00537109375
17.8,-16.4794921875
17.9,-18.310546875
18.0,-16.17431640625
18.1,-16.4794921875
18.2,-14.6484375
18.3,-18.00537109375
18.4,-18.9208984375
18.5,-14.34326171875
18.6,-15.2587890625
18.7,-20.44677734375
18.8,-16.78466796875
18.9,-17.7001953125
19.0,-19.22607421875
19.1,-12.20703125
19.2,-12.8173828125
19.3,-14.0380859375
19.4,-19.83642578125
19.5,-22.27783203125
19.6,-14.34326171875
19.7,-17.39501953125
19.8,-12.8173828125
19.9,-12.8173828125
20.0,-18.61572265625
20.1,-11.5966796875
20.2,-13.427734375
20.3,-20.751953125
20.4,-18.9208984375
20.5,-18.00537109375
20.6,-14.95361328125
20.7,-14.95361328125
20.8,-12.51220703125
20.9,-17.08984375
21.0,-19.53125
21.1,-17.08984375
21.2,-13.427734375
21.3,-10.986328125
21.4,-18.310546875
21.5,-18.00537109375
21.6,-13.12255859375
21.7,-17.7001953125
21.8,-20.44677734375
21.9,-19.83642578125
22.0,-16.78466796875
22.1,-17.39501953125
22.2,-16.78466796875
22.3,-13.73291015625
22.4,-13.73291015625
22.5,-13.12255859375
22.6,-18.00537109375
22.7,-18.61572265625
22.8,-16.78466796875
22.9,-13.73291015625
23.0,-14.0380859375
23.1,-17.08984375
23.2,-19.83642578125
23.3,-15.869140625
23.4,-12.20703125
23.5,-15.2587890625
23.6,-15.2587890625
23.7,-20.1416015625
23.8,-18.9208984375
23.9,-11.5966796875
24.0,-16.78466796875
24.1,-20.751953125
24.2,-18.9208984375
24.3,-22.88818359375
24.4,-12.8173828125
24.5,-10.68115234375
24.6,-13.12255859375
24.7,-17.39501953125
24.8,-15.2587890625
24.9,-14.95361328125
25.0,-14.0380859375
25.1,-18.61572265625
25.2,-18.9208984375
25.3,-14.34326171875
25.4,-15.56396484375
25.5,-23.193359375
25.6,-14.95361328125
25.7,-18.310546875
25.8,-16.17431640625
25.9,-17.39501953125
26.0,-10.986328125
26.1,-13.73291015625
26.2,-14.34326171875
26.3,-14.6484375
26.4,-14.34326171875
26.5,-14.95361328125
26.6,-13.12255859375
26.7,-16.17431640625
26.8,-18.9208984375
26.9,-18.9208984375
27.0,-16.78466796875
27.1,-17.08984375
27.2,-15.56396484375
27.3,-16.4794921875
27.4,-15.2587890625
27.5,-21.05712890625
27.6,-16.78466796875
27.7,-13.73291015625
27.8,-20.751953125
27.9,-18.61572265625
28.0,-11.5966796875
28.1,-12.51220703125
28.2,-12.20703125
28.3,-14.0380859375
28.4,-13.427734375
28.5,-18.9208984375
28.6,-18.61572265625
28.7,-15.56396484375
28.8,-17.7001953125
28.9,-17.08984375
29.0,-16.78466796875
29.1,-19.83642578125
29.2,-13.427734375
29.3,-16.17431640625
29.4,-20.751953125
29.5,-21.3623046875
29.6,-16.78466796875
29.7,-13.12255859375
29.8,-16.4794921875
29.9,-17.08984375
30.0,-12.51220703125
30.1,-12.51220703125
30.2,-21.05712890625
30.3,-22.88818359375
30.4,-15.869140625
30.5,-18.00537109375
30.6,-19.53125
30.7,-15.869140625
30.8,-6.7138671875
30.9,-13.427734375
31.0,-21.66748046875
31.1,-19.83642578125
31.2,-18.00537109375
31.3,-13.427734375
31.4,-15.869140625
31.5,-15.56396484375
31.6,-12.8173828125
31.7,-10.986328125
31.8,-14.95361328125
31.9,-18.9208984375
32.0,-19.22607421875
32.1,-16.78466796875
32.2,-17.39501953125
32.3,-19.22607421875
32.4,-15.869140625
32.5,-14.6484375
32.6,-16.17431640625
32.7,-18.00537109375
32.8,-18.61572265625
32.9,-19.22607421875
33.0,-14.34326171875
33.1,-17.08984375
33.2,-17.7001953125
33.3,-14.0380859375
33.4,-14.34326171875
33.5,-17.39501953125
33.6,-19.53125
33.7,-17.39501953125
33.8,-12.8173828125
33.9,-9.765625
34.0,-18.61572265625
34.1,-22.5830078125
34.2,-14.34326171875
34.3,-15.56396484375
34.4,-14.34326171875
34.5,-15.2587890625
34.6,-12.20703125
34.7,-16.17431640625
34.8,-15.2587890625
34.9,-14.6484375
35.0,-16.78466796875
35.1,-15.2587890625
35.2,-10.986328125
35.3,-15.56396484375
35.4,-17.39501953125
35.5,-19.53125
35.6,-13.73291015625
35.7,-13.73291015625
35.8,-17.08984375
