Iter. Eval.  Best      Time m:s
0     12     -7.39e+09   0:00.7
1     24     -6.04e+09   0:01.1
2     36     -5.46e+09   0:01.4
3     48     -5.46e+09   0:01.7
20    252    -5.44e+09   0:06.6
40    492    -5.43e+09   0:12.6
60    732    -5.43e+09   0:17.9
80    972    -5.4e+09    0:22.4
100   1212   -5.23e+09   0:27.0
120   1452   -5.22e+09   0:31.5
140   1692   -5.22e+09   0:35.9
160   1932   -5.22e+09   0:40.5
180   2172   -5.21e+09   0:44.9
200   2412   -5.21e+09   0:49.4
220   2652   -5.2e+09    0:53.9
240   2892   -5.2e+09    0:58.3
260   3132   -5.19e+09   1:02.7
280   3372   -5.17e+09   1:07.3
300   3612   -5.12e+09   1:12.3
320   3852   -5.08e+09   1:17.3
340   4092   -5e+09      1:21.9
360   4332   -4.89e+09   1:26.3
380   4572   -4.88e+09   1:30.9
400   4812   -4.86e+09   1:35.3
420   5052   -4.85e+09   1:39.8
440   5292   -4.84e+09   1:44.1
460   5532   -4.82e+09   1:48.4
480   5772   -4.81e+09   1:52.7
500   6012   -4.8e+09    1:58.6
520   6252   -4.79e+09   2:04.1
540   6492   -4.76e+09   2:09.2
560   6732   -4.68e+09   2:15.0
580   6972   -4.4e+09    2:20.4
600   7212   -4.12e+09   2:25.2
620   7452   -3.88e+09   2:29.7
640   7692   -3.77e+09   2:34.6
660   7932   -3.75e+09   2:40.1
680   8172   -3.74e+09   2:44.8
700   8412   -3.74e+09   2:49.6
720   8652   -3.73e+09   2:54.3
740   8892   -3.73e+09   2:59.3
760   9132   -3.73e+09   3:04.8
780   9372   -3.72e+09   3:09.8
800   9612   -3.63e+09   3:14.7
820   9852   -3.58e+09   3:19.4
840   10092  -3.56e+09   3:24.1
860   10332  -3.54e+09   3:29.0
880   10572  -3.52e+09   3:33.3
900   10812  -3.47e+09   3:37.9
920   11052  -3.43e+09   3:42.6
940   11292  -3.42e+09   3:47.1
960   11532  -3.42e+09   3:51.5
980   11772  -3.42e+09   3:56.2
1000  12012  -3.42e+09   4:02.4
1020  12252  -3.42e+09   4:08.8
1040  12492  -3.42e+09   4:14.2
1060  12732  -3.42e+09   4:19.8
1080  12972  -3.41e+09   4:24.6
1100  13212  -3.4e+09    4:29.4
1120  13452  -3.35e+09   4:33.9
1140  13692  -3.32e+09   4:38.4
1160  13932  -3.3e+09    4:42.9
1180  14172  -3.28e+09   4:47.6
1200  14412  -3.24e+09   4:52.1
1220  14652  -3.12e+09   4:56.5
1240  14892  -3.1e+09    5:01.3
1260  15132  -3.07e+09   5:05.9
1280  15372  -3.03e+09   5:10.7
1300  15612  -2.62e+09   5:15.3
1320  15852  -2.25e+09   5:19.9
1340  16092  -1.93e+09   5:24.5
1360  16332  -1.59e+09   5:29.3
1380  16572  -1.28e+09   5:33.9
1400  16812  -1.21e+09   5:38.7
1420  17052  -1.17e+09   5:43.5
1440  17292  -1.12e+09   5:48.8
1460  17532  -1.1e+09    5:54.1
1480  17772  -1.04e+09   5:59.8
1500  18012  -9.75e+08   6:07.8
1520  18252  -9.64e+08   6:17.6
1540  18492  -9.48e+08   6:26.6
1560  18732  -9.01e+08   6:35.5
1580  18972  -7.97e+08   6:44.2
1600  19212  -5.57e+08   6:52.0
1620  19452  -3.13e+08   6:59.7
1640  19692  -2.18e+08   7:06.3
1660  19932  -1.86e+08   7:11.9
1680  20172  -1.34e+08   7:17.1
1700  20412  -1.16e+08   7:22.8
1720  20652  -1.07e+08   7:27.9
1740  20892  -9.67e+07   7:33.4
1760  21132  -8.7e+07    7:38.9
1780  21372  -8.24e+07   7:44.3
1800  21612  -8.13e+07   7:49.1
1820  21852  -8.11e+07   7:54.0
1840  22092  -8.1e+07    7:58.7
1860  22332  -8.1e+07    8:04.0
1880  22572  -8.1e+07    8:08.9
1900  22812  -8.1e+07    8:13.5
1920  23052  -8.09e+07   8:18.7
1940  23292  -7.96e+07   8:23.8
1960  23532  -7.65e+07   8:28.9
1980  23772  -7.63e+07   8:34.6
2000  24012  -7.63e+07   8:40.5
2020  24252  -7.63e+07   8:47.1
2040  24492  -7.63e+07   8:53.6
2060  24732  -7.63e+07   8:59.8
2080  24972  -7.63e+07   9:06.1
2100  25212  -7.63e+07   9:12.0
2120  25452  -7.63e+07   9:16.9
2140  25692  -7.63e+07   9:22.1
2160  25932  -7.63e+07   9:27.8
2180  26172  -7.63e+07   9:32.8
2200  26412  -7.63e+07   9:37.4
2220  26652  -7.63e+07   9:42.0
2240  26892  -7.63e+07   9:46.8
2260  27132  -7.63e+07   9:51.9
2280  27372  -7.63e+07   9:57.0
2300  27612  -7.63e+07  10:01.9
2320  27852  -7.63e+07  10:07.2
2340  28092  -7.63e+07  10:12.9
2360  28332  -7.63e+07  10:18.5
2380  28572  -7.63e+07  10:23.9
2400  28812  -7.63e+07  10:29.4
2420  29052  -7.63e+07  10:34.4
2440  29292  -7.63e+07  10:39.4
2460  29532  -7.63e+07  10:44.2
2480  29772  -7.63e+07  10:49.6
2500  30012  -7.63e+07  10:55.1
2502  30024  -7.63e+07  10:55.3
