Iter. Eval.  Best      Time m:s
0     11     -1.26e+10   0:00.7
1     22     -6.49e+09   0:01.0
2     33     -5.2e+09    0:01.3
3     44     -4.77e+09   0:01.6
20    231    -3.69e+09   0:05.9
40    451    -3.66e+09   0:11.0
60    671    -3.65e+09   0:16.9
80    891    -3.63e+09   0:22.5
100   1111   -3.61e+09   0:27.7
120   1331   -3.53e+09   0:32.8
140   1551   -3.36e+09   0:37.7
160   1771   -3.13e+09   0:42.8
180   1991   -2.9e+09    0:47.6
200   2211   -2.66e+09   0:52.8
220   2431   -2.31e+09   0:57.9
240   2651   -2.26e+09   1:02.8
260   2871   -2.21e+09   1:07.8
280   3091   -2.17e+09   1:12.5
300   3311   -2.16e+09   1:17.3
320   3531   -2.16e+09   1:22.4
340   3751   -2.16e+09   1:27.0
360   3971   -2.16e+09   1:32.0
380   4191   -2.16e+09   1:37.1
400   4411   -2.16e+09   1:42.2
420   4631   -2.16e+09   1:47.7
440   4851   -2.16e+09   1:53.3
460   5071   -2.16e+09   1:58.9
480   5291   -2.16e+09   2:05.0
500   5511   -2.16e+09   2:10.6
520   5731   -2.16e+09   2:16.7
540   5951   -2.16e+09   2:21.7
560   6171   -2.16e+09   2:27.0
580   6391   -2.16e+09   2:32.2
600   6611   -2.16e+09   2:36.9
620   6831   -2.16e+09   2:41.8
640   7051   -2.16e+09   2:46.6
660   7271   -2.16e+09   2:51.6
680   7491   -2.16e+09   2:56.6
700   7711   -2.16e+09   3:01.7
720   7931   -2.16e+09   3:06.6
740   8151   -2.16e+09   3:11.7
760   8371   -2.16e+09   3:16.6
780   8591   -2.16e+09   3:21.9
800   8811   -2.16e+09   3:27.8
820   9031   -2.16e+09   3:33.4
840   9251   -2.16e+09   3:38.5
860   9471   -2.16e+09   3:43.7
880   9691   -2.16e+09   3:48.9
900   9911   -2.15e+09   3:54.4
920   10131  -2.15e+09   3:59.9
940   10351  -2.15e+09   4:05.0
960   10571  -2.15e+09   4:09.8
980   10791  -2.15e+09   4:15.8
1000  11011  -2.15e+09   4:21.9
1020  11231  -2.15e+09   4:28.4
1040  11451  -2.15e+09   4:34.5
1060  11671  -2.15e+09   4:40.3
1080  11891  -2.15e+09   4:45.1
1100  12111  -2.15e+09   4:50.1
1120  12331  -2.15e+09   4:54.9
1140  12551  -2.15e+09   4:59.6
1160  12771  -2.15e+09   5:04.4
1180  12991  -2.15e+09   5:09.2
1200  13211  -2.15e+09   5:14.0
1220  13431  -2.15e+09   5:18.6
1240  13651  -2.15e+09   5:23.4
1260  13871  -2.14e+09   5:28.0
1280  14091  -1.79e+09   5:32.8
1300  14311  -1.71e+09   5:37.6
1320  14531  -1.68e+09   5:43.0
1340  14751  -1.62e+09   5:48.9
1360  14971  -1.59e+09   5:54.0
1380  15191  -1.55e+09   5:58.9
1400  15411  -1.53e+09   6:03.7
1420  15631  -1.52e+09   6:08.5
1440  15851  -1.52e+09   6:13.7
1460  16071  -1.51e+09   6:18.9
1480  16291  -1.51e+09   6:24.5
1500  16511  -1.5e+09    6:29.9
1520  16731  -1.49e+09   6:35.8
1540  16951  -1.47e+09   6:42.2
1560  17171  -1.39e+09   6:47.9
1580  17391  -1.32e+09   6:53.2
1600  17611  -1.29e+09   6:58.1
1620  17831  -1.26e+09   7:02.9
1640  18051  -1.24e+09   7:07.7
1660  18271  -1.22e+09   7:12.6
1680  18491  -1.13e+09   7:17.5
1700  18711  -1.12e+09   7:22.4
1720  18931  -1.1e+09    7:27.6
1740  19151  -1.08e+09   7:32.5
1760  19371  -1.07e+09   7:37.9
1780  19591  -1.04e+09   7:43.2
1800  19811  -1.03e+09   7:48.5
1820  20031  -1.01e+09   7:53.7
1840  20251  -9.79e+08   7:59.3
1860  20471  -9.29e+08   8:04.4
1880  20691  -9.16e+08   8:09.9
1900  20911  -8.55e+08   8:15.2
1920  21131  -7.32e+08   8:20.6
1940  21351  -5.07e+08   8:25.8
1960  21571  -3.79e+08   8:30.9
1980  21791  -3.38e+08   8:36.6
2000  22011  -3.23e+08   8:42.3
2020  22231  -3.18e+08   8:48.7
2040  22451  -3.13e+08   8:55.4
2060  22671  -3.13e+08   9:01.5
2080  22891  -3.12e+08   9:07.7
2100  23111  -3.12e+08   9:13.2
2120  23331  -3.12e+08   9:18.6
2140  23551  -3.11e+08   9:23.9
2160  23771  -3.11e+08   9:29.4
2180  23991  -3.11e+08   9:34.9
2200  24211  -3.11e+08   9:40.4
2220  24431  -3.1e+08    9:46.6
2240  24651  -3.1e+08    9:52.6
2260  24871  -3.1e+08    9:58.5
2280  25091  -3.1e+08   10:04.1
2300  25311  -3.1e+08   10:09.9
2320  25531  -3.1e+08   10:15.6
2340  25751  -3.1e+08   10:21.7
2360  25971  -3.09e+08  10:27.4
2380  26191  -3.09e+08  10:33.0
2400  26411  -3.09e+08  10:38.5
2420  26631  -3.09e+08  10:43.5
2440  26851  -3.09e+08  10:48.5
2460  27071  -3.09e+08  10:53.6
2480  27291  -3.09e+08  10:59.2
2500  27511  -3.09e+08  11:04.5
2520  27731  -3.07e+08  11:10.7
2540  27951  -3.05e+08  11:16.8
2560  28171  -3.04e+08  11:22.6
2580  28391  -3.03e+08  11:28.3
2600  28611  -3.03e+08  11:34.0
2620  28831  -2.99e+08  11:39.3
2640  29051  -2.86e+08  11:44.9
2660  29271  -2.68e+08  11:50.6
2680  29491  -2.45e+08  11:56.9
2700  29711  -2.41e+08  12:02.8
2720  29931  -2.28e+08  12:08.7
2740  30151  -2.15e+08  12:14.1
2760  30371  -2.1e+08   12:19.7
2780  30591  -2.04e+08  12:25.6
2800  30811  -1.91e+08  12:31.3
2820  31031  -1.82e+08  12:37.8
2840  31251  -1.79e+08  12:43.2
2860  31471  -1.75e+08  12:48.6
2880  31691  -1.66e+08  12:54.3
2900  31911  -1.58e+08  12:59.8
2920  32131  -1.47e+08  13:05.2
2940  32351  -1.36e+08  13:10.7
2960  32571  -1.3e+08   13:15.7
2980  32791  -1.25e+08  13:21.2
3000  33011  -1.15e+08  13:26.3
3020  33231  -1.02e+08  13:31.6
3040  33451  -9.34e+07  13:36.7
3060  33671  -9.13e+07  13:42.7
3080  33891  -8.95e+07  13:48.7
3100  34111  -8.68e+07  13:53.6
3120  34331  -8.45e+07  13:58.8
3140  34551  -7.82e+07  14:04.2
3160  34771  -6.86e+07  14:09.6
3180  34991  -5.01e+07  14:15.3
3200  35211  -2.41e+07  14:21.2
3220  35431  -1.54e+07  14:27.0
3240  35651  -1.36e+07  14:32.5
3260  35871  -1.32e+07  14:38.9
3280  36091  -1.25e+07  14:45.0
3300  36311  -1.18e+07  14:50.4
3320  36531  -1.14e+07  14:55.8
3340  36751  -1.11e+07  15:00.8
3360  36971  -1.07e+07  15:06.2
3380  37191  -1.03e+07  15:12.2
3400  37411  -1.01e+07  15:18.0
3420  37631  -9790958   15:23.7
