Iter. Eval.  Best      Time m:s
0     11     -2.69e+13   0:00.6
1     22     -2.69e+13   0:00.8
2     33     -2.69e+13   0:01.0
3     44     -2.69e+13   0:01.1
20    231    -2.26e+13   0:04.3
40    451    -1.13e+13   0:08.3
60    671    -6.67e+09   0:11.2
80    891    -2.78e+09   0:14.2
100   1111   -2.74e+09   0:17.5
120   1331   -2.74e+09   0:20.9
140   1551   -2.74e+09   0:24.3
160   1771   -2.74e+09   0:27.9
180   1991   -2.72e+09   0:31.5
200   2211   -2.72e+09   0:35.0
220   2431   -2.72e+09   0:39.2
240   2651   -2.68e+09   0:43.1
260   2871   -2.09e+09   0:46.7
280   3091   -2.04e+09   0:50.2
300   3311   -1.9e+09    0:53.7
320   3531   -1.74e+09   0:57.5
340   3751   -1.73e+09   1:01.6
360   3971   -1.61e+09   1:05.1
380   4191   -1.49e+09   1:08.4
400   4411   -1.45e+09   1:12.5
420   4631   -1.43e+09   1:16.6
440   4851   -1.42e+09   1:19.7
460   5071   -1.42e+09   1:23.2
480   5291   -1.4e+09    1:26.5
500   5511   -1.36e+09   1:30.9
520   5731   -1.36e+09   1:35.0
540   5951   -1.34e+09   1:38.6
560   6171   -1.34e+09   1:42.3
580   6391   -1.33e+09   1:46.0
600   6611   -1.32e+09   1:49.7
620   6831   -1.31e+09   1:53.3
640   7051   -1.3e+09    1:57.0
660   7271   -1.3e+09    2:00.6
680   7491   -1.29e+09   2:04.2
700   7711   -1.29e+09   2:07.7
720   7931   -1.28e+09   2:11.5
740   8151   -1.28e+09   2:16.1
760   8371   -1.28e+09   2:20.4
780   8591   -1.28e+09   2:24.1
800   8811   -1.28e+09   2:27.7
820   9031   -1.28e+09   2:31.6
840   9251   -1.28e+09   2:35.9
860   9471   -1.19e+09   2:39.6
880   9691   -6.89e+08   2:43.3
900   9911   -3.48e+08   2:47.0
920   10131  -2.42e+08   2:50.7
940   10351  -1.86e+08   2:55.4
960   10571  -1.28e+08   2:59.5
980   10791  -7.4e+07    3:03.4
1000  11011  -3.7e+07    3:08.3
1020  11231  -2.57e+07   3:12.8
1040  11451  -1.61e+07   3:16.6
1060  11671  -1.31e+07   3:20.4
1080  11891  -1.02e+07   3:24.2
1100  12111  -8421179    3:27.8
1120  12331  -8254347    3:31.6
1140  12551  -8244510    3:35.3
1160  12771  -8240067    3:39.1
1180  12991  -8237381    3:42.8
1200  13211  -8234770    3:46.6
1220  13431  -8234132    3:50.9
1240  13651  -8234002    3:55.4
1260  13871  -8233814    3:59.7
1280  14091  -8232871    4:03.9
1300  14311  -8230835    4:07.6
1320  14531  -8230379    4:11.9
1340  14751  -8230303    4:16.0
1360  14971  -8230263    4:19.7
1380  15191  -8230257    4:23.5
1400  15411  -8230252    4:27.3
1420  15631  -8230252    4:31.1
1440  15851  -8230248    4:35.3
1460  16071  -8230247    4:39.9
1480  16291  -8230244    4:43.9
1500  16511  -8230244    4:48.8
1520  16731  -8230244    4:53.3
1540  16951  -8230244    4:57.2
1560  17171  -8230244    5:01.1
1580  17391  -8230244    5:05.2
1600  17611  -8230244    5:09.3
1620  17831  -8230244    5:13.3
1640  18051  -8230244    5:17.4
1660  18271  -8230244    5:21.2
1668  18348  -8230244    5:22.6
