Iter. Eval.  Best      Time m:s
0     11     -2.22e+11   0:00.7
1     22     -1.13e+11   0:01.1
2     33     -7.37e+10   0:01.4
3     44     -2.45e+10   0:01.8
20    231    -7.21e+09   0:06.8
40    451    -7.21e+09   0:12.4
60    671    -7.21e+09   0:17.4
80    891    -7.2e+09    0:22.6
100   1111   -7.16e+09   0:27.8
120   1331   -7e+09      0:33.1
140   1551   -6.55e+09   0:38.2
160   1771   -6.19e+09   0:44.0
180   1991   -5.6e+09    0:49.4
200   2211   -5.42e+09   0:54.9
220   2431   -4.99e+09   0:59.9
240   2651   -4.63e+09   1:05.3
260   2871   -4.29e+09   1:11.1
280   3091   -3.16e+09   1:16.1
300   3311   -3.16e+09   1:21.3
320   3531   -3.16e+09   1:26.5
340   3751   -3.14e+09   1:32.0
360   3971   -3.1e+09    1:37.3
380   4191   -3.09e+09   1:42.3
400   4411   -3.05e+09   1:47.5
420   4631   -2.96e+09   1:52.7
440   4851   -2.86e+09   1:58.1
460   5071   -2.75e+09   2:03.9
480   5291   -2.7e+09    2:09.3
500   5511   -2.69e+09   2:15.8
520   5731   -2.68e+09   2:22.7
540   5951   -2.68e+09   2:29.1
560   6171   -2.68e+09   2:34.0
580   6391   -2.68e+09   2:39.3
600   6611   -2.68e+09   2:44.3
620   6831   -2.68e+09   2:49.2
640   7051   -2.68e+09   2:54.2
660   7271   -2.68e+09   2:59.7
680   7491   -2.68e+09   3:04.9
700   7711   -2.68e+09   3:09.8
720   7931   -2.68e+09   3:14.9
740   8151   -2.67e+09   3:20.2
760   8371   -2.67e+09   3:25.5
780   8591   -2.67e+09   3:30.2
800   8811   -2.67e+09   3:34.8
820   9031   -2.67e+09   3:39.5
840   9251   -2.67e+09   3:44.2
860   9471   -2.67e+09   3:48.7
880   9691   -2.67e+09   3:53.7
900   9911   -2.67e+09   3:58.3
920   10131  -2.67e+09   4:03.0
940   10351  -2.67e+09   4:08.2
960   10571  -2.67e+09   4:13.0
980   10791  -2.67e+09   4:18.1
1000  11011  -2.67e+09   4:23.2
1020  11231  -2.67e+09   4:28.7
1040  11451  -2.67e+09   4:34.5
1060  11671  -2.67e+09   4:39.5
1080  11891  -2.67e+09   4:45.3
1100  12111  -2.67e+09   4:50.6
1120  12331  -2.67e+09   4:55.2
1140  12551  -2.67e+09   4:59.5
1160  12771  -2.67e+09   5:03.9
1180  12991  -2.67e+09   5:09.0
