Iter. Eval.  Best      Time m:s
0     12     -3.61e+10   0:00.6
1     24     -3.6e+10    0:00.7
2     36     -3.59e+10   0:00.8
3     48     -3.55e+10   0:01.0
20    252    -2.42e+10   0:02.7
40    492    -3.93e+09   0:04.7
60    732    -2.73e+09   0:06.7
80    972    -2.7e+09    0:08.7
100   1212   -2.7e+09    0:10.7
120   1452   -2.69e+09   0:12.7
140   1692   -2.69e+09   0:14.7
160   1932   -2.68e+09   0:16.7
180   2172   -2.67e+09   0:18.8
200   2412   -2.67e+09   0:20.8
220   2652   -2.66e+09   0:22.9
240   2892   -2.62e+09   0:24.9
260   3132   -2.5e+09    0:27.0
280   3372   -2.24e+09   0:29.1
300   3612   -1.66e+09   0:31.1
320   3852   -1.55e+09   0:33.1
340   4092   -1.51e+09   0:35.1
360   4332   -1.51e+09   0:37.3
380   4572   -1.5e+09    0:39.4
400   4812   -1.49e+09   0:41.5
420   5052   -1.49e+09   0:43.6
440   5292   -1.47e+09   0:45.6
460   5532   -1.45e+09   0:47.6
480   5772   -1.28e+09   0:49.7
500   6012   -1.23e+09   0:52.9
520   6252   -1.14e+09   0:56.1
540   6492   -1.09e+09   0:58.5
560   6732   -1.07e+09   1:00.6
580   6972   -1.02e+09   1:02.7
600   7212   -9.75e+08   1:05.0
620   7452   -9.47e+08   1:07.2
640   7692   -5.97e+08   1:09.4
660   7932   -4.45e+08   1:11.7
680   8172   -3.54e+08   1:13.9
700   8412   -1.85e+08   1:16.1
720   8652   -1.44e+08   1:18.3
740   8892   -8.07e+07   1:20.5
760   9132   -5.62e+07   1:22.7
780   9372   -3.88e+07   1:24.8
800   9612   -2.53e+07   1:27.0
820   9852   -1.98e+07   1:29.3
840   10092  -1.45e+07   1:31.5
860   10332  -1.24e+07   1:33.7
880   10572  -1.16e+07   1:35.9
900   10812  -1.08e+07   1:38.1
920   11052  -9998790    1:40.3
940   11292  -9192543    1:42.6
960   11532  -8837776    1:44.8
980   11772  -8632407    1:47.3
1000  12012  -8589095    1:50.3
1020  12252  -8535874    1:53.7
1040  12492  -8458027    1:56.2
1060  12732  -8365762    1:58.7
1080  12972  -8326018    2:01.0
1100  13212  -8300347    2:03.2
1120  13452  -8220848    2:05.4
1140  13692  -8192596    2:07.6
1160  13932  -8170439    2:09.8
1180  14172  -8161189    2:12.0
1200  14412  -8151824    2:14.1
1220  14652  -8148435    2:16.2
1240  14892  -8146790    2:18.3
1260  15132  -8146237    2:20.4
1280  15372  -8146058    2:22.6
1300  15612  -8145790    2:24.7
1320  15852  -8143600    2:26.8
1340  16092  -8137212    2:29.0
1360  16332  -8135228    2:31.2
1380  16572  -8134129    2:33.7
1400  16812  -8132064    2:36.1
1420  17052  -8125371    2:38.3
1440  17292  -8111550    2:40.4
1460  17532  -8078659    2:42.6
1480  17772  -8024693    2:45.2
1500  18012  -7971679    2:48.2
1520  18252  -7944780    2:51.5
1540  18492  -7938890    2:53.8
1560  18732  -7919532    2:56.0
1580  18972  -7901428    2:58.2
1600  19212  -7878473    3:00.4
1620  19452  -7859036    3:02.6
1640  19692  -7832368    3:04.8
1660  19932  -7776425    3:07.0
1680  20172  -7744982    3:09.2
1700  20412  -7727246    3:11.4
1720  20652  -7711542    3:13.6
1740  20892  -7687982    3:15.8
1760  21132  -7682180    3:18.0
1780  21372  -7680185    3:20.3
1800  21612  -7679261    3:22.5
1820  21852  -7678649    3:24.7
1840  22092  -7678041    3:26.9
1860  22332  -7677408    3:29.1
1880  22572  -7677074    3:31.3
1900  22812  -7677011    3:33.5
1920  23052  -7676982    3:35.7
1940  23292  -7676976    3:37.9
1960  23532  -7676973    3:40.1
1980  23772  -7676972    3:42.7
2000  24012  -7676971    3:45.8
2020  24252  -7676971    3:49.1
2040  24492  -7676971    3:51.3
2060  24732  -7676971    3:53.5
2080  24972  -7676971    3:55.6
2100  25212  -7676971    3:57.7
2120  25452  -7676971    3:59.8
2140  25692  -7676971    4:02.0
2160  25932  -7676971    4:04.3
2180  26172  -7676971    4:06.5
2200  26412  -7676971    4:08.6
2220  26652  -7676971    4:10.8
2240  26892  -7676971    4:13.0
2260  27132  -7676971    4:15.1
2280  27372  -7676971    4:17.4
2300  27612  -7676971    4:19.6
2320  27852  -7676971    4:21.8
2340  28092  -7676971    4:23.9
2360  28332  -7676971    4:26.1
2380  28572  -7676971    4:28.3
2400  28812  -7676971    4:30.5
2403  28836  -7676971    4:30.7
