Iter. Eval.  Best      Time m:s
0     11     -6.17e+09   0:00.7
1     22     -5.99e+09   0:00.9
2     33     -5.82e+09   0:01.1
3     44     -5.74e+09   0:01.3
20    231    -4.69e+09   0:05.2
40    451    -4.61e+09   0:09.7
60    671    -4.61e+09   0:14.6
80    891    -4.6e+09    0:19.2
100   1111   -4.59e+09   0:24.2
120   1331   -4.55e+09   0:29.1
140   1551   -4.37e+09   0:33.9
160   1771   -2.81e+09   0:38.5
180   1991   -2.77e+09   0:43.1
200   2211   -2.75e+09   0:47.8
220   2431   -2.73e+09   0:52.8
240   2651   -2.72e+09   0:58.3
260   2871   -2.71e+09   1:03.3
280   3091   -2.69e+09   1:08.7
300   3311   -2.68e+09   1:14.3
320   3531   -2.67e+09   1:20.3
340   3751   -2.66e+09   1:26.1
360   3971   -2.66e+09   1:31.8
380   4191   -2.65e+09   1:37.1
400   4411   -2.64e+09   1:42.4
420   4631   -2.63e+09   1:47.5
440   4851   -2.62e+09   1:52.7
460   5071   -2.6e+09    1:57.7
480   5291   -2.59e+09   2:02.6
500   5511   -2.58e+09   2:08.6
520   5731   -2.56e+09   2:14.6
540   5951   -1.72e+08   2:19.4
560   6171   -2.6e+07    2:24.2
580   6391   -2.58e+07   2:29.2
600   6611   -1.67e+07   2:34.2
620   6831   -1.49e+07   2:39.4
640   7051   -1.46e+07   2:44.4
660   7271   -1.45e+07   2:49.6
680   7491   -1.44e+07   2:54.6
700   7711   -1.44e+07   2:59.7
720   7931   -1.44e+07   3:05.1
740   8151   -1.41e+07   3:11.1
760   8371   -1.41e+07   3:16.8
780   8591   -1.39e+07   3:22.2
800   8811   -1.39e+07   3:27.7
820   9031   -1.39e+07   3:33.9
840   9251   -1.39e+07   3:39.9
860   9471   -1.39e+07   3:45.3
880   9691   -1.39e+07   3:50.2
900   9911   -1.39e+07   3:55.6
920   10131  -1.38e+07   4:00.9
940   10351  -1.38e+07   4:06.5
960   10571  -1.38e+07   4:11.7
980   10791  -1.38e+07   4:16.8
1000  11011  -1.38e+07   4:23.0
1020  11231  -1.38e+07   4:29.7
1040  11451  -1.38e+07   4:35.4
1060  11671  -1.38e+07   4:40.8
1080  11891  -1.38e+07   4:46.1
1100  12111  -1.38e+07   4:51.5
1120  12331  -1.38e+07   4:56.6
1140  12551  -1.37e+07   5:01.6
1160  12771  -1.36e+07   5:06.8
1180  12991  -1.04e+07   5:12.3
1200  13211  -9781587    5:18.0
1220  13431  -9516923    5:24.2
1240  13651  -9232845    5:30.1
1260  13871  -8419752    5:35.4
1280  14091  -8177089    5:40.9
1300  14311  -8158603    5:47.2
1320  14531  -8154897    5:53.0
1340  14751  -8150647    5:59.3
1360  14971  -8117971    6:05.0
1380  15191  -8054205    6:10.4
1400  15411  -7993827    6:16.1
1420  15631  -7927634    6:21.7
1440  15851  -7897311    6:27.4
1460  16071  -7875173    6:32.8
1480  16291  -7843980    6:38.2
1500  16511  -7762780    6:44.7
1520  16731  -7710866    6:51.4
1540  16951  -7686552    6:57.5
1560  17171  -7680180    7:03.2
1580  17391  -7677731    7:08.8
1600  17611  -7677164    7:14.6
1620  17831  -7677082    7:20.2
1640  18051  -7677075    7:25.6
1660  18271  -7677074    7:31.5
1680  18491  -7677073    7:37.0
1700  18711  -7677073    7:42.6
1720  18931  -7677073    7:48.3
1740  19151  -7677073    7:54.5
1760  19371  -7677073    8:00.2
1780  19591  -7677073    8:05.6
1800  19811  -7677073    8:10.9
1820  20031  -7677073    8:16.7
1840  20251  -7677073    8:22.3
1860  20471  -7677073    8:28.0
1876  20636  -7677073    8:32.0
