Iter. Eval.  Best      Time m:s
0     11     -4.9e+12    0:00.7
1     22     -4.33e+12   0:01.0
2     33     -4.07e+12   0:01.2
3     44     -3.34e+12   0:01.5
20    231    -1.61e+12   0:05.6
40    451    -1.46e+12   0:10.7
60    671    -1.29e+12   0:16.0
80    891    -1.04e+12   0:20.9
100   1111   -1.04e+12   0:25.8
120   1331   -1.02e+12   0:30.1
140   1551   -1.01e+12   0:34.4
160   1771   -1e+12      0:38.6
180   1991   -9.86e+11   0:42.7
200   2211   -9.57e+11   0:47.0
220   2431   -5.4e+11    0:51.3
240   2651   -3.32e+09   0:55.5
260   2871   -3.22e+09   1:00.3
280   3091   -3.22e+09   1:05.0
300   3311   -3.05e+09   1:09.5
320   3531   -2.98e+09   1:14.1
340   3751   -2.96e+09   1:18.9
360   3971   -2.93e+09   1:23.8
380   4191   -2.93e+09   1:28.6
400   4411   -2.92e+09   1:33.6
420   4631   -2.92e+09   1:38.1
440   4851   -2.92e+09   1:42.7
460   5071   -2.92e+09   1:47.2
480   5291   -2.92e+09   1:51.8
500   5511   -2.92e+09   1:57.2
520   5731   -2.92e+09   2:02.5
540   5951   -2.89e+09   2:08.3
560   6171   -2.88e+09   2:13.2
580   6391   -2.87e+09   2:17.9
600   6611   -2.85e+09   2:23.2
620   6831   -2.84e+09   2:28.4
640   7051   -2.83e+09   2:33.5
660   7271   -2.82e+09   2:38.8
680   7491   -2.81e+09   2:43.5
700   7711   -2.8e+09    2:48.4
720   7931   -2.8e+09    2:53.2
740   8151   -2.8e+09    2:58.0
760   8371   -2.8e+09    3:02.7
780   8591   -2.8e+09    3:07.3
800   8811   -2.8e+09    3:11.9
820   9031   -2.8e+09    3:16.6
840   9251   -2.79e+09   3:21.5
860   9471   -2.79e+09   3:26.6
880   9691   -2.78e+09   3:31.3
900   9911   -2.69e+09   3:35.7
920   10131  -2.4e+09    3:40.2
940   10351  -2e+09      3:44.7
960   10571  -1.79e+09   3:49.4
980   10791  -1.66e+09   3:54.7
1000  11011  -1.65e+09   4:00.4
1020  11231  -1.59e+09   4:06.6
1040  11451  -1.43e+09   4:12.5
1060  11671  -1.3e+09    4:18.4
1080  11891  -1.23e+09   4:23.6
1100  12111  -1.2e+09    4:29.1
1120  12331  -1.17e+09   4:34.5
1140  12551  -1.16e+09   4:40.2
1160  12771  -1.16e+09   4:45.2
1180  12991  -1.15e+09   4:50.2
1200  13211  -1.13e+09   4:55.5
1220  13431  -1.12e+09   5:00.5
1240  13651  -1.1e+09    5:05.9
1260  13871  -1.06e+09   5:10.9
1280  14091  -1.04e+09   5:15.9
1300  14311  -1.03e+09   5:21.1
1320  14531  -9.74e+08   5:26.3
1340  14751  -7.66e+08   5:31.7
1360  14971  -6.12e+08   5:37.4
1380  15191  -4.73e+08   5:42.7
1400  15411  -4.38e+08   5:48.1
1420  15631  -3.84e+08   5:53.3
1440  15851  -3.56e+08   5:58.5
1460  16071  -3.37e+08   6:04.1
1480  16291  -3.17e+08   6:09.7
1500  16511  -3.04e+08   6:15.5
1520  16731  -2.98e+08   6:21.4
1540  16951  -2.95e+08   6:28.2
1560  17171  -2.92e+08   6:33.8
1580  17391  -2.69e+08   6:38.8
1600  17611  -2.1e+08    6:44.4
1620  17831  -1.67e+08   6:50.0
1640  18051  -1.4e+08    6:56.0
1660  18271  -1.25e+08   7:01.4
1680  18491  -1.22e+08   7:07.0
1700  18711  -1.21e+08   7:12.2
1720  18931  -1.2e+08    7:17.5
1740  19151  -1.2e+08    7:22.7
1760  19371  -1.19e+08   7:27.9
1780  19591  -1.18e+08   7:33.0
1800  19811  -1.16e+08   7:38.0
1820  20031  -1.13e+08   7:43.1
1840  20251  -1.05e+08   7:48.3
1860  20471  -9.6e+07    7:53.7
1880  20691  -9.1e+07    7:59.0
1900  20911  -7.94e+07   8:04.5
1920  21131  -6.63e+07   8:10.4
1940  21351  -5.43e+07   8:16.5
1960  21571  -4.31e+07   8:22.3
1980  21791  -3.59e+07   8:27.7
2000  22011  -3.29e+07   8:33.9
2020  22231  -3.02e+07   8:39.9
2040  22451  -2.94e+07   8:46.9
2060  22671  -2.88e+07   8:52.8
2080  22891  -2.83e+07   8:58.4
2100  23111  -2.77e+07   9:03.9
2120  23331  -2.69e+07   9:09.3
2140  23551  -2.64e+07   9:15.2
2160  23771  -2.53e+07   9:21.0
2180  23991  -2.44e+07   9:26.6
2200  24211  -2.33e+07   9:32.4
2220  24431  -2.23e+07   9:38.5
2240  24651  -2.12e+07   9:44.1
2260  24871  -2.03e+07   9:50.0
2280  25091  -1.9e+07    9:56.1
2300  25311  -1.73e+07  10:01.7
2320  25531  -1.62e+07  10:06.6
2340  25751  -1.52e+07  10:11.8
2360  25971  -1.32e+07  10:16.8
2380  26191  -1.14e+07  10:22.0
2400  26411  -9706345   10:27.5
2420  26631  -9080749   10:32.7
2440  26851  -8659467   10:37.7
2460  27071  -8416640   10:42.8
2480  27291  -8152079   10:47.9
2500  27511  -8005356   10:53.4
2520  27731  -7952329   10:58.8
2540  27951  -7945008   11:04.9
2560  28171  -7944547   11:10.4
2580  28391  -7944396   11:15.1
2600  28611  -7944376   11:20.2
2620  28831  -7944375   11:25.2
2640  29051  -7944374   11:30.6
2660  29271  -7944374   11:36.5
2680  29491  -7944374   11:41.9
2700  29711  -7944373   11:46.8
2720  29931  -7944373   11:52.2
2740  30151  -7944373   11:57.4
2760  30371  -7944373   12:02.8
2780  30591  -7944373   12:08.7
2800  30811  -7944373   12:14.2
2820  31031  -7944373   12:19.7
2840  31251  -7944373   12:24.9
2860  31471  -7944373   12:30.3
2880  31691  -7944373   12:35.1
2900  31911  -7944373   12:39.8
2905  31955  -7944373   12:40.7
