Iter. Eval.  Best      Time m:s
0     11     -7.74e+09   0:00.6
1     22     -7.69e+09   0:00.8
2     33     -7.26e+09   0:01.0
3     44     -7.26e+09   0:01.2
20    231    -7.02e+09   0:04.8
40    451    -5.99e+09   0:08.8
60    671    -5.9e+09    0:13.7
80    891    -5.83e+09   0:18.5
100   1111   -5.6e+09    0:23.4
120   1331   -5.13e+09   0:27.9
140   1551   -4.83e+09   0:31.6
160   1771   -4.57e+09   0:35.4
180   1991   -4.13e+09   0:39.2
200   2211   -3.66e+09   0:43.0
220   2431   -3.31e+09   0:46.7
240   2651   -3.26e+09   0:50.6
260   2871   -3.25e+09   0:54.8
280   3091   -3.24e+09   0:58.7
300   3311   -3.21e+09   1:02.7
320   3531   -3.16e+09   1:06.6
340   3751   -3.16e+09   1:10.6
360   3971   -3.15e+09   1:14.6
380   4191   -3.15e+09   1:18.5
400   4411   -3.15e+09   1:22.6
420   4631   -3.15e+09   1:26.6
440   4851   -3.15e+09   1:30.6
460   5071   -3.15e+09   1:34.6
480   5291   -3.15e+09   1:38.5
500   5511   -3.15e+09   1:43.7
520   5731   -3.15e+09   1:49.5
540   5951   -3.15e+09   1:53.7
560   6171   -3.15e+09   1:58.0
580   6391   -3.15e+09   2:02.6
600   6611   -3.15e+09   2:07.4
620   6831   -3.15e+09   2:12.2
640   7051   -3.15e+09   2:17.0
660   7271   -3.15e+09   2:21.4
680   7491   -3.15e+09   2:25.6
700   7711   -3.15e+09   2:29.6
720   7931   -3.15e+09   2:33.5
740   8151   -3.15e+09   2:37.5
760   8371   -3.15e+09   2:41.3
780   8591   -3.15e+09   2:45.4
800   8811   -3.15e+09   2:49.4
820   9031   -3.14e+09   2:53.1
840   9251   -3.13e+09   2:57.1
860   9471   -3.12e+09   3:01.0
880   9691   -3.06e+09   3:05.1
900   9911   -2.33e+09   3:09.2
920   10131  -2.31e+09   3:13.2
940   10351  -2.14e+09   3:17.3
960   10571  -2.06e+09   3:21.2
980   10791  -1.97e+09   3:26.3
1000  11011  -1.9e+09    3:31.1
1020  11231  -1.83e+09   3:36.4
1040  11451  -1.77e+09   3:40.8
1060  11671  -1.75e+09   3:44.9
1080  11891  -1.73e+09   3:49.2
1100  12111  -1.71e+09   3:53.4
1120  12331  -1.67e+09   3:57.9
1140  12551  -1.65e+09   4:01.8
1160  12771  -1.61e+09   4:06.0
1180  12991  -1.44e+09   4:10.5
1200  13211  -1.32e+09   4:14.5
1220  13431  -1.28e+09   4:18.4
1240  13651  -1.24e+09   4:22.3
1260  13871  -1.19e+09   4:26.5
1280  14091  -1.17e+09   4:30.5
1300  14311  -1.16e+09   4:34.6
1320  14531  -1.16e+09   4:38.7
1340  14751  -1.16e+09   4:42.9
1360  14971  -1.16e+09   4:46.8
1380  15191  -1.16e+09   4:50.8
1400  15411  -1.16e+09   4:54.9
1420  15631  -1.16e+09   4:59.2
1440  15851  -1.14e+09   5:03.4
1460  16071  -1.01e+09   5:07.8
1480  16291  -9.23e+08   5:13.1
1500  16511  -8.61e+08   5:18.2
1520  16731  -8.02e+08   5:24.1
1540  16951  -7.32e+08   5:29.1
1560  17171  -5.78e+08   5:33.4
1580  17391  -5.09e+08   5:37.7
1600  17611  -4.6e+08    5:42.4
1620  17831  -4.29e+08   5:46.8
1640  18051  -3.92e+08   5:51.1
1660  18271  -3.4e+08    5:55.4
1680  18491  -2.72e+08   5:59.7
1700  18711  -1.81e+08   6:04.0
1720  18931  -1.58e+08   6:08.0
1740  19151  -1.43e+08   6:12.3
1760  19371  -1.22e+08   6:16.4
1780  19591  -1.1e+08    6:20.6
1800  19811  -9.84e+07   6:24.8
1820  20031  -9.43e+07   6:29.6
1840  20251  -9.4e+07    6:34.5
1860  20471  -9.39e+07   6:38.7
1880  20691  -9.35e+07   6:43.0
1900  20911  -9.34e+07   6:47.3
1920  21131  -9.33e+07   6:51.6
1940  21351  -9.32e+07   6:55.9
1960  21571  -9.31e+07   7:00.3
1980  21791  -9.25e+07   7:05.3
2000  22011  -8.88e+07   7:10.6
2020  22231  -8.05e+07   7:16.2
2040  22451  -7.51e+07   7:21.7
2060  22671  -7.29e+07   7:26.0
2080  22891  -6.71e+07   7:30.4
2100  23111  -6.18e+07   7:34.9
2120  23331  -5.85e+07   7:39.4
2140  23551  -5.65e+07   7:43.8
2160  23771  -5.52e+07   7:48.3
2180  23991  -5.27e+07   7:52.8
2200  24211  -4.36e+07   7:57.4
2220  24431  -3.72e+07   8:01.6
2240  24651  -3.22e+07   8:05.8
2260  24871  -2.42e+07   8:10.2
2280  25091  -1.9e+07    8:14.5
2300  25311  -1.33e+07   8:18.7
2320  25531  -9523452    8:23.3
2340  25751  -8637803    8:28.1
2360  25971  -8470406    8:32.4
2380  26191  -8314075    8:36.7
2400  26411  -8266002    8:41.0
2420  26631  -8236039    8:45.2
2440  26851  -8231413    8:49.3
2460  27071  -8230416    8:54.3
2480  27291  -8230296    8:59.1
2500  27511  -8230258    9:03.9
2520  27731  -8230253    9:09.5
2540  27951  -8230252    9:14.8
2560  28171  -8230249    9:19.4
2580  28391  -8230246    9:24.0
2600  28611  -8230246    9:28.5
2620  28831  -8230246    9:33.2
2640  29051  -8230246    9:38.1
2660  29271  -8230246    9:42.7
2680  29491  -8230246    9:47.0
2700  29711  -8230245    9:51.2
2720  29931  -8230245    9:55.4
2740  30151  -8230245   10:00.0
2760  30371  -8230245   10:04.2
2780  30591  -8230245   10:08.6
2800  30811  -8230245   10:12.9
2820  31031  -8230245   10:17.3
2840  31251  -8230245   10:21.8
2860  31471  -8230245   10:26.0
2880  31691  -8230245   10:30.1
2900  31911  -8230244   10:34.3
2920  32131  -8230244   10:38.4
2940  32351  -8230244   10:42.6
2960  32571  -8230244   10:46.8
2980  32791  -8230244   10:51.7
3000  33011  -8230244   10:56.6
3020  33231  -8230244   11:02.0
3040  33451  -8230244   11:06.8
3060  33671  -8230244   11:11.1
3080  33891  -8230244   11:15.5
3100  34111  -8230244   11:20.1
3120  34331  -8230244   11:25.2
3140  34551  -8230244   11:29.5
3149  34639  -8230244   11:31.2
