Iter. Eval.  Best      Time m:s
0     11     -1.65e+09   0:00.6
1     22     -1.49e+09   0:00.9
2     33     -1.49e+09   0:01.3
3     44     -1.41e+09   0:01.5
20    231    -1.23e+09   0:05.5
40    451    -1.22e+09   0:10.4
60    671    -1.21e+09   0:15.3
80    891    -1.21e+09   0:20.0
100   1111   -1.2e+09    0:24.8
120   1331   -1.18e+09   0:29.6
140   1551   -1.15e+09   0:34.5
160   1771   -1.07e+09   0:39.5
180   1991   -1.06e+09   0:44.3
200   2211   -1.06e+09   0:49.3
220   2431   -1.06e+09   0:54.4
240   2651   -1.06e+09   1:00.1
260   2871   -1.06e+09   1:05.0
280   3091   -1.04e+09   1:10.0
300   3311   -1.04e+09   1:14.7
320   3531   -1.03e+09   1:19.6
340   3751   -1.03e+09   1:24.0
360   3971   -1.03e+09   1:28.6
380   4191   -1.02e+09   1:33.3
400   4411   -9.85e+08   1:38.2
420   4631   -6.43e+08   1:42.9
440   4851   -5.07e+08   1:47.6
460   5071   -4.55e+08   1:53.0
480   5291   -3.45e+08   1:57.9
500   5511   -3.03e+08   2:04.6
520   5731   -2.77e+08   2:10.1
540   5951   -9.6e+07    2:15.2
560   6171   -8.12e+07   2:20.1
580   6391   -7.06e+07   2:25.1
600   6611   -6.24e+07   2:30.0
620   6831   -6.06e+07   2:35.0
640   7051   -5.88e+07   2:40.1
660   7271   -5.68e+07   2:45.5
680   7491   -5.54e+07   2:50.3
700   7711   -5.3e+07    2:55.7
720   7931   -5.12e+07   3:01.1
740   8151   -4.25e+07   3:06.2
760   8371   -3.36e+07   3:11.5
780   8591   -1.91e+07   3:17.2
800   8811   -1.46e+07   3:22.3
820   9031   -1.39e+07   3:27.5
840   9251   -1.38e+07   3:32.9
860   9471   -1.38e+07   3:38.4
880   9691   -1.38e+07   3:43.9
900   9911   -1.38e+07   3:48.8
920   10131  -1.38e+07   3:54.3
940   10351  -1.38e+07   3:59.7
960   10571  -1.38e+07   4:05.3
980   10791  -1.38e+07   4:10.9
1000  11011  -1.38e+07   4:16.8
1020  11231  -1.38e+07   4:22.9
1040  11451  -1.38e+07   4:28.3
1060  11671  -1.38e+07   4:33.7
1080  11891  -1.38e+07   4:39.0
1100  12111  -1.38e+07   4:44.2
1120  12331  -1.38e+07   4:49.8
1140  12551  -1.38e+07   4:55.2
1160  12771  -1.38e+07   5:01.2
1180  12991  -1.38e+07   5:06.9
1200  13211  -1.38e+07   5:12.4
1220  13431  -1.38e+07   5:17.8
1240  13651  -1.38e+07   5:23.5
1260  13871  -1.38e+07   5:29.5
1280  14091  -1.38e+07   5:35.3
1285  14135  -1.38e+07   5:36.3
