Iter. Eval.  Best      Time m:s
0     12     -3.68e+12   0:00.6
1     24     -3.63e+12   0:00.9
2     36     -3.54e+12   0:01.1
3     48     -3.45e+12   0:01.3
20    252    -5.27e+11   0:05.2
40    492    -4.01e+09   0:09.5
60    732    -3.84e+09   0:14.0
80    972    -3.64e+09   0:18.3
100   1212   -3.13e+09   0:23.0
120   1452   -2.79e+09   0:27.5
140   1692   -2.76e+09   0:32.2
160   1932   -2.63e+09   0:37.2
180   2172   -2.17e+09   0:41.5
200   2412   -1.36e+09   0:46.2
220   2652   -1.34e+09   0:50.9
240   2892   -1.34e+09   0:56.0
260   3132   -1.34e+09   1:01.0
280   3372   -1.33e+09   1:06.5
300   3612   -1.33e+09   1:12.0
320   3852   -1.33e+09   1:16.9
340   4092   -1.33e+09   1:21.8
360   4332   -1.33e+09   1:26.4
380   4572   -1.33e+09   1:31.2
400   4812   -1.33e+09   1:36.3
420   5052   -1.33e+09   1:41.1
440   5292   -1.33e+09   1:46.0
460   5532   -1.33e+09   1:50.8
480   5772   -1.33e+09   1:55.4
500   6012   -1.33e+09   2:00.8
520   6252   -1.32e+09   2:06.1
540   6492   -1.32e+09   2:11.1
560   6732   -1.32e+09   2:15.4
580   6972   -1.32e+09   2:19.6
600   7212   -1.32e+09   2:24.0
620   7452   -1.31e+09   2:28.5
640   7692   -1.24e+09   2:33.2
660   7932   -1.07e+09   2:37.7
680   8172   -6.89e+08   2:42.1
700   8412   -5.62e+08   2:46.5
720   8652   -4.99e+08   2:50.9
740   8892   -4.06e+08   2:55.5
760   9132   -3.51e+08   3:00.1
780   9372   -2.8e+08    3:05.3
800   9612   -2.34e+08   3:09.9
820   9852   -2.18e+08   3:14.8
840   10092  -1.97e+08   3:20.0
860   10332  -1.84e+08   3:24.6
880   10572  -1.76e+08   3:29.4
900   10812  -1.69e+08   3:34.7
920   11052  -1.58e+08   3:39.7
940   11292  -1.5e+08    3:44.1
960   11532  -1.28e+08   3:48.5
980   11772  -1.01e+08   3:53.9
1000  12012  -9.11e+07   4:00.0
1020  12252  -8.48e+07   4:06.0
1040  12492  -7.85e+07   4:11.2
1060  12732  -7.39e+07   4:16.1
1080  12972  -6.7e+07    4:21.2
1100  13212  -6.36e+07   4:26.0
1120  13452  -6.04e+07   4:30.7
1140  13692  -5.82e+07   4:35.6
1160  13932  -5.65e+07   4:40.5
1180  14172  -5.55e+07   4:45.3
1200  14412  -5.45e+07   4:50.1
1220  14652  -5.35e+07   4:55.1
1240  14892  -5.27e+07   5:00.2
1260  15132  -4.96e+07   5:05.4
1280  15372  -3.55e+07   5:10.1
1300  15612  -1.75e+07   5:15.2
1320  15852  -9300398    5:20.6
1340  16092  -8340383    5:25.8
1360  16332  -7805673    5:31.4
1380  16572  -7654857    5:36.5
1400  16812  -7613529    5:41.7
1420  17052  -7583049    5:46.6
1440  17292  -7556438    5:51.9
1460  17532  -7540773    5:56.7
1480  17772  -7535530    6:01.7
1500  18012  -7533666    6:07.7
1520  18252  -7533282    6:13.9
1540  18492  -7533205    6:18.9
1560  18732  -7533162    6:24.0
1580  18972  -7533126    6:29.0
1600  19212  -7533116    6:33.8
1620  19452  -7533116    6:38.5
1640  19692  -7533116    6:43.4
1660  19932  -7533116    6:48.2
1680  20172  -7533116    6:53.0
1700  20412  -7533116    6:58.5
1720  20652  -7533114    7:03.6
1740  20892  -7533113    7:08.5
1760  21132  -7533111    7:13.5
1780  21372  -7533111    7:19.1
1800  21612  -7533111    7:24.6
1820  21852  -7533111    7:29.9
1840  22092  -7533109    7:35.6
1860  22332  -7533107    7:41.5
1880  22572  -7533107    7:46.7
1900  22812  -7533107    7:51.9
1920  23052  -7533107    7:57.1
1940  23292  -7533107    8:02.3
1960  23532  -7533107    8:07.3
1980  23772  -7533107    8:12.3
2000  24012  -7533107    8:17.9
2020  24252  -7533107    8:23.5
2040  24492  -7533107    8:28.5
2060  24732  -7533106    8:33.3
2080  24972  -7533105    8:37.9
2100  25212  -7533105    8:42.7
2120  25452  -7533105    8:47.5
2140  25692  -7533105    8:51.9
2160  25932  -7533105    8:56.8
2180  26172  -7533105    9:01.8
2200  26412  -7533105    9:06.4
2220  26652  -7533105    9:11.0
2240  26892  -7533105    9:15.6
2260  27132  -7533104    9:20.2
2280  27372  -7533104    9:25.1
2300  27612  -7533104    9:30.5
2320  27852  -7533104    9:36.0
2340  28092  -7533104    9:41.6
2360  28332  -7533104    9:46.4
2380  28572  -7533104    9:51.3
2400  28812  -7533104    9:56.5
2420  29052  -7533104   10:01.8
2440  29292  -7533104   10:06.5
2460  29532  -7533104   10:11.3
2480  29772  -7533104   10:16.1
2500  30012  -7533104   10:21.7
2506  30072  -7533104   10:23.3
