Iter. Eval.  Best      Time m:s
0     11     -9.77e+10   0:00.6
1     22     -9.77e+10   0:00.9
2     33     -9.77e+10   0:01.1
3     44     -9.77e+10   0:01.4
20    231    -5.83e+09   0:05.2
40    451    -5.32e+09   0:09.9
60    671    -4.47e+09   0:14.4
80    891    -4.27e+09   0:19.4
100   1111   -4.16e+09   0:24.3
120   1331   -4.15e+09   0:29.1
140   1551   -4.14e+09   0:34.8
160   1771   -4.13e+09   0:40.2
180   1991   -4.09e+09   0:45.5
200   2211   -3.88e+09   0:50.7
220   2431   -2.13e+09   0:55.4
240   2651   -1.87e+09   1:00.6
260   2871   -1.83e+09   1:05.7
280   3091   -1.79e+09   1:10.7
300   3311   -1.75e+09   1:15.5
320   3531   -1.63e+09   1:20.2
340   3751   -1.55e+09   1:25.1
360   3971   -1.4e+09    1:29.7
380   4191   -1.15e+09   1:34.6
400   4411   -9.69e+08   1:39.6
420   4631   -9.5e+08    1:44.7
440   4851   -9.39e+08   1:49.1
460   5071   -9.36e+08   1:54.0
480   5291   -9.31e+08   1:58.7
500   5511   -9.21e+08   2:04.7
520   5731   -9.07e+08   2:10.5
540   5951   -8.82e+08   2:15.5
560   6171   -8.21e+08   2:20.4
580   6391   -7.54e+08   2:25.3
600   6611   -7e+08      2:30.3
620   6831   -5.51e+08   2:35.2
640   7051   -3.43e+08   2:40.2
660   7271   -1.98e+08   2:45.8
680   7491   -1.45e+08   2:51.4
700   7711   -1.08e+08   2:57.3
720   7931   -9.81e+07   3:02.6
740   8151   -9.25e+07   3:07.9
760   8371   -8.86e+07   3:13.4
780   8591   -8.54e+07   3:19.0
800   8811   -8.38e+07   3:23.9
820   9031   -8.16e+07   3:28.7
840   9251   -7.8e+07    3:33.6
860   9471   -7.23e+07   3:38.4
880   9691   -6.82e+07   3:43.2
900   9911   -6.33e+07   3:48.2
920   10131  -5.53e+07   3:52.9
940   10351  -4.23e+07   3:57.7
960   10571  -3.47e+07   4:02.3
980   10791  -2.5e+07    4:07.0
1000  11011  -1.79e+07   4:12.3
1020  11231  -1.54e+07   4:17.8
1040  11451  -1.38e+07   4:23.1
1060  11671  -1.25e+07   4:28.4
1080  11891  -1.06e+07   4:33.3
1100  12111  -8974135    4:37.8
1120  12331  -8423295    4:42.6
1140  12551  -8152830    4:47.3
1160  12771  -8003360    4:52.2
1180  12991  -7957036    4:57.1
1200  13211  -7948564    5:02.4
1220  13431  -7945691    5:07.2
1240  13651  -7944446    5:12.8
1260  13871  -7944380    5:18.3
1280  14091  -7944374    5:23.5
1300  14311  -7944374    5:29.1
1320  14531  -7944372    5:34.7
1340  14751  -7944372    5:39.7
1360  14971  -7944372    5:44.6
1380  15191  -7944371    5:50.2
1400  15411  -7944371    5:55.5
1420  15631  -7944371    6:00.7
1440  15851  -7944371    6:05.8
1460  16071  -7944371    6:11.1
1480  16291  -7944371    6:16.1
1500  16511  -7944371    6:22.1
1520  16731  -7944371    6:27.8
1540  16951  -7944371    6:33.2
1560  17171  -7944371    6:38.6
1580  17391  -7944371    6:43.8
1600  17611  -7944371    6:49.1
1620  17831  -7944371    6:54.3
1640  18051  -7944371    6:59.5
1660  18271  -7944371    7:04.5
1680  18491  -7944371    7:09.8
1700  18711  -7944371    7:15.3
1720  18931  -7944371    7:20.4
1740  19151  -7944371    7:25.5
1760  19371  -7944371    7:31.1
1780  19591  -7944371    7:36.5
1800  19811  -7944371    7:41.7
1820  20031  -7944371    7:46.9
1840  20251  -7944371    7:52.7
1860  20471  -7944371    7:58.5
1880  20691  -7944371    8:03.5
1900  20911  -7944371    8:08.4
1901  20911  -7944371    8:08.4
