Iter. Eval.  Best      Time m:s
0     11     -1.02e+10   0:00.5
1     22     -7.94e+09   0:00.7
2     33     -7.26e+09   0:00.9
3     44     -7.2e+09    0:01.0
20    231    -7.17e+09   0:03.2
40    451    -7.14e+09   0:05.7
60    671    -5.4e+09    0:08.0
80    891    -5.2e+09    0:10.1
100   1111   -5.06e+09   0:12.1
120   1331   -4.8e+09    0:14.0
140   1551   -4.39e+09   0:16.1
160   1771   -3.91e+09   0:18.1
180   1991   -3.23e+09   0:20.3
200   2211   -3.18e+09   0:22.5
220   2431   -3.16e+09   0:24.6
240   2651   -3.15e+09   0:26.5
260   2871   -3.15e+09   0:28.6
280   3091   -3.15e+09   0:30.9
300   3311   -3.14e+09   0:33.0
320   3531   -3.13e+09   0:34.9
340   3751   -3.13e+09   0:37.0
360   3971   -3.12e+09   0:40.1
380   4191   -3.12e+09   0:43.4
400   4411   -3.12e+09   0:46.6
420   4631   -3.12e+09   0:49.0
440   4851   -3.06e+09   0:51.1
460   5071   -2.74e+09   0:53.6
480   5291   -2.34e+09   0:55.9
500   5511   -2.29e+09   0:59.6
520   5731   -1.63e+09   1:04.2
540   5951   -1.63e+09   1:07.2
560   6171   -1.56e+09   1:09.7
580   6391   -1.48e+09   1:12.3
600   6611   -1.38e+09   1:14.9
620   6831   -1.28e+09   1:17.7
640   7051   -1.22e+09   1:20.9
660   7271   -1.2e+09    1:23.9
680   7491   -1.18e+09   1:26.8
700   7711   -1.17e+09   1:29.5
720   7931   -1.16e+09   1:32.1
740   8151   -1.14e+09   1:35.0
760   8371   -1.1e+09    1:37.5
780   8591   -1.05e+09   1:40.1
800   8811   -9.88e+08   1:42.8
820   9031   -9.21e+08   1:45.3
840   9251   -8.08e+08   1:47.7
860   9471   -7.72e+08   1:49.9
880   9691   -6.88e+08   1:52.0
900   9911   -6.61e+08   1:54.2
920   10131  -6.07e+08   1:56.4
940   10351  -5.58e+08   1:59.0
960   10571  -5.15e+08   2:01.6
980   10791  -4.54e+08   2:04.6
1000  11011  -3.74e+08   2:08.6
1020  11231  -3.4e+08    2:12.9
1040  11451  -3.24e+08   2:16.9
1060  11671  -3.07e+08   2:20.0
1080  11891  -2.97e+08   2:23.4
1100  12111  -2.82e+08   2:26.5
1120  12331  -2.42e+08   2:29.8
1140  12551  -1.9e+08    2:33.3
1160  12771  -1.46e+08   2:37.2
1180  12991  -1.2e+08    2:40.8
1200  13211  -1.03e+08   2:44.1
1220  13431  -9.4e+07    2:47.6
1240  13651  -9.13e+07   2:51.1
1260  13871  -8.92e+07   2:54.6
1280  14091  -8.53e+07   2:58.0
1300  14311  -8.01e+07   3:01.3
1320  14531  -7.39e+07   3:04.7
1340  14751  -6.65e+07   3:08.1
1360  14971  -6.38e+07   3:11.6
1380  15191  -6.24e+07   3:14.0
1400  15411  -6.01e+07   3:16.2
1420  15631  -5.78e+07   3:18.3
1440  15851  -5.57e+07   3:20.6
1460  16071  -5.05e+07   3:22.9
1480  16291  -4.44e+07   3:25.2
1500  16511  -4.05e+07   3:28.6
1520  16731  -3.73e+07   3:32.3
1540  16951  -3.47e+07   3:34.7
1560  17171  -3.38e+07   3:37.1
1580  17391  -3.19e+07   3:39.8
1600  17611  -3.08e+07   3:42.5
1620  17831  -2.94e+07   3:45.4
1640  18051  -2.79e+07   3:48.8
1660  18271  -2.68e+07   3:51.0
1680  18491  -2.51e+07   3:53.9
1700  18711  -2.41e+07   3:56.4
1720  18931  -2.4e+07    3:58.7
1740  19151  -2.34e+07   4:01.0
1760  19371  -2.25e+07   4:03.2
1780  19591  -2.1e+07    4:05.2
1800  19811  -2e+07      4:07.2
1820  20031  -1.93e+07   4:09.3
1840  20251  -1.89e+07   4:11.6
1860  20471  -1.86e+07   4:13.9
1880  20691  -1.8e+07    4:16.1
1900  20911  -1.65e+07   4:18.4
1920  21131  -1.51e+07   4:20.5
1940  21351  -1.38e+07   4:22.8
1960  21571  -1.23e+07   4:25.0
1980  21791  -1.08e+07   4:27.9
2000  22011  -9165392    4:31.4
2020  22231  -8532227    4:34.6
2040  22451  -8189031    4:37.5
2060  22671  -7898137    4:40.1
2080  22891  -7725703    4:42.7
2100  23111  -7690533    4:45.6
2120  23331  -7679193    4:48.3
2140  23551  -7677276    4:50.6
2160  23771  -7676072    4:52.6
2180  23991  -7675641    4:54.5
2200  24211  -7675589    4:56.5
2220  24431  -7675575    4:58.4
2240  24651  -7675561    5:00.5
2260  24871  -7675515    5:02.4
2280  25091  -7675079    5:04.4
2300  25311  -7671066    5:06.4
2320  25531  -7589101    5:08.4
2340  25751  -7513755    5:10.3
2360  25971  -7447116    5:12.3
2380  26191  -7413695    5:14.7
2400  26411  -7390092    5:16.7
2420  26631  -7369308    5:18.7
2440  26851  -7358513    5:20.6
2460  27071  -7355170    5:22.6
2480  27291  -7354625    5:25.2
2500  27511  -7354503    5:28.8
2520  27731  -7354475    5:31.8
2540  27951  -7354461    5:34.3
2560  28171  -7354453    5:36.5
2580  28391  -7354383    5:38.5
2600  28611  -7353980    5:40.4
2620  28831  -7353577    5:42.7
2640  29051  -7353480    5:45.2
2660  29271  -7353458    5:47.3
2680  29491  -7353458    5:49.7
2700  29711  -7353456    5:53.0
2720  29931  -7353454    5:56.1
2740  30151  -7353453    5:58.6
2760  30371  -7353453    6:00.8
2780  30591  -7353453    6:03.0
2800  30811  -7353451    6:04.9
2820  31031  -7353451    6:06.9
2840  31251  -7353451    6:08.8
2860  31471  -7353451    6:10.8
2880  31691  -7353451    6:12.8
2900  31911  -7353451    6:14.8
2920  32131  -7353451    6:16.8
2940  32351  -7353451    6:18.8
2960  32571  -7353451    6:21.0
2980  32791  -7353451    6:23.5
3000  33011  -7353451    6:27.3
3020  33231  -7353451    6:30.0
3040  33451  -7353451    6:32.6
3060  33671  -7353451    6:34.6
3080  33891  -7353451    6:36.5
3100  34111  -7353451    6:38.5
3120  34331  -7353451    6:40.4
3140  34551  -7353451    6:42.3
3160  34771  -7353451    6:44.2
3180  34991  -7353451    6:46.1
3200  35211  -7353451    6:48.3
3220  35431  -7353451    6:51.3
3240  35651  -7353451    6:53.4
3260  35871  -7353451    6:56.0
3280  36091  -7353451    6:58.9
3300  36311  -7353451    7:01.8
3320  36531  -7353451    7:04.1
3340  36751  -7353451    7:06.3
3360  36971  -7353451    7:08.3
3380  37191  -7353450    7:10.3
3400  37411  -7353450    7:12.3
3420  37631  -7353450    7:14.3
3440  37851  -7353450    7:16.4
3460  38071  -7353450    7:18.4
3480  38291  -7353450    7:20.7
3500  38511  -7353450    7:24.2
3520  38731  -7353450    7:27.0
3540  38951  -7353450    7:29.8
3560  39171  -7353450    7:32.4
3580  39391  -7353450    7:35.3
3600  39611  -7353450    7:37.7
3620  39831  -7353450    7:39.7
3640  40051  -7353450    7:41.8
3660  40271  -7353450    7:43.8
3680  40491  -7353450    7:45.7
3700  40711  -7353450    7:48.6
3720  40931  -7353450    7:51.1
3740  41151  -7353450    7:53.5
3760  41371  -7353450    7:56.5
3780  41591  -7353450    7:59.6
3800  41811  -7353450    8:02.0
3820  42031  -7353450    8:04.4
3840  42251  -7353450    8:06.8
3860  42471  -7353450    8:09.1
3880  42691  -7353450    8:11.2
3900  42911  -7353450    8:14.0
3920  43131  -7353450    8:16.1
3940  43351  -7353450    8:18.6
3960  43571  -7353450    8:20.8
3969  43659  -7353450    8:21.6
