Iter. Eval.  Best      Time m:s
0     12     -1.35e+10   0:00.7
1     24     -1.23e+10   0:01.1
2     36     -1.21e+10   0:01.4
3     48     -1.16e+10   0:01.6
20    252    -7.04e+09   0:06.1
40    492    -5.76e+09   0:11.2
60    732    -4.4e+09    0:16.3
80    972    -4.4e+09    0:21.4
100   1212   -4.4e+09    0:26.4
120   1452   -4.4e+09    0:31.4
140   1692   -4e+09      0:36.6
160   1932   -3.94e+09   0:42.2
180   2172   -3.92e+09   0:47.4
200   2412   -3.91e+09   0:52.2
220   2652   -3.9e+09    0:56.7
240   2892   -3.89e+09   1:01.4
260   3132   -3.89e+09   1:05.8
280   3372   -3.89e+09   1:10.3
300   3612   -3.89e+09   1:14.8
320   3852   -3.89e+09   1:19.3
340   4092   -3.89e+09   1:24.1
360   4332   -3.89e+09   1:28.6
380   4572   -3.89e+09   1:33.2
400   4812   -3.89e+09   1:38.0
420   5052   -3.89e+09   1:42.8
440   5292   -3.89e+09   1:47.3
460   5532   -3.89e+09   1:52.0
480   5772   -3.89e+09   1:57.2
500   6012   -3.89e+09   2:02.9
520   6252   -3.89e+09   2:08.4
540   6492   -3.89e+09   2:13.0
560   6732   -3.89e+09   2:17.6
580   6972   -3.89e+09   2:22.5
600   7212   -3.89e+09   2:27.3
620   7452   -3.89e+09   2:31.7
640   7692   -3.89e+09   2:36.4
660   7932   -3.89e+09   2:41.7
680   8172   -3.89e+09   2:46.9
700   8412   -3.89e+09   2:51.9
720   8652   -3.89e+09   2:56.8
740   8892   -3.89e+09   3:01.5
760   9132   -3.89e+09   3:06.3
780   9372   -3.89e+09   3:10.8
800   9612   -3.89e+09   3:15.3
820   9852   -3.89e+09   3:19.5
840   10092  -3.89e+09   3:24.0
860   10332  -3.89e+09   3:28.8
880   10572  -3.89e+09   3:33.4
900   10812  -3.89e+09   3:38.1
920   11052  -3.88e+09   3:42.7
940   11292  -3.88e+09   3:47.6
960   11532  -3.88e+09   3:52.5
980   11772  -3.88e+09   3:57.3
1000  12012  -3.88e+09   4:03.2
1020  12252  -3.88e+09   4:08.1
1040  12492  -3.88e+09   4:12.9
1060  12732  -3.88e+09   4:17.2
1080  12972  -3.88e+09   4:21.5
1100  13212  -3.88e+09   4:25.9
1120  13452  -3.88e+09   4:31.2
1140  13692  -3.88e+09   4:36.4
1160  13932  -3.88e+09   4:41.2
1180  14172  -3.88e+09   4:46.2
1200  14412  -3.88e+09   4:50.7
1220  14652  -3.88e+09   4:54.9
1240  14892  -3.82e+09   4:59.4
1260  15132  -3.82e+09   5:03.9
1280  15372  -3.82e+09   5:08.2
1300  15612  -3.82e+09   5:12.5
1320  15852  -3.82e+09   5:16.9
1340  16092  -3.82e+09   5:21.2
1360  16332  -3.82e+09   5:25.8
1380  16572  -3.82e+09   5:30.2
1400  16812  -3.82e+09   5:34.6
1420  17052  -3.82e+09   5:39.4
1440  17292  -3.82e+09   5:44.1
1460  17532  -3.82e+09   5:48.7
1480  17772  -3.82e+09   5:53.7
1500  18012  -3.82e+09   5:58.9
1520  18252  -3.82e+09   6:04.5
1540  18492  -3.82e+09   6:09.2
1560  18732  -3.82e+09   6:13.6
1580  18972  -3.82e+09   6:17.8
1600  19212  -3.82e+09   6:22.2
1620  19452  -3.82e+09   6:26.5
1640  19692  -3.82e+09   6:31.0
1660  19932  -3.82e+09   6:36.1
1680  20172  -3.82e+09   6:41.4
1700  20412  -3.82e+09   6:46.7
1720  20652  -3.82e+09   6:51.7
1740  20892  -3.82e+09   6:56.3
1760  21132  -3.82e+09   7:00.7
1780  21372  -3.82e+09   7:05.2
1800  21612  -3.82e+09   7:09.5
1820  21852  -3.82e+09   7:13.9
1840  22092  -3.82e+09   7:18.5
1860  22332  -3.82e+09   7:22.9
1880  22572  -3.82e+09   7:27.2
1900  22812  -3.82e+09   7:31.6
1920  23052  -3.82e+09   7:35.9
1940  23292  -3.82e+09   7:40.8
1960  23532  -3.82e+09   7:45.4
1980  23772  -3.82e+09   7:50.5
2000  24012  -3.82e+09   7:55.9
2020  24252  -3.82e+09   8:01.7
2040  24492  -3.82e+09   8:06.6
2060  24732  -3.82e+09   8:11.2
2080  24972  -3.82e+09   8:16.2
2100  25212  -3.82e+09   8:20.6
2120  25452  -3.82e+09   8:24.9
2140  25692  -3.82e+09   8:29.9
2160  25932  -3.82e+09   8:34.3
2180  26172  -3.82e+09   8:38.5
2200  26412  -3.82e+09   8:42.7
2220  26652  -3.82e+09   8:47.8
2240  26892  -3.82e+09   8:53.1
2260  27132  -3.82e+09   8:57.9
2280  27372  -3.82e+09   9:02.7
2300  27612  -3.82e+09   9:07.5
2320  27852  -3.82e+09   9:12.0
2340  28092  -3.82e+09   9:16.9
2360  28332  -3.82e+09   9:21.4
2373  28476  -3.82e+09   9:24.2
