Iter. Eval.  Best      Time m:s
0     11     -7.63e+09   0:00.7
1     22     -7.55e+09   0:01.0
2     33     -7.37e+09   0:01.2
3     44     -7.1e+09    0:01.5
20    231    -3e+09      0:05.8
40    451    -2.99e+09   0:10.8
60    671    -2.93e+09   0:15.7
80    891    -2.92e+09   0:20.8
100   1111   -2.87e+09   0:25.9
120   1331   -2.87e+09   0:31.4
140   1551   -2.87e+09   0:36.6
160   1771   -2.87e+09   0:41.6
180   1991   -2.87e+09   0:46.7
200   2211   -2.87e+09   0:51.7
220   2431   -2.86e+09   0:56.7
240   2651   -2.85e+09   1:02.1
260   2871   -2.81e+09   1:07.7
280   3091   -2.58e+09   1:13.1
300   3311   -2.27e+09   1:18.4
320   3531   -2.19e+09   1:23.2
340   3751   -2.15e+09   1:28.4
360   3971   -2.11e+09   1:33.1
380   4191   -2.07e+09   1:38.2
400   4411   -2.02e+09   1:42.9
420   4631   -1.98e+09   1:47.7
440   4851   -1.96e+09   1:52.7
460   5071   -1.95e+09   1:57.5
480   5291   -1.94e+09   2:02.7
500   5511   -1.93e+09   2:08.7
520   5731   -1.91e+09   2:14.2
540   5951   -1.9e+09    2:19.7
560   6171   -1.87e+09   2:25.5
580   6391   -1.82e+09   2:30.9
600   6611   -1.75e+09   2:36.6
620   6831   -1.7e+09    2:42.1
640   7051   -1.69e+09   2:48.4
660   7271   -1.69e+09   2:54.3
680   7491   -1.68e+09   3:00.6
700   7711   -1.67e+09   3:06.5
720   7931   -1.65e+09   3:12.4
740   8151   -1.5e+09    3:18.5
760   8371   -1.34e+09   3:24.1
780   8591   -1.15e+09   3:29.5
800   8811   -1.11e+09   3:35.1
820   9031   -9.74e+08   3:40.7
840   9251   -9.21e+08   3:46.4
860   9471   -9.09e+08   3:51.6
880   9691   -9.03e+08   3:57.4
900   9911   -8.97e+08   4:02.6
920   10131  -8.89e+08   4:07.6
940   10351  -8.62e+08   4:12.9
960   10571  -7.68e+08   4:18.6
980   10791  -7.42e+08   4:23.9
1000  11011  -6.87e+08   4:29.2
1020  11231  -6.44e+08   4:35.1
1040  11451  -5.87e+08   4:40.5
1060  11671  -3.99e+08   4:45.7
1080  11891  -2.02e+08   4:51.3
1100  12111  -1.16e+08   4:56.9
1120  12331  -7.77e+07   5:02.4
1140  12551  -5.58e+07   5:08.6
1160  12771  -5.03e+07   5:15.0
1180  12991  -4.34e+07   5:20.9
1200  13211  -3.35e+07   5:26.4
1220  13431  -2.18e+07   5:31.5
1240  13651  -1.56e+07   5:36.8
1260  13871  -1.47e+07   5:42.1
1280  14091  -1.4e+07    5:47.4
1300  14311  -1.39e+07   5:52.8
1320  14531  -1.39e+07   5:58.2
1340  14751  -1.39e+07   6:03.4
1360  14971  -1.39e+07   6:08.6
1380  15191  -1.39e+07   6:13.9
1400  15411  -1.39e+07   6:19.0
1420  15631  -1.39e+07   6:24.2
1440  15851  -1.39e+07   6:29.8
1460  16071  -1.39e+07   6:34.8
1480  16291  -1.39e+07   6:40.0
1500  16511  -1.39e+07   6:45.3
1520  16731  -1.38e+07   6:51.3
1540  16951  -1.38e+07   6:56.6
1560  17171  -1.38e+07   7:02.5
1580  17391  -1.38e+07   7:08.3
1600  17611  -1.38e+07   7:14.3
1620  17831  -1.38e+07   7:19.9
1640  18051  -1.38e+07   7:25.5
1660  18271  -1.38e+07   7:30.8
1680  18491  -1.38e+07   7:36.1
1700  18711  -1.38e+07   7:41.4
1720  18931  -1.38e+07   7:47.3
1740  19151  -1.38e+07   7:53.0
1760  19371  -1.38e+07   7:59.0
1780  19591  -1.38e+07   8:04.3
1800  19811  -1.38e+07   8:09.5
1820  20031  -1.38e+07   8:14.8
1840  20251  -1.38e+07   8:20.3
1860  20471  -1.38e+07   8:25.9
1880  20691  -1.38e+07   8:31.6
1900  20911  -1.26e+07   8:37.4
1920  21131  -1.21e+07   8:43.3
1940  21351  -1.18e+07   8:49.3
1960  21571  -1.18e+07   8:55.5
1980  21791  -1.17e+07   9:01.1
2000  22011  -1.17e+07   9:07.5
2020  22231  -1.17e+07   9:14.2
2040  22451  -1.17e+07   9:20.5
2060  22671  -1.17e+07   9:26.2
2080  22891  -1.17e+07   9:32.7
2100  23111  -1.17e+07   9:39.1
2120  23331  -1.17e+07   9:44.7
2140  23551  -9885771    9:50.4
2160  23771  -9697775    9:56.8
2180  23991  -9295348   10:02.6
2200  24211  -9136369   10:08.7
2220  24431  -8988550   10:14.5
2240  24651  -8803407   10:20.0
2260  24871  -8609316   10:25.4
2280  25091  -8498600   10:30.8
2300  25311  -8465505   10:36.5
2320  25531  -8412043   10:42.6
2340  25751  -8212395   10:47.9
2360  25971  -8138369   10:53.3
2380  26191  -8071550   10:58.9
2400  26411  -8055324   11:04.6
2420  26631  -8032520   11:10.5
2440  26851  -7985317   11:16.1
2460  27071  -7929358   11:21.7
2480  27291  -7906936   11:27.1
2500  27511  -7893177   11:32.9
2520  27731  -7875510   11:39.7
2540  27951  -7850537   11:46.2
2560  28171  -7836887   11:51.8
2580  28391  -7823914   11:57.7
2600  28611  -7818293   12:02.9
2620  28831  -7814448   12:08.3
2640  29051  -7812468   12:13.3
2660  29271  -7811703   12:18.6
2680  29491  -7811346   12:23.9
2700  29711  -7811024   12:28.9
2720  29931  -7810046   12:34.1
2740  30151  -7808100   12:40.2
2760  30371  -7805882   12:45.9
2780  30591  -7805029   12:51.3
2800  30811  -7804794   12:56.1
2820  31031  -7804733   13:01.1
2840  31251  -7804726   13:06.2
2860  31471  -7804724   13:11.5
2880  31691  -7804723   13:16.7
2900  31911  -7804721   13:22.2
2920  32131  -7804721   13:27.7
2940  32351  -7804721   13:33.0
2960  32571  -7804721   13:38.2
2980  32791  -7804721   13:44.1
3000  33011  -7804721   13:50.6
3020  33231  -7804721   13:56.8
3040  33451  -7804721   14:03.0
3060  33671  -7804721   14:09.3
3080  33891  -7804721   14:15.9
3100  34111  -7804721   14:21.6
3120  34331  -7804721   14:27.3
3140  34551  -7804721   14:33.0
3160  34771  -7804721   14:38.6
3180  34991  -7804721   14:44.9
3200  35211  -7804721   14:50.1
3220  35431  -7804721   14:55.6
3240  35651  -7804721   15:01.7
3260  35871  -7804721   15:07.6
3280  36091  -7804721   15:13.4
3300  36311  -7804721   15:18.8
3320  36531  -7804721   15:24.1
3340  36751  -7804721   15:29.4
3360  36971  -7804721   15:34.7
3380  37191  -7804721   15:39.9
3400  37411  -7804721   15:45.3
3420  37631  -7804721   15:50.5
3422  37642  -7804721   15:50.8
