Iter. Eval.  Best      Time m:s
1440  15851  -2.66e+09   5:02.9
1460  16071  -2.66e+09   5:06.6
1480  16291  -2.66e+09   5:10.5
1500  16511  -2.66e+09   5:15.6
1520  16731  -2.65e+09   5:20.7
1540  16951  -2.65e+09   5:25.9
1560  17171  -2.64e+09   5:30.3
1580  17391  -2.63e+09   5:34.3
1600  17611  -2.6e+09    5:38.3
1620  17831  -2.6e+09    5:42.5
1640  18051  -2.58e+09   5:47.2
1660  18271  -2.57e+09   5:51.3
1680  18491  -2.53e+09   5:55.4
1700  18711  -2.49e+09   5:59.8
1720  18931  -2.46e+09   6:04.0
1740  19151  -2.42e+09   6:08.4
1760  19371  -1.86e+09   6:12.8
1780  19591  -1.71e+09   6:16.8
1800  19811  -1.68e+09   6:20.9
1820  20031  -1.62e+09   6:25.2
1840  20251  -1.57e+09   6:29.3
1860  20471  -1.53e+09   6:33.5
1880  20691  -1.5e+09    6:37.6
1900  20911  -1.49e+09   6:42.3
1920  21131  -1.45e+09   6:46.5
1940  21351  -1.41e+09   6:50.7
1960  21571  -1.39e+09   6:54.9
1980  21791  -1.35e+09   6:59.4
2000  22011  -1.33e+09   7:04.8
2020  22231  -1.32e+09   7:09.9
2040  22451  -1.32e+09   7:14.5
2060  22671  -1.31e+09   7:18.9
2080  22891  -1.3e+09    7:23.2
2100  23111  -1.28e+09   7:27.4
2120  23331  -1.27e+09   7:31.6
2140  23551  -1.25e+09   7:35.9
2160  23771  -1.24e+09   7:40.3
2180  23991  -1.22e+09   7:44.9
2200  24211  -1.2e+09    7:49.1
2220  24431  -1.19e+09   7:53.4
2240  24651  -1.19e+09   7:57.8
2260  24871  -1.19e+09   8:02.0
2280  25091  -1.19e+09   8:06.7
2300  25311  -1.19e+09   8:10.8
2320  25531  -1.19e+09   8:14.6
2340  25751  -1.19e+09   8:18.5
2360  25971  -1.18e+09   8:22.6
2380  26191  -1.18e+09   8:26.6
2400  26411  -1.18e+09   8:30.6
2420  26631  -1.18e+09   8:34.4
2440  26851  -1.18e+09   8:38.6
2460  27071  -1.18e+09   8:42.9
2480  27291  -1.17e+09   8:47.0
2500  27511  -1.17e+09   8:51.9
2520  27731  -1.16e+09   8:57.1
2540  27951  -1.14e+09   9:01.4
2560  28171  -1.1e+09    9:05.3
2580  28391  -1.03e+09   9:09.3
2600  28611  -9.87e+08   9:13.6
2620  28831  -9.79e+08   9:17.8
2640  29051  -9.71e+08   9:21.9
2660  29271  -9.65e+08   9:26.0
2680  29491  -9.55e+08   9:30.0
2700  29711  -9.49e+08   9:34.1
2720  29931  -9.39e+08   9:38.1
2740  30151  -9.15e+08   9:42.9
2760  30371  -8.99e+08   9:47.3
2780  30591  -8.9e+08    9:52.1
2800  30811  -8.83e+08   9:56.4
2820  31031  -8.8e+08   10:00.3
2840  31251  -8.79e+08  10:04.2
2860  31471  -8.74e+08  10:08.3
2880  31691  -8.47e+08  10:12.3
2900  31911  -8.23e+08  10:16.3
2920  32131  -8.1e+08   10:20.4
2940  32351  -8.06e+08  10:24.5
2960  32571  -8e+08     10:28.7
2980  32791  -7.98e+08  10:33.2
3000  33011  -7.97e+08  10:38.3
3020  33231  -7.94e+08  10:42.8
3040  33451  -7.92e+08  10:46.9
3060  33671  -7.88e+08  10:50.8
3080  33891  -7.81e+08  10:54.7
3100  34111  -7.36e+08  10:58.6
3120  34331  -6.99e+08  11:02.7
3140  34551  -6.64e+08  11:06.7
3160  34771  -5.19e+08  11:10.8
3180  34991  -4.12e+08  11:14.8
3200  35211  -3.1e+08   11:18.8
3220  35431  -1.89e+08  11:22.8
3240  35651  -9.79e+07  11:27.0
3260  35871  -7.34e+07  11:32.5
3280  36091  -4.3e+07   11:37.4
3300  36311  -2.78e+07  11:41.9
3320  36531  -2.46e+07  11:46.1
3340  36751  -2.39e+07  11:50.2
3360  36971  -2.37e+07  11:54.2
3380  37191  -2.35e+07  11:58.7
3400  37411  -2.34e+07  12:02.9
3420  37631  -2.33e+07  12:07.0
3440  37851  -2.32e+07  12:11.1
3460  38071  -2.32e+07  12:15.5
3480  38291  -2.32e+07  12:20.1
3500  38511  -2.31e+07  12:25.3
3520  38731  -2.31e+07  12:30.0
3540  38951  -2.29e+07  12:34.3
3560  39171  -2.25e+07  12:38.3
3580  39391  -2.22e+07  12:42.4
3600  39611  -2.18e+07  12:46.4
3620  39831  -2.15e+07  12:50.2
3640  40051  -2.13e+07  12:54.1
3660  40271  -2.11e+07  12:57.9
3680  40491  -2.1e+07   13:01.8
3700  40711  -2.08e+07  13:05.7
3720  40931  -2.06e+07  13:09.9
3740  41151  -2.05e+07  13:14.0
3760  41371  -2.03e+07  13:19.2
3780  41591  -2.02e+07  13:24.4
3800  41811  -2.01e+07  13:29.1
3820  42031  -2e+07     13:33.6
3840  42251  -1.99e+07  13:37.9
3860  42471  -1.98e+07  13:42.6
3880  42691  -1.97e+07  13:46.8
3900  42911  -1.96e+07  13:50.9
3920  43131  -1.95e+07  13:55.4
3940  43351  -1.93e+07  13:59.8
3960  43571  -1.88e+07  14:04.3
3980  43791  -1.81e+07  14:09.0
4000  44011  -1.62e+07  14:14.4
4020  44231  -1.47e+07  14:19.0
4040  44451  -1.36e+07  14:23.5
4060  44671  -1.24e+07  14:27.8
4080  44891  -1.13e+07  14:32.0
4100  45111  -1.04e+07  14:36.2
4120  45331  -9234898   14:40.4
4140  45551  -8245725   14:44.5
4160  45771  -7737490   14:48.7
4180  45991  -7607049   14:52.8
4200  46211  -7468874   14:57.1
4220  46431  -7413925   15:01.5
4240  46651  -7374177   15:06.0
4260  46871  -7360321   15:10.8
4280  47091  -7354180   15:16.0
4300  47311  -7352521   15:21.0
4320  47531  -7352134   15:25.3
4340  47751  -7352010   15:30.0
4360  47971  -7352000   15:34.8
4380  48191  -7352000   15:39.1
4400  48411  -7351999   15:43.4
4420  48631  -7351999   15:47.9
4440  48851  -7351999   15:52.4
4460  49071  -7351999   15:57.0
4480  49291  -7351999   16:01.7
4500  49511  -7351999   16:07.1
4520  49731  -7351999   16:11.6
4540  49951  -7351999   16:16.2
4560  50171  -7351999   16:20.5
4580  50391  -7351999   16:24.9
4600  50611  -7351999   16:29.3
4620  50831  -7351999   16:33.5
4640  51051  -7351999   16:37.8
4660  51271  -7351999   16:42.2
4680  51491  -7351999   16:46.4
4700  51711  -7351999   16:50.6
4701  51711  -7351999   16:50.6
