Iter. Eval.  Best      Time m:s
0     12     -2.7e+11    0:00.5
1     24     -2.44e+11   0:00.7
2     36     -2.23e+11   0:00.8
3     48     -2.07e+11   0:00.9
20    252    -2.63e+09   0:02.9
40    492    -2.18e+09   0:05.0
60    732    -1.9e+09    0:07.0
80    972    -1.79e+09   0:09.1
100   1212   -1.72e+09   0:11.3
120   1452   -1.68e+09   0:13.4
140   1692   -1.65e+09   0:15.5
160   1932   -1.54e+09   0:17.6
180   2172   -1.4e+09    0:19.8
200   2412   -1.38e+09   0:21.9
220   2652   -1.38e+09   0:24.1
240   2892   -1.36e+09   0:26.2
260   3132   -1.36e+09   0:28.3
280   3372   -1.35e+09   0:30.5
300   3612   -1.35e+09   0:32.7
320   3852   -1.35e+09   0:34.8
340   4092   -1.35e+09   0:37.0
360   4332   -1.35e+09   0:39.2
380   4572   -1.35e+09   0:41.2
400   4812   -1.35e+09   0:43.4
420   5052   -1.35e+09   0:45.6
440   5292   -1.35e+09   0:47.7
460   5532   -1.35e+09   0:49.7
480   5772   -1.35e+09   0:51.8
500   6012   -1.35e+09   0:55.1
520   6252   -1.35e+09   0:58.0
540   6492   -1.35e+09   1:00.1
560   6732   -1.35e+09   1:02.4
580   6972   -1.34e+09   1:04.4
600   7212   -1.34e+09   1:06.6
620   7452   -1.31e+09   1:08.8
640   7692   -1.24e+09   1:10.9
660   7932   -1.11e+09   1:13.1
680   8172   -1.1e+09    1:15.2
700   8412   -1.07e+09   1:17.4
720   8652   -1.04e+09   1:19.5
740   8892   -1.03e+09   1:21.6
760   9132   -1.02e+09   1:23.7
780   9372   -1e+09      1:25.9
800   9612   -9.85e+08   1:28.1
820   9852   -9.8e+08    1:30.2
840   10092  -9.71e+08   1:32.3
860   10332  -9.55e+08   1:34.5
880   10572  -9.19e+08   1:36.7
900   10812  -8.01e+08   1:38.9
920   11052  -7.04e+08   1:41.2
940   11292  -6.86e+08   1:43.4
960   11532  -6.54e+08   1:45.5
980   11772  -5.45e+08   1:47.6
1000  12012  -3.71e+08   1:51.1
1020  12252  -3.4e+08    1:54.7
1040  12492  -3.28e+08   1:57.0
1060  12732  -3.14e+08   1:59.1
1080  12972  -2.97e+08   2:01.4
1100  13212  -2.71e+08   2:03.6
1120  13452  -2.11e+08   2:05.8
1140  13692  -1.37e+08   2:08.1
1160  13932  -1.09e+08   2:10.3
1180  14172  -8.59e+07   2:12.5
1200  14412  -6.62e+07   2:14.7
1220  14652  -3.71e+07   2:16.8
1240  14892  -2.85e+07   2:19.0
1260  15132  -2.03e+07   2:21.2
1280  15372  -1.84e+07   2:23.4
1300  15612  -1.77e+07   2:25.7
1320  15852  -1.71e+07   2:27.9
1340  16092  -1.66e+07   2:30.1
1360  16332  -1.63e+07   2:32.4
1380  16572  -1.62e+07   2:34.6
1400  16812  -1.61e+07   2:36.8
1420  17052  -1.6e+07    2:39.0
1440  17292  -1.6e+07    2:41.1
1460  17532  -1.56e+07   2:43.3
1480  17772  -1.49e+07   2:45.8
1500  18012  -1.46e+07   2:49.0
1520  18252  -1.43e+07   2:52.3
1540  18492  -1.41e+07   2:54.8
1560  18732  -1.41e+07   2:57.6
1580  18972  -1.4e+07    3:00.0
1600  19212  -1.4e+07    3:02.3
1620  19452  -1.4e+07    3:04.5
1640  19692  -1.4e+07    3:06.8
1660  19932  -1.4e+07    3:09.0
1680  20172  -1.4e+07    3:11.3
1700  20412  -1.4e+07    3:13.6
1720  20652  -1.39e+07   3:15.8
1740  20892  -1.39e+07   3:18.1
1760  21132  -1.38e+07   3:20.3
1780  21372  -1.38e+07   3:22.5
1800  21612  -1.38e+07   3:24.7
1820  21852  -1.38e+07   3:27.0
1840  22092  -1.38e+07   3:29.3
1860  22332  -1.38e+07   3:31.5
1880  22572  -1.38e+07   3:33.8
1900  22812  -1.38e+07   3:36.0
1920  23052  -1.38e+07   3:38.3
1940  23292  -1.38e+07   3:40.5
1960  23532  -1.38e+07   3:42.7
1980  23772  -1.38e+07   3:45.5
2000  24012  -1.38e+07   3:48.0
2020  24252  -1.38e+07   3:52.1
2040  24492  -1.38e+07   3:54.6
2060  24732  -1.38e+07   3:56.9
2080  24972  -1.38e+07   3:59.0
2100  25212  -1.38e+07   4:01.5
2120  25452  -1.38e+07   4:03.9
2140  25692  -1.38e+07   4:06.4
2160  25932  -1.38e+07   4:08.6
2180  26172  -1.38e+07   4:10.7
2200  26412  -1.38e+07   4:12.9
2220  26652  -1.38e+07   4:15.0
2240  26892  -1.38e+07   4:17.2
2260  27132  -1.38e+07   4:19.2
2280  27372  -1.38e+07   4:21.3
2300  27612  -1.38e+07   4:23.5
2320  27852  -1.38e+07   4:25.6
2340  28092  -1.38e+07   4:28.1
2360  28332  -1.38e+07   4:30.9
2380  28572  -1.38e+07   4:33.5
2400  28812  -1.38e+07   4:35.8
2420  29052  -1.38e+07   4:38.0
2440  29292  -1.38e+07   4:40.2
2460  29532  -1.37e+07   4:42.4
2480  29772  -1.37e+07   4:45.2
2500  30012  -1.37e+07   4:48.0
2520  30252  -1.24e+07   4:50.8
2540  30492  -1.04e+07   4:53.4
2560  30732  -9627896    4:55.7
2580  30972  -8656005    4:58.1
2600  31212  -8479738    5:00.4
2620  31452  -8305038    5:02.8
2640  31692  -8230834    5:05.0
2660  31932  -8182570    5:07.3
2680  32172  -8169565    5:09.5
2700  32412  -8165695    5:11.7
2720  32652  -8162108    5:14.2
2740  32892  -8151243    5:16.8
2760  33132  -8104783    5:19.1
2780  33372  -8047839    5:21.3
2800  33612  -8016762    5:23.5
2820  33852  -7980127    5:25.8
2840  34092  -7971766    5:28.0
2860  34332  -7963303    5:30.2
2880  34572  -7949097    5:32.4
2900  34812  -7943102    5:34.6
2920  35052  -7930156    5:36.8
2940  35292  -7906052    5:39.0
2960  35532  -7883531    5:41.1
2980  35772  -7850796    5:43.7
3000  36012  -7821300    5:46.7
3020  36252  -7783511    5:49.9
3040  36492  -7759939    5:52.9
3060  36732  -7722832    5:55.3
3080  36972  -7704500    5:57.6
3100  37212  -7692547    5:59.9
3120  37452  -7684722    6:02.0
3140  37692  -7679723    6:04.3
3160  37932  -7678360    6:06.4
3180  38172  -7677905    6:08.6
3200  38412  -7677403    6:10.9
3220  38652  -7676890    6:13.1
3240  38892  -7676765    6:15.3
3260  39132  -7676731    6:17.5
3280  39372  -7676711    6:19.8
3300  39612  -7676705    6:22.0
3320  39852  -7676700    6:24.3
3340  40092  -7676697    6:26.5
3360  40332  -7676688    6:28.8
3380  40572  -7676658    6:31.0
3400  40812  -7676552    6:33.2
3420  41052  -7676323    6:35.3
3440  41292  -7675839    6:37.6
3460  41532  -7675164    6:39.8
