Iter. Eval.  Best      Time m:s
0     11     -7.72e+09   0:00.6
1     22     -7.7e+09    0:00.8
2     33     -7.51e+09   0:01.0
3     44     -6.69e+09   0:01.2
20    231    -2.01e+09   0:04.1
40    451    -2.01e+09   0:07.6
60    671    -1.99e+09   0:11.1
80    891    -1.92e+09   0:14.6
100   1111   -1.8e+09    0:18.3
120   1331   -1.76e+09   0:22.3
140   1551   -1.74e+09   0:25.8
160   1771   -1.71e+09   0:29.3
180   1991   -1.62e+09   0:32.8
200   2211   -1.58e+09   0:36.4
220   2431   -1.5e+09    0:39.9
240   2651   -1.48e+09   0:43.3
260   2871   -1.48e+09   0:47.1
280   3091   -1.46e+09   0:51.1
300   3311   -1.45e+09   0:54.5
320   3531   -1.45e+09   0:58.0
340   3751   -1.44e+09   1:01.5
360   3971   -1.44e+09   1:04.9
380   4191   -1.44e+09   1:08.1
400   4411   -1.44e+09   1:11.3
420   4631   -1.43e+09   1:14.7
440   4851   -1.43e+09   1:18.3
460   5071   -1.43e+09   1:22.1
480   5291   -1.43e+09   1:25.6
500   5511   -1.43e+09   1:29.8
520   5731   -1.43e+09   1:33.8
540   5951   -1.43e+09   1:37.3
560   6171   -1.43e+09   1:40.8
580   6391   -1.42e+09   1:44.3
600   6611   -1.42e+09   1:47.7
620   6831   -1.42e+09   1:51.3
640   7051   -1.42e+09   1:54.6
660   7271   -1.42e+09   1:57.6
680   7491   -1.42e+09   2:00.8
700   7711   -1.41e+09   2:04.1
720   7931   -1.35e+09   2:07.7
740   8151   -1.17e+09   2:11.0
760   8371   -1.13e+09   2:14.6
780   8591   -1.12e+09   2:18.5
800   8811   -1.11e+09   2:23.1
820   9031   -1.11e+09   2:26.9
840   9251   -1.1e+09    2:30.2
860   9471   -1.1e+09    2:33.6
880   9691   -1.09e+09   2:37.0
900   9911   -1.09e+09   2:40.7
920   10131  -1.08e+09   2:44.4
940   10351  -1.08e+09   2:47.9
960   10571  -1.08e+09   2:51.6
980   10791  -1.08e+09   2:55.8
1000  11011  -1.08e+09   3:00.0
1020  11231  -1.08e+09   3:04.1
1040  11451  -1.08e+09   3:07.4
1060  11671  -1.07e+09   3:10.9
1080  11891  -1.07e+09   3:14.4
1100  12111  -1.07e+09   3:17.9
1120  12331  -1.07e+09   3:21.1
1140  12551  -1.07e+09   3:24.4
1160  12771  -1.07e+09   3:28.2
1180  12991  -1.07e+09   3:31.5
1200  13211  -1.07e+09   3:34.9
1220  13431  -1.07e+09   3:38.6
1240  13651  -1.07e+09   3:42.0
1260  13871  -7.5e+08    3:45.4
1280  14091  -4.33e+08   3:49.2
1300  14311  -3.4e+08    3:53.2
1320  14531  -2.77e+08   3:57.7
1340  14751  -2.45e+08   4:01.1
1360  14971  -2.29e+08   4:04.7
1380  15191  -1.86e+08   4:08.0
1400  15411  -8.16e+07   4:11.5
1420  15631  -6.92e+07   4:14.9
1440  15851  -6.38e+07   4:18.5
1460  16071  -6.16e+07   4:21.9
1480  16291  -5.97e+07   4:25.4
1500  16511  -5.85e+07   4:29.8
1520  16731  -5.84e+07   4:34.0
1540  16951  -5.82e+07   4:37.7
1560  17171  -5.53e+07   4:41.4
1580  17391  -5.45e+07   4:45.0
1600  17611  -5.42e+07   4:48.5
1620  17831  -5.38e+07   4:52.2
1640  18051  -5.35e+07   4:56.5
1660  18271  -5.31e+07   5:00.4
1680  18491  -5.25e+07   5:04.0
1700  18711  -4.89e+07   5:07.7
1720  18931  -4.43e+07   5:11.3
1740  19151  -3.7e+07    5:14.8
1760  19371  -3.13e+07   5:18.3
1780  19591  -1.76e+07   5:22.4
1800  19811  -1.21e+07   5:26.5
1820  20031  -1.07e+07   5:30.9
1840  20251  -1.04e+07   5:34.7
1860  20471  -1.02e+07   5:38.4
1880  20691  -1e+07      5:42.1
1900  20911  -9681142    5:45.6
1920  21131  -9308911    5:49.1
1940  21351  -9166157    5:52.6
1960  21571  -8822387    5:56.4
1980  21791  -8570998    6:00.0
2000  22011  -8326987    6:04.7
2020  22231  -8213847    6:08.8
2040  22451  -8120407    6:12.3
2060  22671  -7982621    6:15.9
2080  22891  -7882553    6:19.4
2100  23111  -7842250    6:22.9
2120  23331  -7799829    6:26.9
2140  23551  -7746856    6:31.1
2160  23771  -7695898    6:34.8
2180  23991  -7666765    6:38.7
2200  24211  -7628507    6:42.3
2220  24431  -7569136    6:45.9
2240  24651  -7501358    6:49.6
2260  24871  -7453057    6:53.3
2280  25091  -7414973    6:56.9
2300  25311  -7379811    7:00.5
2320  25531  -7364820    7:04.6
2340  25751  -7357951    7:08.7
2360  25971  -7353452    7:12.5
2380  26191  -7352470    7:16.1
2400  26411  -7352079    7:19.8
2420  26631  -7352011    7:23.3
2440  26851  -7352001    7:27.0
2460  27071  -7352000    7:30.6
2480  27291  -7351999    7:34.3
2500  27511  -7351999    7:38.8
2520  27731  -7351999    7:43.0
2540  27951  -7351999    7:46.8
2560  28171  -7351999    7:50.4
2580  28391  -7351999    7:54.1
2600  28611  -7351999    7:57.9
2620  28831  -7351999    8:02.8
2640  29051  -7351999    8:06.7
2660  29271  -7351999    8:10.3
2680  29491  -7351999    8:13.7
2700  29711  -7351999    8:17.3
2720  29931  -7351999    8:20.9
2740  30151  -7351999    8:24.5
2760  30371  -7351999    8:28.2
2780  30591  -7351999    8:31.8
2800  30811  -7351999    8:35.4
2820  31031  -7351999    8:39.0
2840  31251  -7351999    8:43.1
2860  31471  -7351999    8:47.0
2869  31559  -7351999    8:48.5
