Iter. Eval.  Best      Time m:s
1360  16332  -1.98e+08   5:45.9
1380  16572  -1.7e+08    5:50.6
1400  16812  -1.66e+08   5:55.8
1420  17052  -1.61e+08   6:01.5
1440  17292  -1.61e+08   6:06.5
1460  17532  -1.6e+08    6:11.4
1480  17772  -1.6e+08    6:16.5
1500  18012  -1.59e+08   6:22.3
1520  18252  -1.59e+08   6:28.2
1540  18492  -1.59e+08   6:33.3
1560  18732  -1.58e+08   6:38.1
1580  18972  -1.55e+08   6:42.9
1600  19212  -1.52e+08   6:47.6
1620  19452  -1.48e+08   6:52.3
1640  19692  -1.34e+08   6:56.9
1660  19932  -1.25e+08   7:01.6
1680  20172  -1.07e+08   7:06.4
1700  20412  -8.87e+07   7:11.1
1720  20652  -8.53e+07   7:16.1
1740  20892  -8.17e+07   7:21.3
1760  21132  -8.04e+07   7:27.8
1780  21372  -7.91e+07   7:33.7
1800  21612  -7.65e+07   7:38.7
1820  21852  -7.31e+07   7:43.4
1840  22092  -7.27e+07   7:48.1
1860  22332  -7.24e+07   7:52.8
1880  22572  -7.22e+07   7:57.6
1900  22812  -7.21e+07   8:02.8
1920  23052  -7.2e+07    8:07.6
1940  23292  -7.18e+07   8:12.8
1960  23532  -7.13e+07   8:17.7
1980  23772  -7.09e+07   8:23.4
2000  24012  -7.05e+07   8:28.9
2020  24252  -7e+07      8:35.2
2040  24492  -6.91e+07   8:41.0
2060  24732  -6.76e+07   8:45.8
2080  24972  -6.65e+07   8:50.4
2100  25212  -6.54e+07   8:55.3
2120  25452  -6.46e+07   9:00.1
2140  25692  -6.34e+07   9:05.1
2160  25932  -6.17e+07   9:10.0
2180  26172  -5.99e+07   9:14.7
2200  26412  -5.8e+07    9:19.5
2220  26652  -5.7e+07    9:24.1
2240  26892  -5.63e+07   9:28.9
2260  27132  -5.55e+07   9:34.7
2280  27372  -5.49e+07   9:41.0
2300  27612  -5.43e+07   9:47.2
2320  27852  -5.41e+07   9:52.6
2340  28092  -5.39e+07   9:57.3
2360  28332  -5.38e+07  10:02.5
2380  28572  -5.37e+07  10:07.7
2400  28812  -5.37e+07  10:12.6
2420  29052  -5.37e+07  10:18.1
2440  29292  -5.37e+07  10:23.0
2460  29532  -5.37e+07  10:28.1
2480  29772  -5.36e+07  10:34.1
2500  30012  -5.34e+07  10:39.6
2520  30252  -5.33e+07  10:45.6
2540  30492  -5.32e+07  10:51.8
2560  30732  -5.32e+07  10:56.5
2580  30972  -5.32e+07  11:01.3
2600  31212  -5.32e+07  11:06.5
2620  31452  -5.32e+07  11:11.5
2640  31692  -5.32e+07  11:17.3
2660  31932  -5.32e+07  11:22.9
2680  32172  -5.32e+07  11:27.7
2700  32412  -5.32e+07  11:32.8
2720  32652  -5.31e+07  11:37.7
2740  32892  -5.31e+07  11:42.8
2760  33132  -5.31e+07  11:48.1
2780  33372  -5.31e+07  11:53.6
2800  33612  -5.31e+07  11:59.0
2820  33852  -5.31e+07  12:04.9
2840  34092  -5.31e+07  12:10.2
2860  34332  -5.31e+07  12:16.0
2880  34572  -5.31e+07  12:21.0
2900  34812  -5.31e+07  12:25.8
2920  35052  -5.31e+07  12:31.1
2940  35292  -5.31e+07  12:36.9
2960  35532  -5.31e+07  12:42.0
2980  35772  -5.31e+07  12:48.3
3000  36012  -5.31e+07  12:53.9
3020  36252  -5.31e+07  12:59.9
3040  36492  -5.31e+07  13:05.6
3060  36732  -5.31e+07  13:10.3
3080  36972  -5.31e+07  13:15.2
3100  37212  -5.31e+07  13:20.2
3120  37452  -5.31e+07  13:24.9
3140  37692  -5.31e+07  13:29.6
3160  37932  -5.31e+07  13:35.1
3180  38172  -5.31e+07  13:39.8
3200  38412  -5.31e+07  13:44.5
3220  38652  -5.31e+07  13:49.2
3238  38856  -5.31e+07  13:53.5
