Iter. Eval.  Best      Time m:s
0     12     -7.45e+09   0:00.5
1     24     -7.42e+09   0:00.7
2     36     -7.38e+09   0:00.9
3     48     -7.36e+09   0:01.1
20    252    -6.83e+09   0:03.7
40    492    -6.6e+09    0:07.2
60    732    -6.48e+09   0:10.7
80    972    -6.43e+09   0:14.0
100   1212   -6.41e+09   0:17.1
120   1452   -6.41e+09   0:20.2
140   1692   -6.4e+09    0:23.5
160   1932   -6.38e+09   0:26.7
180   2172   -6.34e+09   0:29.9
200   2412   -6.17e+09   0:33.1
220   2652   -5.96e+09   0:36.6
240   2892   -5.83e+09   0:40.1
260   3132   -5.69e+09   0:43.7
280   3372   -5.59e+09   0:47.4
300   3612   -5.39e+09   0:50.6
320   3852   -3.01e+09   0:53.9
340   4092   -2.8e+09    0:57.2
360   4332   -2.8e+09    1:00.4
380   4572   -2.76e+09   1:03.6
400   4812   -2.74e+09   1:07.3
420   5052   -2.73e+09   1:11.4
440   5292   -2.72e+09   1:15.2
460   5532   -2.71e+09   1:18.4
480   5772   -2.68e+09   1:21.7
500   6012   -2.58e+09   1:26.1
520   6252   -1.82e+09   1:29.7
540   6492   -1.72e+09   1:33.1
560   6732   -1.67e+09   1:36.5
580   6972   -1.66e+09   1:39.7
600   7212   -1.62e+09   1:43.3
620   7452   -1.59e+09   1:46.7
640   7692   -1.58e+09   1:50.2
660   7932   -1.57e+09   1:53.8
680   8172   -1.56e+09   1:57.4
700   8412   -1.49e+09   2:01.0
720   8652   -1.34e+09   2:04.5
740   8892   -1.32e+09   2:08.1
760   9132   -1.31e+09   2:12.3
780   9372   -1.31e+09   2:16.0
800   9612   -1.31e+09   2:19.4
820   9852   -1.31e+09   2:23.1
840   10092  -1.3e+09    2:27.2
860   10332  -1.3e+09    2:30.8
880   10572  -1.3e+09    2:34.1
900   10812  -1.29e+09   2:37.6
920   11052  -1.27e+09   2:41.1
940   11292  -1.25e+09   2:44.7
960   11532  -1.22e+09   2:48.1
980   11772  -1.2e+09    2:51.7
1000  12012  -1.16e+09   2:55.9
1020  12252  -1.15e+09   3:00.1
1040  12492  -1.15e+09   3:03.6
1060  12732  -1.14e+09   3:07.1
1080  12972  -1.14e+09   3:10.7
1100  13212  -1.14e+09   3:14.3
1120  13452  -1.13e+09   3:18.0
1140  13692  -1.05e+09   3:21.6
1160  13932  -8.23e+08   3:25.3
1180  14172  -7.81e+08   3:29.0
1200  14412  -7.7e+08    3:32.6
1220  14652  -7.4e+08    3:36.4
1240  14892  -6.86e+08   3:40.1
1260  15132  -5.81e+08   3:43.9
1280  15372  -4.47e+08   3:47.8
1300  15612  -2.82e+08   3:52.0
1320  15852  -2.09e+08   3:55.7
1340  16092  -1.33e+08   3:59.3
1360  16332  -1.05e+08   4:03.1
1380  16572  -8.91e+07   4:06.7
1400  16812  -6.96e+07   4:10.2
1420  17052  -5.91e+07   4:13.8
1440  17292  -5.04e+07   4:17.3
1460  17532  -4.14e+07   4:20.9
1480  17772  -2.92e+07   4:24.5
1500  18012  -2.32e+07   4:28.7
1520  18252  -1.83e+07   4:33.0
1540  18492  -1.63e+07   4:36.7
1560  18732  -1.5e+07    4:40.2
1580  18972  -1.39e+07   4:43.7
1600  19212  -1.32e+07   4:47.3
1620  19452  -1.29e+07   4:51.0
1640  19692  -1.28e+07   4:54.6
1660  19932  -1.27e+07   4:58.4
1680  20172  -1.24e+07   5:02.0
1700  20412  -1.22e+07   5:05.5
1720  20652  -1.2e+07    5:09.1
1740  20892  -1.18e+07   5:12.9
1760  21132  -1.12e+07   5:16.8
1780  21372  -1.05e+07   5:20.3
1800  21612  -9980330    5:24.0
1820  21852  -9862678    5:28.5
1840  22092  -9836970    5:32.3
1860  22332  -9825627    5:36.1
1880  22572  -9815861    5:39.9
1900  22812  -9801083    5:43.7
1920  23052  -9774544    5:47.5
1940  23292  -9764033    5:51.2
1960  23532  -9762038    5:54.8
1980  23772  -9761234    5:58.4
2000  24012  -9761176    6:02.8
2020  24252  -9761103    6:07.0
2040  24492  -9761030    6:10.6
2060  24732  -9760770    6:14.3
2080  24972  -9760179    6:17.9
2100  25212  -9756976    6:21.6
2120  25452  -9750062    6:25.4
2140  25692  -9747780    6:29.2
2160  25932  -9746917    6:32.8
2180  26172  -9746550    6:36.3
2200  26412  -9746104    6:39.9
2220  26652  -9745194    6:43.6
2240  26892  -9743240    6:47.1
2260  27132  -9736898    6:50.9
2280  27372  -9730738    6:55.2
2300  27612  -9728649    6:59.0
2320  27852  -9728114    7:02.4
2340  28092  -9728040    7:06.1
2360  28332  -9728018    7:09.8
2380  28572  -9728009    7:13.5
2400  28812  -9728007    7:17.3
2420  29052  -9728000    7:21.1
2440  29292  -9727991    7:24.8
2460  29532  -9727982    7:28.5
2480  29772  -9727979    7:32.5
2500  30012  -9727976    7:36.9
2520  30252  -9727975    7:41.0
2540  30492  -9727974    7:44.7
2560  30732  -9727974    7:48.1
2580  30972  -9727974    7:51.7
2600  31212  -9727973    7:55.4
2620  31452  -9727973    7:58.9
2640  31692  -9727973    8:02.3
2660  31932  -9727973    8:05.7
2680  32172  -9727973    8:09.4
2700  32412  -9727973    8:12.9
2720  32652  -9727973    8:16.5
2740  32892  -9727973    8:20.5
2760  33132  -9727973    8:24.8
2780  33372  -9727973    8:28.5
2800  33612  -9727973    8:32.0
2820  33852  -9727973    8:35.5
2840  34092  -9727973    8:39.3
2846  34152  -9727973    8:40.2
