Iter. Eval.  Best      Time m:s
0     11     -7.14e+11   0:00.6
1     22     -4.9e+11    0:00.9
2     33     -2.83e+11   0:01.2
3     44     -1.38e+11   0:01.4
20    231    -7.26e+10   0:05.4
40    451    -5.5e+10    0:10.3
60    671    -5.13e+10   0:14.9
80    891    -4.5e+10    0:19.5
100   1111   -3.47e+10   0:24.3
120   1331   -2.23e+10   0:29.4
140   1551   -1.24e+10   0:33.1
160   1771   -5.34e+09   0:37.6
180   1991   -2.07e+09   0:42.2
200   2211   -1.66e+09   0:47.4
220   2431   -1.57e+09   0:52.3
240   2651   -1.56e+09   0:57.4
260   2871   -1.55e+09   1:02.6
280   3091   -1.55e+09   1:07.6
300   3311   -1.55e+09   1:13.0
320   3531   -1.54e+09   1:18.5
340   3751   -1.54e+09   1:23.2
360   3971   -1.54e+09   1:28.1
380   4191   -1.53e+09   1:32.6
400   4411   -1.52e+09   1:37.2
420   4631   -1.5e+09    1:41.8
440   4851   -1.47e+09   1:46.6
460   5071   -1.46e+09   1:51.3
480   5291   -1.46e+09   1:56.0
500   5511   -1.46e+09   2:01.3
520   5731   -1.46e+09   2:06.9
540   5951   -1.46e+09   2:12.5
560   6171   -1.45e+09   2:17.5
580   6391   -1.45e+09   2:22.3
600   6611   -1.45e+09   2:27.6
620   6831   -1.45e+09   2:32.9
640   7051   -1.45e+09   2:38.5
660   7271   -1.45e+09   2:43.5
680   7491   -1.45e+09   2:48.7
700   7711   -1.45e+09   2:54.5
720   7931   -1.45e+09   3:00.7
740   8151   -1.44e+09   3:06.4
760   8371   -1.44e+09   3:12.5
780   8591   -1.43e+09   3:18.0
800   8811   -1.41e+09   3:23.7
820   9031   -1.38e+09   3:29.3
840   9251   -1.34e+09   3:35.1
860   9471   -1.3e+09    3:40.5
880   9691   -1.29e+09   3:45.9
900   9911   -1.28e+09   3:51.2
920   10131  -1.27e+09   3:56.8
940   10351  -1.26e+09   4:02.1
960   10571  -1.23e+09   4:07.2
980   10791  -1.2e+09    4:12.3
1000  11011  -1.12e+09   4:18.5
1020  11231  -1e+09      4:24.3
1040  11451  -8.08e+08   4:30.0
1060  11671  -5.98e+08   4:35.3
1080  11891  -4.39e+08   4:40.2
1100  12111  -4.25e+08   4:45.0
1120  12331  -3.46e+08   4:49.7
1140  12551  -3.06e+08   4:54.8
1160  12771  -2.94e+08   5:00.5
1180  12991  -2.81e+08   5:05.8
1200  13211  -2.71e+08   5:11.1
1220  13431  -2.66e+08   5:16.2
1240  13651  -2.6e+08    5:21.8
1260  13871  -2.5e+08    5:27.4
1280  14091  -2.44e+08   5:33.0
1300  14311  -2.35e+08   5:38.4
1320  14531  -2.27e+08   5:43.8
1340  14751  -2.15e+08   5:48.8
1360  14971  -1.9e+08    5:54.3
1380  15191  -1.53e+08   5:59.7
1400  15411  -1.17e+08   6:05.4
1420  15631  -9.42e+07   6:10.8
1440  15851  -7.85e+07   6:16.2
1460  16071  -7.05e+07   6:22.2
1480  16291  -6.63e+07   6:29.0
1500  16511  -6.2e+07    6:35.0
1520  16731  -6.04e+07   6:40.9
1540  16951  -5.84e+07   6:46.2
1560  17171  -5.52e+07   6:51.7
1580  17391  -4.93e+07   6:57.0
1600  17611  -3.65e+07   7:02.4
1620  17831  -2.5e+07    7:08.0
1640  18051  -2.18e+07   7:13.2
1660  18271  -1.29e+07   7:18.6
1680  18491  -1.1e+07    7:24.1
1700  18711  -9485725    7:30.2
1720  18931  -9078614    7:36.0
1740  19151  -8989291    7:41.3
1760  19371  -8956180    7:46.7
1780  19591  -8917270    7:52.0
1800  19811  -8884018    7:57.9
1820  20031  -8845306    8:02.8
1840  20251  -8775380    8:08.1
1860  20471  -8689557    8:13.5
1880  20691  -8597706    8:18.7
1900  20911  -8533175    8:23.7
1920  21131  -8509100    8:28.9
1940  21351  -8493780    8:34.1
1960  21571  -8451943    8:39.7
1980  21791  -8411578    8:45.5
2000  22011  -8347750    8:51.2
2020  22231  -8258635    8:56.8
2040  22451  -8239792    9:02.6
2060  22671  -8233718    9:07.8
2080  22891  -8231316    9:12.8
2100  23111  -8230578    9:17.9
2120  23331  -8230444    9:23.0
2140  23551  -8230419    9:28.6
2160  23771  -8230410    9:34.6
2180  23991  -8230402    9:40.1
2200  24211  -8230402    9:46.0
2220  24431  -8230402    9:52.0
2240  24651  -8230402    9:58.1
2260  24871  -8230401   10:03.9
2280  25091  -8230401   10:09.5
2300  25311  -8230401   10:14.8
2320  25531  -8230401   10:20.4
2340  25751  -8230401   10:26.0
2360  25971  -8230399   10:31.8
2380  26191  -8230399   10:37.6
2400  26411  -8230399   10:42.9
2420  26631  -8230399   10:48.6
2440  26851  -8230398   10:54.6
2460  27071  -8230398   11:00.4
2480  27291  -8230398   11:06.9
2500  27511  -8230398   11:12.9
2520  27731  -8230398   11:19.0
2540  27951  -8230397   11:24.8
2560  28171  -8230396   11:30.7
2580  28391  -8230396   11:36.5
2600  28611  -8230396   11:42.4
2620  28831  -8230396   11:48.8
2640  29051  -8230396   11:55.2
2660  29271  -8230396   12:01.3
2680  29491  -8230396   12:07.8
2700  29711  -8230396   12:13.7
2720  29931  -8230396   12:19.5
2740  30151  -8230395   12:25.2
2760  30371  -8230395   12:30.9
2780  30591  -8230395   12:36.7
2800  30811  -8230395   12:42.7
2820  31031  -8230395   12:48.4
2840  31251  -8230395   12:54.4
2860  31471  -8230395   13:00.5
2880  31691  -8230395   13:06.2
2900  31911  -8230395   13:12.1
2920  32131  -8230395   13:18.4
2930  32230  -8230395   13:21.1
