Iter. Eval.  Best      Time m:s
0     12     -1.11e+10   0:00.6
1     24     -1.11e+10   0:00.9
2     36     -1.11e+10   0:01.2
3     48     -1.11e+10   0:01.5
20    252    -1.1e+10    0:05.9
40    492    -9.44e+09   0:11.1
60    732    -8.66e+09   0:16.0
80    972    -8.35e+09   0:21.0
100   1212   -8.26e+09   0:25.7
120   1452   -7.99e+09   0:30.8
140   1692   -7.97e+09   0:35.6
160   1932   -7.93e+09   0:40.7
180   2172   -7.85e+09   0:45.8
200   2412   -7.8e+09    0:50.7
220   2652   -7.77e+09   0:55.8
240   2892   -7.71e+09   1:00.5
260   3132   -7.58e+09   1:05.0
280   3372   -7.32e+09   1:09.8
300   3612   -7.3e+09    1:15.1
320   3852   -7.28e+09   1:20.2
340   4092   -7.19e+09   1:25.0
360   4332   -7.18e+09   1:29.7
380   4572   -7.15e+09   1:34.5
400   4812   -7.14e+09   1:39.2
420   5052   -7.13e+09   1:43.6
440   5292   -7.1e+09    1:48.3
460   5532   -6.97e+09   1:53.1
480   5772   -6.28e+09   1:59.1
500   6012   -5.64e+09   2:05.2
520   6252   -5.45e+09   2:10.9
540   6492   -5.33e+09   2:15.7
560   6732   -5.24e+09   2:20.5
580   6972   -5.16e+09   2:25.2
600   7212   -5.13e+09   2:29.9
620   7452   -5.1e+09    2:34.5
640   7692   -5.08e+09   2:39.1
660   7932   -5.05e+09   2:43.7
680   8172   -5.02e+09   2:48.4
700   8412   -4.98e+09   2:53.1
720   8652   -4.91e+09   2:57.6
740   8892   -4.83e+09   3:02.2
760   9132   -4.49e+09   3:06.7
780   9372   -4.16e+09   3:11.5
800   9612   -4.1e+09    3:16.0
820   9852   -4.07e+09   3:20.3
840   10092  -4.07e+09   3:23.1
860   10332  -4.04e+09   3:27.9
880   10572  -4.02e+09   3:32.5
900   10812  -3.97e+09   3:37.2
920   11052  -3.92e+09   3:41.7
940   11292  -3.88e+09   3:46.3
960   11532  -3.86e+09   3:51.0
980   11772  -3.85e+09   3:57.1
1000  12012  -3.84e+09   4:03.3
1020  12252  -3.83e+09   4:08.7
1040  12492  -3.82e+09   4:14.3
1060  12732  -3.79e+09   4:19.1
1080  12972  -3.79e+09   4:23.8
1100  13212  -3.78e+09   4:28.8
1120  13452  -3.77e+09   4:33.5
1140  13692  -3.68e+09   4:38.2
1160  13932  -3.42e+09   4:42.6
1180  14172  -3.3e+09    4:47.0
1200  14412  -3e+09      4:51.6
1220  14652  -2.8e+09    4:56.0
1240  14892  -2.64e+09   5:00.7
1260  15132  -2.46e+09   5:05.5
1280  15372  -2.31e+09   5:10.0
1300  15612  -1.23e+09   5:14.7
1320  15852  -1.13e+09   5:19.7
1340  16092  -9.37e+08   5:24.8
1360  16332  -6.08e+08   5:29.5
1380  16572  -4.69e+08   5:34.4
1400  16812  -3.25e+08   5:39.0
1420  17052  -2.51e+08   5:44.2
1440  17292  -1.72e+08   5:49.4
1460  17532  -1.32e+08   5:54.7
1480  17772  -1.05e+08   6:01.4
1500  18012  -9.16e+07   6:07.5
1520  18252  -8.58e+07   6:13.5
1540  18492  -8.35e+07   6:19.8
1560  18732  -8.22e+07   6:26.2
1580  18972  -8.15e+07   6:32.3
1600  19212  -8.09e+07   6:38.2
1620  19452  -8.03e+07   6:44.5
1640  19692  -7.9e+07    6:50.2
1660  19932  -7.71e+07   6:56.4
1680  20172  -7.65e+07   7:01.6
1700  20412  -7.63e+07   7:07.3
1720  20652  -7.63e+07   7:12.4
1740  20892  -7.62e+07   7:17.6
1760  21132  -7.57e+07   7:23.7
1780  21372  -7.4e+07    7:28.6
1800  21612  -6.34e+07   7:33.8
1820  21852  -6.26e+07   7:39.3
1840  22092  -6.18e+07   7:44.5
1860  22332  -6.17e+07   7:49.2
1880  22572  -6.16e+07   7:54.2
1900  22812  -6.16e+07   7:58.8
1920  23052  -6.15e+07   8:04.4
1940  23292  -6.14e+07   8:09.0
1960  23532  -6.13e+07   8:14.2
1980  23772  -6.12e+07   8:20.2
2000  24012  -6.12e+07   8:26.1
2020  24252  -6.12e+07   8:32.7
2040  24492  -6.12e+07   8:38.5
2060  24732  -6.12e+07   8:44.0
2080  24972  -6.12e+07   8:49.8
2100  25212  -6.12e+07   8:55.7
2120  25452  -6.11e+07   9:01.5
2140  25692  -6.11e+07   9:06.9
2160  25932  -6.11e+07   9:12.7
2180  26172  -6.11e+07   9:18.3
2200  26412  -6.11e+07   9:23.9
2220  26652  -6.11e+07   9:28.9
2240  26892  -6.11e+07   9:33.7
2260  27132  -6.11e+07   9:38.5
2280  27372  -6.1e+07    9:43.5
2300  27612  -6.1e+07    9:49.2
2320  27852  -6.1e+07    9:54.2
2340  28092  -6.1e+07    9:59.3
2360  28332  -6.1e+07   10:04.9
2380  28572  -6.1e+07   10:09.8
2400  28812  -6.1e+07   10:15.3
2420  29052  -6.1e+07   10:20.7
2440  29292  -6.1e+07   10:26.6
2460  29532  -6.1e+07   10:32.7
2480  29772  -6.1e+07   10:39.1
2500  30012  -6.1e+07   10:45.5
2520  30252  -6.1e+07   10:51.0
2540  30492  -6.1e+07   10:57.1
2560  30732  -6.1e+07   11:01.9
2580  30972  -6.1e+07   11:06.8
2600  31212  -6.1e+07   11:12.3
2620  31452  -6.1e+07   11:17.7
2640  31692  -6.1e+07   11:23.4
2660  31932  -6.1e+07   11:28.1
2680  32172  -6.1e+07   11:32.9
2700  32412  -6.1e+07   11:37.9
2720  32652  -6.1e+07   11:43.0
2740  32892  -6.1e+07   11:47.6
2760  33132  -6.1e+07   11:52.8
2780  33372  -6.1e+07   11:57.6
2800  33612  -6.1e+07   12:02.3
2820  33852  -6.1e+07   12:07.4
2840  34092  -6.1e+07   12:12.5
2860  34332  -6.1e+07   12:17.5
2880  34572  -6.1e+07   12:22.4
2900  34812  -6.1e+07   12:27.2
2920  35052  -6.1e+07   12:32.1
2940  35292  -6.1e+07   12:37.4
2960  35532  -6.1e+07   12:43.3
2980  35772  -6.09e+07  12:49.8
3000  36012  -6.09e+07  12:56.3
3020  36252  -6.09e+07  13:01.8
3040  36492  -6.09e+07  13:07.9
3060  36732  -6.09e+07  13:13.5
3080  36972  -6.09e+07  13:18.4
3100  37212  -6.09e+07  13:23.2
3120  37452  -6.09e+07  13:28.2
3140  37692  -6.09e+07  13:33.0
3160  37932  -6.09e+07  13:38.2
3180  38172  -6.09e+07  13:43.5
3200  38412  -6.09e+07  13:48.6
3220  38652  -6.09e+07  13:53.7
3240  38892  -6.09e+07  13:58.4
3260  39132  -6.09e+07  14:03.6
3280  39372  -6.09e+07  14:09.3
3300  39612  -6.09e+07  14:14.8
3320  39852  -6.09e+07  14:19.5
3340  40092  -6.09e+07  14:24.3
3360  40332  -6.09e+07  14:29.0
3380  40572  -6.09e+07  14:33.9
3400  40812  -6.09e+07  14:39.2
3420  41052  -6.09e+07  14:44.6
3440  41292  -6.09e+07  14:49.7
3460  41532  -6.09e+07  14:56.0
3480  41772  -6.09e+07  15:01.9
3500  42012  -6.09e+07  15:08.2
3520  42252  -6.09e+07  15:14.7
3540  42492  -6.09e+07  15:20.6
3560  42732  -6.09e+07  15:26.6
3580  42972  -6.09e+07  15:31.8
3600  43212  -6.09e+07  15:36.9
3620  43452  -6.09e+07  15:41.9
3640  43692  -6.09e+07  15:47.7
3660  43932  -6.09e+07  15:53.0
3680  44172  -6.09e+07  15:58.2
3700  44412  -6.09e+07  16:03.0
3720  44652  -6.09e+07  16:08.3
3740  44892  -6.09e+07  16:14.3
3760  45132  -6.09e+07  16:21.1
3778  45336  -6.09e+07  16:26.1
