Iter. Eval.  Best      Time m:s
0     12     -7.62e+10   0:00.7
1     24     -3.61e+10   0:01.0
2     36     -2.38e+10   0:01.3
3     48     -1.86e+10   0:01.6
20    252    -5.81e+09   0:05.8
40    492    -5.26e+09   0:10.5
60    732    -5.05e+09   0:15.3
80    972    -4.09e+09   0:20.1
100   1212   -3.94e+09   0:25.0
120   1452   -3.85e+09   0:29.7
140   1692   -3.85e+09   0:34.5
160   1932   -3.8e+09    0:39.2
180   2172   -3.79e+09   0:44.0
200   2412   -3.77e+09   0:48.6
220   2652   -3.77e+09   0:53.8
240   2892   -3.77e+09   0:59.9
260   3132   -3.76e+09   1:05.3
280   3372   -3.76e+09   1:10.3
300   3612   -3.75e+09   1:15.4
320   3852   -3.74e+09   1:20.9
340   4092   -3.69e+09   1:25.8
360   4332   -3.59e+09   1:30.9
380   4572   -3.35e+09   1:35.7
400   4812   -3.25e+09   1:40.2
420   5052   -3.15e+09   1:45.2
440   5292   -3.1e+09    1:49.8
460   5532   -2.92e+09   1:54.6
480   5772   -2.61e+09   1:59.6
500   6012   -2.53e+09   2:05.8
520   6252   -2.47e+09   2:12.0
540   6492   -2.45e+09   2:16.6
560   6732   -2.43e+09   2:21.2
580   6972   -2.41e+09   2:26.0
600   7212   -2.4e+09    2:30.6
620   7452   -2.39e+09   2:35.1
640   7692   -2.39e+09   2:39.9
660   7932   -2.38e+09   2:44.8
680   8172   -2.38e+09   2:49.4
700   8412   -2.38e+09   2:54.8
720   8652   -2.38e+09   3:00.6
740   8892   -2.38e+09   3:06.4
760   9132   -2.38e+09   3:11.3
780   9372   -2.38e+09   3:15.9
800   9612   -2.38e+09   3:21.2
820   9852   -2.38e+09   3:26.4
840   10092  -2.38e+09   3:31.2
860   10332  -2.36e+09   3:36.4
880   10572  -2.36e+09   3:41.4
900   10812  -2.35e+09   3:46.0
920   11052  -2.35e+09   3:50.4
940   11292  -2.35e+09   3:55.1
960   11532  -2.35e+09   3:59.6
980   11772  -2.35e+09   4:04.4
1000  12012  -2.35e+09   4:10.4
1020  12252  -2.35e+09   4:16.1
1040  12492  -2.35e+09   4:20.9
1060  12732  -2.34e+09   4:25.7
1080  12972  -2.34e+09   4:30.5
1100  13212  -2.34e+09   4:35.4
1120  13452  -2.34e+09   4:40.1
1140  13692  -2.34e+09   4:45.1
1160  13932  -2.34e+09   4:49.9
1180  14172  -2.34e+09   4:54.6
1200  14412  -2.34e+09   4:59.4
1220  14652  -2.34e+09   5:04.0
1240  14892  -2.34e+09   5:09.6
1260  15132  -2.34e+09   5:15.5
1280  15372  -2.34e+09   5:21.0
1300  15612  -2.34e+09   5:25.6
1320  15852  -2.34e+09   5:30.2
1340  16092  -2.34e+09   5:35.6
1360  16332  -2.34e+09   5:40.9
1380  16572  -2.34e+09   5:46.1
1400  16812  -2.34e+09   5:50.6
1420  17052  -2.34e+09   5:55.0
1440  17292  -2.34e+09   5:59.5
1460  17532  -2.34e+09   6:04.3
1480  17772  -2.34e+09   6:09.8
1500  18012  -2.34e+09   6:16.2
1520  18252  -2.34e+09   6:22.3
1540  18492  -2.34e+09   6:28.0
1560  18732  -2.34e+09   6:33.5
1580  18972  -2.34e+09   6:39.1
1600  19212  -2.34e+09   6:44.0
1620  19452  -2.34e+09   6:48.6
1640  19692  -2.34e+09   6:53.3
1660  19932  -2.34e+09   6:58.2
1680  20172  -2.34e+09   7:03.6
1700  20412  -2.34e+09   7:09.2
1720  20652  -2.34e+09   7:15.2
1740  20892  -2.34e+09   7:21.8
1760  21132  -2.34e+09   7:26.8
1780  21372  -2.34e+09   7:32.1
1800  21612  -2.34e+09   7:37.5
1820  21852  -2.34e+09   7:44.0
1840  22092  -2.34e+09   7:50.4
1860  22332  -2.34e+09   7:55.9
1880  22572  -2.34e+09   8:00.7
1900  22812  -2.34e+09   8:06.0
1920  23052  -2.34e+09   8:10.6
1940  23292  -2.34e+09   8:15.4
1960  23532  -2.34e+09   8:20.6
1980  23772  -2.34e+09   8:26.0
2000  24012  -2.34e+09   8:32.2
2020  24252  -2.34e+09   8:38.1
2040  24492  -2.34e+09   8:43.8
2060  24732  -2.34e+09   8:48.6
2080  24972  -2.34e+09   8:54.1
2086  25032  -2.34e+09   8:55.2
