Iter. Eval.  Best      Time m:s
0     12     -3.55e+10   0:00.5
1     24     -2.44e+10   0:00.7
2     36     -1.83e+10   0:00.9
3     48     -1.18e+10   0:01.1
20    252    -3.37e+09   0:03.1
40    492    -3.37e+09   0:05.2
60    732    -3.37e+09   0:07.2
80    972    -3.34e+09   0:09.3
100   1212   -2.57e+09   0:11.5
120   1452   -2.34e+09   0:13.8
140   1692   -2.31e+09   0:15.9
160   1932   -2.3e+09    0:18.2
180   2172   -2.29e+09   0:20.4
200   2412   -2.29e+09   0:22.8
220   2652   -2.29e+09   0:25.1
240   2892   -2.29e+09   0:27.5
260   3132   -2.29e+09   0:30.6
280   3372   -2.28e+09   0:33.2
300   3612   -2.28e+09   0:36.0
320   3852   -2.28e+09   0:38.6
340   4092   -2.28e+09   0:40.8
360   4332   -2.28e+09   0:43.3
380   4572   -2.28e+09   0:45.7
400   4812   -2.28e+09   0:47.9
420   5052   -2.28e+09   0:49.9
440   5292   -2.28e+09   0:52.0
460   5532   -2.27e+09   0:54.3
480   5772   -2.27e+09   0:56.8
500   6012   -2.26e+09   1:00.2
520   6252   -2.21e+09   1:03.7
540   6492   -2.18e+09   1:06.2
560   6732   -2.15e+09   1:08.2
580   6972   -2.15e+09   1:10.2
600   7212   -2.14e+09   1:12.4
620   7452   -2.13e+09   1:14.4
640   7692   -2.11e+09   1:16.5
660   7932   -2.1e+09    1:18.5
680   8172   -2.09e+09   1:20.5
700   8412   -2.09e+09   1:22.5
720   8652   -2.09e+09   1:24.5
740   8892   -2.09e+09   1:26.5
760   9132   -2.08e+09   1:28.7
780   9372   -2.08e+09   1:31.2
800   9612   -2.08e+09   1:33.5
820   9852   -2.08e+09   1:36.4
840   10092  -2.08e+09   1:38.7
860   10332  -2.08e+09   1:41.7
880   10572  -2.07e+09   1:44.2
900   10812  -2.06e+09   1:46.4
920   11052  -2.06e+09   1:48.8
940   11292  -2.05e+09   1:50.8
960   11532  -2.05e+09   1:52.8
980   11772  -2.05e+09   1:54.9
1000  12012  -2.04e+09   1:58.9
1020  12252  -2.04e+09   2:01.9
1040  12492  -2.04e+09   2:04.7
1060  12732  -2.04e+09   2:06.9
1080  12972  -2.04e+09   2:09.2
1100  13212  -2.03e+09   2:11.4
1120  13452  -2.03e+09   2:13.8
1140  13692  -2.03e+09   2:16.1
1160  13932  -2.03e+09   2:18.5
1180  14172  -2.02e+09   2:21.1
1200  14412  -1.96e+09   2:23.3
1220  14652  -1.7e+09    2:25.4
1240  14892  -1.62e+09   2:27.5
1260  15132  -1.57e+09   2:29.7
1280  15372  -1.55e+09   2:31.8
1300  15612  -1.5e+09    2:34.1
1320  15852  -1.48e+09   2:37.2
1340  16092  -1.44e+09   2:40.1
1360  16332  -1.41e+09   2:43.0
1380  16572  -1.4e+09    2:46.3
1400  16812  -1.4e+09    2:48.7
1420  17052  -1.4e+09    2:50.8
1440  17292  -1.4e+09    2:52.9
1460  17532  -1.39e+09   2:55.2
1480  17772  -1.39e+09   2:57.8
1500  18012  -1.39e+09   3:00.9
1520  18252  -1.39e+09   3:04.5
1540  18492  -1.38e+09   3:07.6
1560  18732  -1.38e+09   3:10.3
1580  18972  -1.37e+09   3:12.4
1600  19212  -1.37e+09   3:14.6
1620  19452  -1.37e+09   3:16.9
1640  19692  -1.37e+09   3:19.1
1660  19932  -1.36e+09   3:21.1
1680  20172  -1.36e+09   3:23.2
1700  20412  -1.36e+09   3:25.3
1720  20652  -1.36e+09   3:27.6
1740  20892  -1.36e+09   3:29.7
1760  21132  -1.36e+09   3:32.1
1780  21372  -1.35e+09   3:34.6
1800  21612  -1.33e+09   3:37.2
1820  21852  -1.33e+09   3:39.9
1840  22092  -1.32e+09   3:42.2
1860  22332  -1.32e+09   3:44.3
1880  22572  -1.32e+09   3:46.4
1900  22812  -1.32e+09   3:48.6
1920  23052  -1.31e+09   3:50.7
1940  23292  -1.26e+09   3:52.8
1960  23532  -9.31e+08   3:55.5
1980  23772  -7.99e+08   3:58.6
2000  24012  -7.22e+08   4:01.3
2020  24252  -6.31e+08   4:04.4
2040  24492  -5.11e+08   4:07.7
2060  24732  -4.42e+08   4:10.0
2080  24972  -3.89e+08   4:12.2
2100  25212  -2.92e+08   4:14.4
2120  25452  -2.73e+08   4:16.6
2140  25692  -2.48e+08   4:18.9
2160  25932  -2.22e+08   4:21.0
2180  26172  -1.96e+08   4:23.3
2200  26412  -1.85e+08   4:25.4
2220  26652  -1.69e+08   4:27.5
2240  26892  -1.35e+08   4:29.6
2260  27132  -8.86e+07   4:31.7
2280  27372  -7.86e+07   4:33.7
2300  27612  -7.49e+07   4:36.7
2320  27852  -7.33e+07   4:40.1
2340  28092  -6.81e+07   4:42.6
2360  28332  -5.65e+07   4:44.7
2380  28572  -3.99e+07   4:46.8
2400  28812  -3.87e+07   4:49.0
2420  29052  -3.75e+07   4:51.3
2440  29292  -3.61e+07   4:53.5
2460  29532  -3.48e+07   4:56.3
2480  29772  -3.32e+07   4:59.1
2500  30012  -3.16e+07   5:01.4
2520  30252  -3.02e+07   5:04.2
2540  30492  -2.73e+07   5:07.1
2560  30732  -2.56e+07   5:10.0
2580  30972  -2.35e+07   5:12.4
2600  31212  -2.22e+07   5:14.9
2620  31452  -2.13e+07   5:17.2
2640  31692  -1.98e+07   5:19.3
2660  31932  -1.85e+07   5:21.4
2680  32172  -1.79e+07   5:23.5
2700  32412  -1.71e+07   5:25.6
2720  32652  -1.51e+07   5:27.8
2740  32892  -1.09e+07   5:30.0
2760  33132  -8947143    5:32.1
2780  33372  -8423469    5:34.3
2800  33612  -8251801    5:36.5
2820  33852  -8233108    5:39.9
2840  34092  -8232412    5:43.1
2860  34332  -8232262    5:45.1
2880  34572  -8232121    5:47.0
2900  34812  -8231855    5:49.6
2920  35052  -8230800    5:51.7
2940  35292  -8230363    5:53.9
2960  35532  -8230286    5:56.7
2980  35772  -8230268    5:59.4
3000  36012  -8230264    6:02.0
3020  36252  -8230261    6:05.1
3040  36492  -8230259    6:08.1
3060  36732  -8230259    6:10.8
3080  36972  -8230255    6:13.5
3100  37212  -8230255    6:15.9
3120  37452  -8230255    6:18.3
3140  37692  -8230254    6:20.8
3160  37932  -8230254    6:23.6
3180  38172  -8230254    6:25.9
3200  38412  -8230254    6:28.3
3220  38652  -8230254    6:30.6
3240  38892  -8230253    6:32.6
3260  39132  -8230253    6:34.9
3280  39372  -8230253    6:37.5
3300  39612  -8230253    6:41.0
3320  39852  -8230253    6:43.9
3340  40092  -8230253    6:46.2
3360  40332  -8230253    6:48.2
3380  40572  -8230253    6:50.5
3400  40812  -8230253    6:52.7
3420  41052  -8230253    6:54.8
3440  41292  -8230252    6:57.5
3460  41532  -8230252    6:59.9
3480  41772  -8230252    7:02.3
3500  42012  -8230252    7:06.0
3520  42252  -8230252    7:08.9
3540  42492  -8230252    7:11.6
3560  42732  -8230252    7:14.0
3580  42972  -8230252    7:16.1
3600  43212  -8230252    7:18.1
3620  43452  -8230252    7:21.2
3640  43692  -8230252    7:23.5
3660  43932  -8230252    7:25.6
3670  44040  -8230252    7:26.5
