Iter. Eval.  Best      Time m:s
0     12     -7.39e+09   0:00.7
1     24     -6.04e+09   0:01.0
2     36     -5.46e+09   0:01.3
3     48     -5.46e+09   0:01.6
20    252    -5.44e+09   0:06.3
40    492    -5.43e+09   0:10.8
60    732    -5.43e+09   0:15.8
80    972    -5.4e+09    0:20.4
100   1212   -5.23e+09   0:25.4
120   1452   -5.22e+09   0:30.2
140   1692   -5.22e+09   0:34.7
160   1932   -5.22e+09   0:39.3
180   2172   -5.21e+09   0:44.0
200   2412   -5.21e+09   0:49.0
220   2652   -5.2e+09    0:53.8
240   2892   -5.2e+09    0:58.1
260   3132   -5.19e+09   1:02.6
280   3372   -5.17e+09   1:07.2
300   3612   -5.12e+09   1:11.8
320   3852   -5.08e+09   1:16.7
340   4092   -5e+09      1:21.6
360   4332   -4.89e+09   1:26.1
380   4572   -4.88e+09   1:30.5
400   4812   -4.86e+09   1:35.2
420   5052   -4.85e+09   1:40.2
440   5292   -4.84e+09   1:44.9
460   5532   -4.82e+09   1:51.1
480   5772   -4.81e+09   1:56.4
500   6012   -4.8e+09    2:01.8
520   6252   -4.79e+09   2:07.6
540   6492   -4.76e+09   2:12.2
560   6732   -4.68e+09   2:16.9
580   6972   -4.4e+09    2:21.5
600   7212   -4.12e+09   2:25.8
620   7452   -3.88e+09   2:30.3
640   7692   -3.77e+09   2:34.9
660   7932   -3.75e+09   2:39.3
680   8172   -3.74e+09   2:43.7
700   8412   -3.74e+09   2:48.0
720   8652   -3.73e+09   2:52.3
740   8892   -3.73e+09   2:56.6
760   9132   -3.73e+09   3:01.1
780   9372   -3.72e+09   3:05.6
800   9612   -3.63e+09   3:10.2
820   9852   -3.58e+09   3:15.2
840   10092  -3.56e+09   3:20.0
860   10332  -3.54e+09   3:24.9
880   10572  -3.52e+09   3:29.6
900   10812  -3.47e+09   3:34.4
920   11052  -3.43e+09   3:38.9
940   11292  -3.42e+09   3:43.8
960   11532  -3.42e+09   3:48.8
980   11772  -3.42e+09   3:55.1
1000  12012  -3.42e+09   4:00.3
1020  12252  -3.42e+09   4:06.2
1040  12492  -3.42e+09   4:10.8
1060  12732  -3.42e+09   4:16.1
1080  12972  -3.41e+09   4:21.4
1100  13212  -3.4e+09    4:26.3
1120  13452  -3.35e+09   4:31.1
1140  13692  -3.32e+09   4:35.7
1160  13932  -3.3e+09    4:40.7
1180  14172  -3.28e+09   4:45.7
1200  14412  -3.24e+09   4:50.4
1220  14652  -3.12e+09   4:55.3
1240  14892  -3.1e+09    5:00.6
1260  15132  -3.07e+09   5:05.8
1280  15372  -3.03e+09   5:10.4
1300  15612  -2.62e+09   5:15.6
1320  15852  -2.25e+09   5:20.1
1340  16092  -1.93e+09   5:24.6
1360  16332  -1.59e+09   5:29.5
1380  16572  -1.28e+09   5:34.9
1400  16812  -1.21e+09   5:39.8
1420  17052  -1.17e+09   5:45.0
1440  17292  -1.12e+09   5:51.0
1460  17532  -1.1e+09    5:57.3
1480  17772  -1.04e+09   6:04.4
1500  18012  -9.75e+08   6:13.1
1520  18252  -9.64e+08   6:22.1
1540  18492  -9.48e+08   6:30.7
1560  18732  -9.01e+08   6:39.2
1580  18972  -7.97e+08   6:47.1
1600  19212  -5.57e+08   6:54.9
1620  19452  -3.13e+08   7:02.6
1640  19692  -2.18e+08   7:09.3
1660  19932  -1.86e+08   7:14.9
1680  20172  -1.34e+08   7:20.2
1700  20412  -1.16e+08   7:25.6
1720  20652  -1.07e+08   7:30.7
1740  20892  -9.67e+07   7:35.6
1760  21132  -8.7e+07    7:40.3
1780  21372  -8.24e+07   7:45.5
1800  21612  -8.13e+07   7:51.1
1820  21852  -8.11e+07   7:56.4
1840  22092  -8.1e+07    8:02.0
1860  22332  -8.1e+07    8:07.1
1880  22572  -8.1e+07    8:11.6
1900  22812  -8.1e+07    8:16.6
1920  23052  -8.09e+07   8:22.9
1940  23292  -7.96e+07   8:28.9
1960  23532  -7.65e+07   8:35.3
1980  23772  -7.63e+07   8:41.5
2000  24012  -7.63e+07   8:47.1
2020  24252  -7.63e+07   8:53.0
2040  24492  -7.63e+07   8:59.2
2060  24732  -7.63e+07   9:04.7
2080  24972  -7.63e+07   9:09.3
2100  25212  -7.63e+07   9:14.4
2120  25452  -7.63e+07   9:20.2
2140  25692  -7.63e+07   9:25.2
2160  25932  -7.63e+07   9:29.8
2180  26172  -7.63e+07   9:34.5
2200  26412  -7.63e+07   9:40.2
2220  26652  -7.63e+07   9:45.5
2240  26892  -7.63e+07   9:51.2
2260  27132  -7.63e+07   9:56.9
2280  27372  -7.63e+07  10:02.3
2300  27612  -7.63e+07  10:07.2
2320  27852  -7.63e+07  10:11.9
2340  28092  -7.63e+07  10:16.7
2360  28332  -7.63e+07  10:21.7
2380  28572  -7.63e+07  10:26.4
2400  28812  -7.63e+07  10:31.3
2420  29052  -7.63e+07  10:35.9
2440  29292  -7.63e+07  10:41.7
2460  29532  -7.63e+07  10:47.9
2480  29772  -7.63e+07  10:53.4
2500  30012  -7.63e+07  10:59.5
2502  30024  -7.63e+07  10:59.8
