Iter. Eval.  Best      Time m:s
0     12     -1.84e+12   0:00.7
1     24     -1.67e+12   0:01.1
2     36     -1.28e+12   0:01.3
3     48     -7.83e+11   0:01.6
20    252    -1.04e+10   0:06.0
40    492    -1.01e+10   0:11.0
60    732    -1.01e+10   0:15.7
80    972    -1.01e+10   0:20.5
100   1212   -1.01e+10   0:25.7
120   1452   -9.97e+09   0:30.5
140   1692   -9.75e+09   0:35.0
160   1932   -9.02e+09   0:39.8
180   2172   -7.58e+09   0:44.6
200   2412   -3.18e+09   0:49.2
220   2652   -3.18e+09   0:53.6
240   2892   -2.55e+09   0:59.4
260   3132   -2.47e+09   1:04.4
280   3372   -2.4e+09    1:09.0
300   3612   -2.31e+09   1:13.7
320   3852   -2.28e+09   1:18.1
340   4092   -2.28e+09   1:23.1
360   4332   -2.27e+09   1:27.6
380   4572   -2.27e+09   1:32.3
400   4812   -2.27e+09   1:37.1
420   5052   -2.27e+09   1:41.7
440   5292   -2.27e+09   1:46.4
460   5532   -2.27e+09   1:50.8
480   5772   -2.27e+09   1:55.3
500   6012   -2.26e+09   2:01.0
520   6252   -2.26e+09   2:07.2
540   6492   -2.24e+09   2:12.1
560   6732   -2.22e+09   2:17.1
580   6972   -2.15e+09   2:21.7
600   7212   -2.1e+09    2:26.5
620   7452   -2.08e+09   2:31.3
640   7692   -2.06e+09   2:36.1
660   7932   -2.06e+09   2:41.1
680   8172   -2.05e+09   2:45.7
700   8412   -2.05e+09   2:50.7
720   8652   -2.04e+09   2:55.5
740   8892   -2.04e+09   3:00.9
760   9132   -2.04e+09   3:06.4
780   9372   -2.03e+09   3:11.5
800   9612   -2.03e+09   3:16.7
820   9852   -2.03e+09   3:22.3
840   10092  -2.02e+09   3:27.5
860   10332  -1.99e+09   3:32.5
880   10572  -1.98e+09   3:37.3
900   10812  -1.97e+09   3:42.2
920   11052  -1.96e+09   3:47.2
940   11292  -1.94e+09   3:51.9
960   11532  -1.89e+09   3:56.4
980   11772  -1.77e+09   4:01.8
1000  12012  -1.61e+09   4:07.7
1020  12252  -1.48e+09   4:13.7
1040  12492  -1.43e+09   4:18.3
1060  12732  -1.4e+09    4:22.9
1080  12972  -1.34e+09   4:27.8
1100  13212  -1.27e+09   4:32.4
1120  13452  -1.23e+09   4:37.0
1140  13692  -1.22e+09   4:41.7
1160  13932  -1.2e+09    4:46.3
1180  14172  -1.17e+09   4:50.7
1200  14412  -1.16e+09   4:55.2
1220  14652  -1.14e+09   4:59.8
1240  14892  -1.12e+09   5:04.8
1260  15132  -1.1e+09    5:10.6
1280  15372  -1.07e+09   5:16.3
1300  15612  -1.07e+09   5:21.3
1320  15852  -1.06e+09   5:26.2
1340  16092  -1.06e+09   5:30.8
1360  16332  -1.06e+09   5:35.9
1380  16572  -1.06e+09   5:40.7
1400  16812  -1.05e+09   5:45.2
1420  17052  -1.04e+09   5:49.7
1440  17292  -1.03e+09   5:54.6
1460  17532  -1.03e+09   5:59.2
1480  17772  -1.03e+09   6:04.3
1500  18012  -1.02e+09   6:10.0
1520  18252  -9.92e+08   6:15.9
1540  18492  -8.91e+08   6:21.3
1560  18732  -8.48e+08   6:25.9
1580  18972  -8.36e+08   6:31.0
1600  19212  -8.23e+08   6:35.7
1620  19452  -8.03e+08   6:40.4
1640  19692  -7.63e+08   6:45.0
1660  19932  -7.12e+08   6:49.5
1680  20172  -6.3e+08    6:54.1
1700  20412  -5.48e+08   6:59.6
1720  20652  -2.66e+08   7:04.7
1740  20892  -1.93e+08   7:10.2
1760  21132  -1.85e+08   7:15.5
1780  21372  -1.73e+08   7:21.9
1800  21612  -1.55e+08   7:27.5
1820  21852  -1.36e+08   7:33.2
1840  22092  -1.31e+08   7:37.8
1860  22332  -1.29e+08   7:43.0
1880  22572  -1.26e+08   7:47.5
1900  22812  -1.19e+08   7:52.7
1920  23052  -1.05e+08   7:57.5
1940  23292  -8.05e+07   8:02.1
1960  23532  -7.5e+07    8:07.0
1980  23772  -7.17e+07   8:12.1
2000  24012  -7.09e+07   8:18.4
