Iter. Eval.  Best      Time m:s
0     12     -6.92e+09   0:00.5
1     24     -6.78e+09   0:00.8
2     36     -6.68e+09   0:00.9
3     48     -6.67e+09   0:01.1
20    252    -6.35e+09   0:04.1
40    492    -5.41e+09   0:07.6
60    732    -4.6e+09    0:10.9
80    972    -3.91e+09   0:14.1
100   1212   -3.73e+09   0:17.5
120   1452   -3.73e+09   0:20.9
140   1692   -3.73e+09   0:24.7
160   1932   -3.72e+09   0:28.3
180   2172   -3.68e+09   0:31.7
200   2412   -3.47e+09   0:35.7
220   2652   -3.42e+09   0:39.2
240   2892   -3.4e+09    0:42.5
260   3132   -3.4e+09    0:45.7
280   3372   -3.39e+09   0:49.1
300   3612   -3.38e+09   0:52.4
320   3852   -3.38e+09   0:55.7
340   4092   -3.38e+09   0:58.9
360   4332   -3.37e+09   1:02.2
380   4572   -3.37e+09   1:05.4
400   4812   -3.37e+09   1:08.7
420   5052   -3.36e+09   1:12.0
440   5292   -3.35e+09   1:15.4
460   5532   -3.28e+09   1:18.8
480   5772   -2.77e+09   1:22.5
500   6012   -2.42e+09   1:27.3
520   6252   -2.02e+09   1:31.3
540   6492   -1.88e+09   1:34.7
560   6732   -1.7e+09    1:38.2
580   6972   -1.68e+09   1:41.6
600   7212   -1.68e+09   1:45.2
620   7452   -1.67e+09   1:49.0
640   7692   -1.66e+09   1:52.6
660   7932   -1.64e+09   1:56.1
680   8172   -1.6e+09    2:00.4
700   8412   -1.53e+09   2:04.4
720   8652   -1.39e+09   2:08.6
740   8892   -1.37e+09   2:12.2
760   9132   -1.36e+09   2:16.0
780   9372   -1.32e+09   2:19.7
800   9612   -1.3e+09    2:23.3
820   9852   -1.29e+09   2:26.8
840   10092  -1.29e+09   2:30.5
860   10332  -1.28e+09   2:34.5
880   10572  -1.26e+09   2:38.0
900   10812  -1.25e+09   2:41.6
920   11052  -1.24e+09   2:45.3
940   11292  -1.24e+09   2:48.8
960   11532  -1.23e+09   2:52.6
980   11772  -1.23e+09   2:56.3
1000  12012  -1.23e+09   3:01.0
1020  12252  -1.23e+09   3:05.0
1040  12492  -1.21e+09   3:08.6
1060  12732  -1.18e+09   3:12.1
1080  12972  -1.18e+09   3:15.5
1100  13212  -1.17e+09   3:19.0
1120  13452  -1.17e+09   3:22.7
1140  13692  -1.16e+09   3:26.2
1160  13932  -1.16e+09   3:29.7
1180  14172  -1.15e+09   3:33.6
1200  14412  -1.13e+09   3:37.7
1220  14652  -1.1e+09    3:41.4
1240  14892  -1.08e+09   3:45.1
1260  15132  -1.06e+09   3:48.9
1280  15372  -1.03e+09   3:52.4
1300  15612  -9.95e+08   3:56.0
1320  15852  -9.78e+08   3:59.6
1340  16092  -9.59e+08   4:04.3
1360  16332  -9.49e+08   4:08.0
1380  16572  -9.36e+08   4:11.7
1400  16812  -9.3e+08    4:15.4
1420  17052  -9.24e+08   4:19.0
1440  17292  -9.14e+08   4:22.7
1460  17532  -8.98e+08   4:26.7
1480  17772  -8.74e+08   4:30.7
1500  18012  -8.48e+08   4:35.4
1520  18252  -8.35e+08   4:39.6
1540  18492  -8.29e+08   4:43.3
1560  18732  -8.23e+08   4:46.9
1580  18972  -8.22e+08   4:50.6
1600  19212  -8.22e+08   4:54.0
1620  19452  -8.21e+08   4:57.7
1640  19692  -8.21e+08   5:01.4
1660  19932  -8.2e+08    5:05.2
1680  20172  -8.2e+08    5:09.5
1700  20412  -8.2e+08    5:13.4
1720  20652  -8.2e+08    5:16.9
1740  20892  -8.2e+08    5:20.6
