Iter. Eval.  Best      Time m:s
0     12     -6.27e+09   0:00.7
1     24     -6.17e+09   0:01.0
2     36     -6.04e+09   0:01.4
3     48     -6.04e+09   0:01.7
20    252    -3.29e+09   0:06.3
40    492    -2.79e+09   0:12.8
60    732    -2.51e+09   0:18.3
80    972    -2.41e+09   0:23.4
100   1212   -2.4e+09    0:28.9
120   1452   -2.38e+09   0:34.2
140   1692   -2.36e+09   0:39.1
160   1932   -2.35e+09   0:43.6
180   2172   -2.33e+09   0:48.6
200   2412   -2.3e+09    0:53.3
220   2652   -2.27e+09   0:58.2
240   2892   -2.26e+09   1:02.8
260   3132   -2.26e+09   1:07.3
280   3372   -2.26e+09   1:12.0
300   3612   -2.26e+09   1:16.8
320   3852   -2.25e+09   1:21.7
340   4092   -2.23e+09   1:26.7
360   4332   -2.03e+09   1:32.2
380   4572   -1.34e+09   1:37.6
400   4812   -1.28e+09   1:42.8
420   5052   -1.26e+09   1:48.1
440   5292   -1.25e+09   1:53.7
460   5532   -1.25e+09   1:58.8
480   5772   -1.24e+09   2:04.0
500   6012   -1.23e+09   2:10.2
520   6252   -1.21e+09   2:16.4
540   6492   -1.14e+09   2:22.7
560   6732   -1.02e+09   2:28.8
580   6972   -9.42e+08   2:35.3
600   7212   -9.25e+08   2:41.2
620   7452   -9.13e+08   2:47.0
640   7692   -8.82e+08   2:53.1
660   7932   -7.6e+08    2:58.8
680   8172   -5.78e+08   3:04.3
700   8412   -4.01e+08   3:09.8
720   8652   -1.92e+08   3:15.3
740   8892   -1.15e+08   3:20.5
760   9132   -6.26e+07   3:26.1
780   9372   -5.05e+07   3:31.7
800   9612   -4.46e+07   3:37.0
820   9852   -4.28e+07   3:42.1
840   10092  -4.21e+07   3:47.6
860   10332  -4.12e+07   3:53.1
880   10572  -3.8e+07    3:58.1
900   10812  -2.31e+07   4:03.0
920   11052  -1.3e+07    4:07.9
940   11292  -1.19e+07   4:12.9
960   11532  -1.14e+07   4:18.0
980   11772  -1.08e+07   4:23.1
1000  12012  -1.07e+07   4:29.4
1020  12252  -1.07e+07   4:35.4
1040  12492  -1.06e+07   4:40.5
1060  12732  -1.06e+07   4:45.8
1080  12972  -1.04e+07   4:51.4
1100  13212  -1.01e+07   4:56.8
1120  13452  -1e+07      5:01.7
1140  13692  -9937202    5:06.6
1160  13932  -9872752    5:11.3
1180  14172  -9750079    5:16.0
1200  14412  -9545260    5:20.6
1220  14652  -9121309    5:25.2
1240  14892  -8828901    5:29.8
1260  15132  -8737955    5:34.8
1280  15372  -8671595    5:39.7
1300  15612  -8541273    5:45.1
1320  15852  -8379671    5:50.7
1340  16092  -7997673    5:55.3
1360  16332  -7752011    5:59.9
1380  16572  -7662144    6:04.4
1400  16812  -7616043    6:09.0
1420  17052  -7592371    6:14.0
1440  17292  -7571264    6:18.5
1460  17532  -7557579    6:23.3
1480  17772  -7546772    6:28.7
1500  18012  -7541595    6:33.8
1520  18252  -7537944    6:39.2
1540  18492  -7535663    6:44.5
1560  18732  -7533737    6:49.4
1580  18972  -7532733    6:54.3
1600  19212  -7532472    6:59.6
1620  19452  -7532413    7:04.8
1640  19692  -7532385    7:09.9
1660  19932  -7532373    7:15.0
1680  20172  -7532371    7:19.8
1700  20412  -7532369    7:24.7
1720  20652  -7532368    7:29.7
1740  20892  -7532367    7:35.0
1760  21132  -7532367    7:40.5
1780  21372  -7532367    7:45.9
1800  21612  -7532367    7:51.1
1820  21852  -7532367    7:56.7
1840  22092  -7532366    8:01.7
1860  22332  -7532365    8:06.5
1880  22572  -7532365    8:11.2
1900  22812  -7532365    8:16.0
1920  23052  -7532365    8:20.8
1940  23292  -7532365    8:25.6
1960  23532  -7532365    8:30.3
1980  23772  -7532365    8:35.4
2000  24012  -7532365    8:40.3
2020  24252  -7532365    8:45.7
2040  24492  -7532365    8:51.5
2060  24732  -7532364    8:56.9
2080  24972  -7532364    9:01.8
2100  25212  -7532364    9:07.0
2120  25452  -7532364    9:12.2
2140  25692  -7532364    9:17.4
2160  25932  -7532364    9:22.2
2180  26172  -7532363    9:27.1
2200  26412  -7532363    9:32.3
2220  26652  -7532363    9:37.9
2240  26892  -7532363    9:43.1
2260  27132  -7532363    9:48.2
2280  27372  -7532363    9:53.3
2300  27612  -7532363    9:59.0
2320  27852  -7532363   10:04.5
2340  28092  -7532363   10:09.6
2360  28332  -7532363   10:14.2
2378  28536  -7532363   10:18.3
