Iter. Eval.  Best      Time m:s
0     11     -3.96e+11   0:00.7
1     22     -3.86e+11   0:00.9
2     33     -3.66e+11   0:01.2
3     44     -3.41e+11   0:01.4
20    231    -5.41e+09   0:05.6
40    451    -3.9e+09    0:10.3
60    671    -2.74e+09   0:15.3
80    891    -2.53e+09   0:20.3
100   1111   -2.5e+09    0:25.4
120   1331   -2.49e+09   0:30.7
140   1551   -2.49e+09   0:35.7
160   1771   -2.49e+09   0:40.7
180   1991   -2.49e+09   0:45.6
200   2211   -2.48e+09   0:50.8
220   2431   -2.45e+09   0:56.2
240   2651   -2.41e+09   1:01.9
260   2871   -2.41e+09   1:06.8
280   3091   -2.39e+09   1:11.5
300   3311   -2.35e+09   1:16.2
320   3531   -2.26e+09   1:20.9
340   3751   -2.22e+09   1:25.9
360   3971   -2.19e+09   1:31.2
380   4191   -2.17e+09   1:36.2
400   4411   -2.17e+09   1:41.2
420   4631   -2.14e+09   1:46.3
440   4851   -2.07e+09   1:51.5
460   5071   -2.04e+09   1:56.9
480   5291   -2.04e+09   2:01.8
500   5511   -2.02e+09   2:07.5
520   5731   -2.02e+09   2:12.6
540   5951   -2.01e+09   2:17.5
560   6171   -1.97e+09   2:22.7
580   6391   -1.86e+09   2:27.5
600   6611   -1.4e+09    2:32.5
620   6831   -1.3e+09    2:37.3
640   7051   -1.22e+09   2:42.4
660   7271   -1.03e+09   2:47.2
680   7491   -9.34e+08   2:52.2
700   7711   -6.84e+08   2:57.4
720   7931   -4.59e+08   3:02.5
740   8151   -3.51e+08   3:07.6
760   8371   -2.85e+08   3:12.7
780   8591   -2.39e+08   3:17.5
800   8811   -2.03e+08   3:22.3
820   9031   -1.27e+08   3:27.6
840   9251   -6.65e+07   3:33.0
860   9471   -4.65e+07   3:38.0
880   9691   -3.93e+07   3:43.3
900   9911   -2.44e+07   3:49.2
920   10131  -1.81e+07   3:54.5
940   10351  -1.45e+07   3:59.9
960   10571  -1.4e+07    4:05.5
980   10791  -1.39e+07   4:10.7
1000  11011  -1.39e+07   4:16.8
1020  11231  -1.39e+07   4:22.7
1040  11451  -1.39e+07   4:29.1
1060  11671  -1.38e+07   4:34.7
1080  11891  -1.38e+07   4:40.3
1100  12111  -1.38e+07   4:45.4
1120  12331  -1.38e+07   4:50.6
1140  12551  -1.38e+07   4:55.6
1160  12771  -1.38e+07   5:00.5
1180  12991  -1.38e+07   5:05.5
1200  13211  -1.38e+07   5:10.4
1220  13431  -1.38e+07   5:15.6
1240  13651  -1.38e+07   5:20.5
1260  13871  -1.38e+07   5:25.4
1280  14091  -1.38e+07   5:30.4
1300  14311  -1.38e+07   5:35.2
1320  14531  -1.38e+07   5:40.1
1340  14751  -1.38e+07   5:45.7
1360  14971  -1.38e+07   5:51.7
1380  15191  -1.38e+07   5:57.2
1400  15411  -1.38e+07   6:02.6
1420  15631  -1.38e+07   6:07.4
1440  15851  -1.38e+07   6:12.5
1460  16071  -1.38e+07   6:18.0
1480  16291  -1.38e+07   6:23.0
1500  16511  -1.38e+07   6:29.5
1520  16731  -1.38e+07   6:35.7
1540  16951  -1.38e+07   6:41.4
1560  17171  -1.38e+07   6:47.1
1580  17391  -1.38e+07   6:52.6
1600  17611  -1.38e+07   6:58.2
1620  17831  -1.38e+07   7:03.6
1640  18051  -1.38e+07   7:08.8
1660  18271  -1.38e+07   7:14.2
1680  18491  -1.38e+07   7:19.4
1700  18711  -1.38e+07   7:24.5
1720  18931  -1.38e+07   7:29.8
1725  18975  -1.38e+07   7:30.8
