Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.8
2     33     -7.75e+09   0:01.0
3     44     -7.75e+09   0:01.3
20    231    -7.65e+09   0:04.6
40    451    -7.35e+09   0:08.6
60    671    -7.35e+09   0:12.9
80    891    -7.34e+09   0:17.1
100   1111   -7.34e+09   0:21.4
120   1331   -7.34e+09   0:25.8
140   1551   -7.34e+09   0:30.1
160   1771   -7.33e+09   0:34.4
180   1991   -7.33e+09   0:39.0
200   2211   -7.32e+09   0:43.3
220   2431   -7.32e+09   0:47.4
240   2651   -7.28e+09   0:51.5
260   2871   -5.5e+09    0:55.7
280   3091   -4.74e+09   0:59.8
300   3311   -4.4e+09    1:04.2
320   3531   -2.57e+09   1:08.6
340   3751   -1.7e+09    1:13.2
360   3971   -1.66e+09   1:18.0
380   4191   -1.64e+09   1:22.5
400   4411   -1.63e+09   1:27.5
420   4631   -1.63e+09   1:32.4
440   4851   -1.61e+09   1:37.2
460   5071   -1.57e+09   1:41.8
480   5291   -1.41e+09   1:46.2
500   5511   -1.23e+09   1:51.2
520   5731   -1.19e+09   1:56.4
540   5951   -1.18e+09   2:00.8
560   6171   -1.17e+09   2:05.5
580   6391   -1.17e+09   2:10.2
600   6611   -1.16e+09   2:14.5
620   6831   -1.15e+09   2:18.6
640   7051   -1.14e+09   2:22.8
660   7271   -1.14e+09   2:27.1
680   7491   -1.14e+09   2:31.4
700   7711   -1.13e+09   2:35.5
720   7931   -1.13e+09   2:39.7
740   8151   -1.13e+09   2:44.0
760   8371   -1.12e+09   2:48.2
780   8591   -1.11e+09   2:52.5
800   8811   -1.1e+09    2:56.7
820   9031   -1.1e+09    3:00.9
840   9251   -1.1e+09    3:04.6
860   9471   -1.08e+09   3:08.3
880   9691   -1.07e+09   3:12.1
900   9911   -1.06e+09   3:16.3
920   10131  -1.06e+09   3:20.5
940   10351  -1.05e+09   3:24.5
960   10571  -1.05e+09   3:28.1
980   10791  -1.04e+09   3:31.7
1000  11011  -1.02e+09   3:36.2
1020  11231  -9.21e+08   3:40.6
1040  11451  -7.88e+08   3:45.3
1060  11671  -7.48e+08   3:50.1
1080  11891  -7.26e+08   3:53.8
1100  12111  -7e+08      3:57.8
1120  12331  -6.69e+08   4:01.5
1140  12551  -6.06e+08   4:05.4
1160  12771  -4.41e+08   4:09.3
1180  12991  -3.01e+08   4:13.4
1200  13211  -2.61e+08   4:17.5
1220  13431  -1.76e+08   4:21.4
1240  13651  -1.5e+08    4:25.4
1260  13871  -1.22e+08   4:29.3
1280  14091  -1.04e+08   4:33.3
1300  14311  -8.67e+07   4:37.2
1320  14531  -7.27e+07   4:41.1
1340  14751  -6.15e+07   4:45.0
1360  14971  -4.73e+07   4:49.1
1380  15191  -3.98e+07   4:53.5
1400  15411  -3.36e+07   4:58.3
1420  15631  -2.95e+07   5:02.9
1440  15851  -2.69e+07   5:07.0
1460  16071  -2.26e+07   5:11.2
1480  16291  -2.08e+07   5:15.3
1500  16511  -1.85e+07   5:19.9
1520  16731  -1.56e+07   5:24.8
1540  16951  -1.46e+07   5:29.6
1560  17171  -1.45e+07   5:34.3
1580  17391  -1.41e+07   5:38.5
1600  17611  -1.39e+07   5:42.4
1620  17831  -1.38e+07   5:46.0
1640  18051  -1.38e+07   5:49.6
1660  18271  -1.38e+07   5:53.4
1680  18491  -1.38e+07   5:57.2
1700  18711  -1.37e+07   6:01.0
1720  18931  -1.37e+07   6:04.8
1740  19151  -1.37e+07   6:08.6
1760  19371  -1.36e+07   6:12.4
1780  19591  -1.35e+07   6:16.3
1800  19811  -1.26e+07   6:20.1
1820  20031  -1.17e+07   6:24.0
1840  20251  -1.07e+07   6:27.8
1860  20471  -9317152    6:31.8
1880  20691  -8466941    6:36.2
1900  20911  -8084196    6:41.0
1920  21131  -7946122    6:45.3
1940  21351  -7930038    6:49.0
1960  21571  -7917382    6:52.8
1980  21791  -7903598    6:57.1
2000  22011  -7875604    7:01.7
2020  22231  -7846264    7:06.7
2040  22451  -7823552    7:10.8
2060  22671  -7796266    7:15.1
2080  22891  -7783692    7:19.9
2100  23111  -7772341    7:24.0
2120  23331  -7763055    7:27.9
2140  23551  -7752544    7:31.9
2160  23771  -7737267    7:35.8
2180  23991  -7726791    7:39.8
2200  24211  -7720545    7:43.6
2220  24431  -7711654    7:47.6
2240  24651  -7706575    7:51.5
2260  24871  -7700906    7:55.5
2280  25091  -7697827    7:59.5
2300  25311  -7697763    8:03.3
2320  25531  -7697279    8:07.3
2340  25751  -7697022    8:11.5
2360  25971  -7696797    8:16.4
2380  26191  -7696433    8:20.5
2400  26411  -7694743    8:24.5
2420  26631  -7690902    8:28.5
2440  26851  -7687478    8:32.5
2460  27071  -7685871    8:36.6
2480  27291  -7684535    8:41.2
2500  27511  -7683517    8:46.6
2520  27731  -7681697    8:51.7
2540  27951  -7680380    8:55.9
2560  28171  -7679342    9:00.6
2580  28391  -7678442    9:05.1
2600  28611  -7677976    9:09.2
2620  28831  -7677594    9:13.4
2640  29051  -7677284    9:17.4
2660  29271  -7677121    9:21.3
2680  29491  -7677002    9:25.3
2700  29711  -7676926    9:29.2
2720  29931  -7676824    9:33.3
2740  30151  -7676779    9:37.4
2760  30371  -7676758    9:41.4
2780  30591  -7676737    9:45.5
2800  30811  -7676717    9:49.8
2820  31031  -7676705    9:54.4
2840  31251  -7676703    9:58.3
2860  31471  -7676698   10:02.6
2880  31691  -7676694   10:06.6
2900  31911  -7676691   10:10.4
2920  32131  -7676680   10:14.3
2940  32351  -7676670   10:18.1
2960  32571  -7676650   10:22.0
2980  32791  -7676587   10:26.2
3000  33011  -7676429   10:30.5
3020  33231  -7676170   10:35.4
3040  33451  -7674759   10:40.1
3060  33671  -7668667   10:45.3
3080  33891  -7664018   10:49.4
3100  34111  -7656969   10:53.3
3120  34331  -7642970   10:57.3
3140  34551  -7625306   11:01.1
3160  34771  -7608610   11:05.0
3180  34991  -7594822   11:09.0
3200  35211  -7565357   11:13.1
3220  35431  -7558514   11:17.4
3240  35651  -7538735   11:21.6
3260  35871  -7528394   11:26.1
3280  36091  -7513359   11:30.6
3300  36311  -7497445   11:35.5
3320  36531  -7486591   11:40.1
3340  36751  -7476249   11:44.1
3360  36971  -7471017   11:48.0
3380  37191  -7456836   11:52.0
3400  37411  -7444350   11:55.9
3420  37631  -7436217   11:59.9
3440  37851  -7424765   12:04.0
3460  38071  -7413036   12:08.0
3480  38291  -7403702   12:12.3
3500  38511  -7390969   12:17.5
3520  38731  -7381693   12:22.9
3540  38951  -7377958   12:27.5
3560  39171  -7373557   12:32.1
3580  39391  -7367604   12:36.2
3600  39611  -7364205   12:40.3
3620  39831  -7360761   12:44.4
3640  40051  -7357842   12:48.4
3660  40271  -7355610   12:52.4
3680  40491  -7354659   12:56.4
3700  40711  -7353897   13:00.5
3720  40931  -7353504   13:04.3
3740  41151  -7353468   13:08.3
3760  41371  -7353461   13:13.0
3780  41591  -7353459   13:17.7
3800  41811  -7353454   13:21.7
3820  42031  -7353454   13:25.6
3840  42251  -7353452   13:29.7
3860  42471  -7353451   13:33.7
3880  42691  -7353451   13:37.7
3900  42911  -7353451   13:41.7
3920  43131  -7353451   13:45.9
3940  43351  -7353451   13:49.9
3960  43571  -7353451   13:54.6
3980  43791  -7353451   13:59.5
4000  44011  -7353451   14:04.4
4020  44231  -7353451   14:09.8
4040  44451  -7353451   14:14.6
4060  44671  -7353451   14:19.1
4080  44891  -7353451   14:23.3
4100  45111  -7353451   14:27.5
4120  45331  -7353451   14:31.9
4140  45551  -7353450   14:36.0
4160  45771  -7353450   14:40.3
4180  45991  -7353450   14:44.6
4200  46211  -7353450   14:49.1
4220  46431  -7353450   14:53.8
4240  46651  -7353450   14:59.0
4260  46871  -7353450   15:03.3
4280  47091  -7353450   15:07.4
4300  47311  -7353450   15:11.5
4320  47531  -7353450   15:15.8
4340  47751  -7353450   15:20.1
4360  47971  -7353450   15:24.1
4380  48191  -7353450   15:28.6
4400  48411  -7353450   15:32.6
4420  48631  -7353450   15:36.6
4440  48851  -7353450   15:40.5
4460  49071  -7353450   15:44.5
4480  49291  -7353450   15:49.0
4500  49511  -7353450   15:53.7
4520  49731  -7353449   15:58.3
4540  49951  -7353449   16:02.2
4560  50171  -7353449   16:06.0
4580  50391  -7353449   16:09.8
4600  50611  -7353449   16:13.6
4620  50831  -7353449   16:17.4
4640  51051  -7353449   16:21.2
4660  51271  -7353449   16:25.2
4680  51491  -7353449   16:29.7
4700  51711  -7353449   16:33.8
4716  51876  -7353449   16:36.6
