Iter. Eval.  Best      Time m:s
0     11     -9.56e+12   0:00.6
1     22     -9.54e+12   0:00.9
2     33     -9.52e+12   0:01.1
3     44     -9.44e+12   0:01.3
20    231    -6.57e+12   0:04.8
40    451    -3.4e+12    0:08.6
60    671    -2.42e+09   0:12.2
80    891    -1.34e+09   0:16.1
100   1111   -1.34e+09   0:20.0
120   1331   -1.34e+09   0:24.3
140   1551   -1.34e+09   0:29.1
160   1771   -1.32e+09   0:33.4
180   1991   -1.16e+09   0:37.4
200   2211   -1.11e+09   0:41.4
220   2431   -1.11e+09   0:45.1
240   2651   -1.08e+09   0:48.9
260   2871   -8.92e+08   0:52.6
280   3091   -8.06e+08   0:56.2
300   3311   -7.7e+08    0:59.8
320   3531   -6.47e+08   1:03.5
340   3751   -4.39e+08   1:07.2
360   3971   -2.3e+08    1:11.3
380   4191   -1.14e+08   1:15.5
400   4411   -6.5e+07    1:20.0
420   4631   -4.54e+07   1:25.1
440   4851   -4.2e+07    1:29.7
460   5071   -3.91e+07   1:34.3
480   5291   -3.45e+07   1:38.7
500   5511   -2.36e+07   1:43.6
520   5731   -1.58e+07   1:48.2
540   5951   -1.41e+07   1:52.4
560   6171   -1.38e+07   1:56.6
580   6391   -1.38e+07   2:00.9
600   6611   -1.38e+07   2:05.4
620   6831   -1.38e+07   2:09.7
640   7051   -1.38e+07   2:14.5
660   7271   -1.38e+07   2:19.4
680   7491   -1.38e+07   2:23.8
700   7711   -1.38e+07   2:28.2
720   7931   -1.38e+07   2:32.2
740   8151   -1.38e+07   2:36.3
760   8371   -1.38e+07   2:40.3
780   8591   -1.38e+07   2:44.4
800   8811   -1.38e+07   2:48.5
820   9031   -1.34e+07   2:52.7
840   9251   -1.25e+07   2:56.7
860   9471   -1.14e+07   3:00.8
880   9691   -1.1e+07    3:05.1
900   9911   -1.09e+07   3:09.5
920   10131  -1.08e+07   3:14.3
940   10351  -1.07e+07   3:19.5
960   10571  -9796634    3:24.3
980   10791  -8423365    3:28.9
1000  11011  -8216688    3:33.7
1020  11231  -8173861    3:38.8
1040  11451  -8168738    3:42.9
1060  11671  -8168323    3:47.2
1080  11891  -8168000    3:51.7
1100  12111  -8165932    3:56.1
1120  12331  -8148808    4:00.3
1140  12551  -8129831    4:04.6
1160  12771  -8107559    4:09.3
1180  12991  -8075938    4:13.9
1200  13211  -8047000    4:18.1
1220  13431  -8009631    4:22.2
1240  13651  -7979733    4:26.3
1260  13871  -7955650    4:30.6
1280  14091  -7946804    4:34.8
1300  14311  -7944488    4:38.8
1320  14531  -7944382    4:43.1
1340  14751  -7944377    4:47.2
1360  14971  -7944374    4:51.4
1380  15191  -7944373    4:55.7
1400  15411  -7944372    5:00.0
1420  15631  -7944370    5:04.2
1440  15851  -7944370    5:08.3
1460  16071  -7944370    5:13.1
1480  16291  -7944370    5:18.1
1500  16511  -7944370    5:23.1
1520  16731  -7944370    5:28.0
1540  16951  -7944370    5:31.7
1560  17171  -7944370    5:35.5
1580  17391  -7944370    5:39.4
1600  17611  -7944369    5:43.3
1620  17831  -7944369    5:47.1
1640  18051  -7944369    5:51.0
1660  18271  -7944369    5:55.0
1680  18491  -7944369    5:58.8
1700  18711  -7944369    6:02.7
1720  18931  -7944369    6:06.6
1740  19151  -7944369    6:10.5
1760  19371  -7944369    6:14.4
1780  19591  -7944369    6:18.4
1800  19811  -7944369    6:22.3
1820  20031  -7944369    6:26.2
1840  20251  -7944369    6:30.1
1860  20471  -7944369    6:34.0
1880  20691  -7944369    6:37.8
1900  20911  -7944369    6:42.5
1916  21076  -7944369    6:46.3
