Iter. Eval.  Best      Time m:s
0     12     -6.39e+09   0:00.6
1     24     -5.57e+09   0:00.9
2     36     -5.57e+09   0:01.2
3     48     -5.49e+09   0:01.5
20    252    -5.21e+09   0:05.6
40    492    -5.21e+09   0:10.5
60    732    -5.16e+09   0:15.3
80    972    -5.11e+09   0:19.9
100   1212   -5.1e+09    0:24.4
120   1452   -5.1e+09    0:29.0
140   1692   -5.1e+09    0:33.8
160   1932   -5.08e+09   0:38.7
180   2172   -5.07e+09   0:44.8
200   2412   -5.05e+09   0:50.6
220   2652   -5.03e+09   0:55.8
240   2892   -5.03e+09   1:00.6
260   3132   -5.02e+09   1:05.4
280   3372   -5.02e+09   1:10.1
300   3612   -5.02e+09   1:14.9
320   3852   -5.02e+09   1:20.2
340   4092   -5.02e+09   1:25.3
360   4332   -5.02e+09   1:30.1
380   4572   -5.01e+09   1:35.0
400   4812   -4.99e+09   1:40.0
420   5052   -4.98e+09   1:44.9
440   5292   -4.95e+09   1:49.5
460   5532   -4.93e+09   1:54.0
480   5772   -4.91e+09   1:58.4
500   6012   -4.87e+09   2:04.1
520   6252   -4.78e+09   2:10.1
540   6492   -4.69e+09   2:15.1
560   6732   -4.33e+09   2:19.7
580   6972   -4.19e+09   2:24.2
600   7212   -4.16e+09   2:28.6
620   7452   -4.14e+09   2:33.5
640   7692   -4.13e+09   2:38.3
660   7932   -4.1e+09    2:43.7
680   8172   -4.09e+09   2:48.8
700   8412   -4.09e+09   2:54.0
720   8652   -4.08e+09   2:59.1
740   8892   -4.08e+09   3:03.6
760   9132   -4.08e+09   3:08.1
780   9372   -4.07e+09   3:13.0
800   9612   -4.07e+09   3:17.6
820   9852   -4.07e+09   3:22.2
840   10092  -4.07e+09   3:27.0
860   10332  -4.07e+09   3:31.8
880   10572  -4.07e+09   3:36.4
900   10812  -4.07e+09   3:41.4
920   11052  -4.07e+09   3:45.9
940   11292  -4.07e+09   3:50.6
960   11532  -4.06e+09   3:55.1
980   11772  -4.06e+09   3:59.6
1000  12012  -4.06e+09   4:05.6
1020  12252  -4.06e+09   4:11.1
1040  12492  -4.06e+09   4:15.8
1060  12732  -4.06e+09   4:20.2
1080  12972  -4.06e+09   4:24.6
1100  13212  -4.06e+09   4:29.1
1120  13452  -4.06e+09   4:33.7
1140  13692  -4.06e+09   4:38.5
