Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.7
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.2
3     44     -7.75e+09   0:01.4
20    231    -7.75e+09   0:05.9
40    451    -7.71e+09   0:10.8
60    671    -7.69e+09   0:15.7
80    891    -7.67e+09   0:20.6
100   1111   -7.66e+09   0:26.1
120   1331   -7.66e+09   0:30.9
140   1551   -7.66e+09   0:36.3
160   1771   -7.66e+09   0:41.4
180   1991   -7.66e+09   0:46.2
200   2211   -7.66e+09   0:51.0
220   2431   -7.66e+09   0:55.9
240   2651   -7.66e+09   1:01.2
260   2871   -7.66e+09   1:05.8
280   3091   -7.66e+09   1:10.6
300   3311   -7.62e+09   1:15.4
320   3531   -7.47e+09   1:20.3
340   3751   -7.46e+09   1:25.2
360   3971   -7.46e+09   1:30.2
380   4191   -7.44e+09   1:35.1
400   4411   -7.43e+09   1:39.8
420   4631   -7.31e+09   1:44.6
440   4851   -6.65e+09   1:50.2
460   5071   -6.63e+09   1:55.4
480   5291   -6.62e+09   2:00.3
500   5511   -6.43e+09   2:05.8
520   5731   -5.52e+09   2:11.8
540   5951   -4.97e+09   2:16.5
560   6171   -3.1e+09    2:21.7
580   6391   -2.18e+09   2:27.0
600   6611   -2.1e+09    2:32.3
620   6831   -2.04e+09   2:37.2
640   7051   -2.02e+09   2:41.7
660   7271   -1.99e+09   2:46.8
680   7491   -1.97e+09   2:51.8
700   7711   -1.94e+09   2:56.3
720   7931   -1.93e+09   3:00.9
740   8151   -1.9e+09    3:05.6
760   8371   -1.86e+09   3:10.4
780   8591   -1.83e+09   3:15.3
800   8811   -1.8e+09    3:20.1
820   9031   -1.7e+09    3:25.3
840   9251   -1.45e+09   3:30.1
860   9471   -1.36e+09   3:35.3
880   9691   -1.33e+09   3:40.3
900   9911   -1.31e+09   3:45.5
920   10131  -1.29e+09   3:50.6
940   10351  -1.24e+09   3:55.2
960   10571  -1.16e+09   3:59.7
980   10791  -1.13e+09   4:04.6
1000  11011  -1.13e+09   4:10.1
1020  11231  -1.13e+09   4:16.1
1040  11451  -1.13e+09   4:21.4
1060  11671  -1.13e+09   4:26.5
1080  11891  -1.13e+09   4:31.4
1100  12111  -1.13e+09   4:36.6
1120  12331  -1.13e+09   4:42.2
1140  12551  -1.13e+09   4:47.1
1160  12771  -1.13e+09   4:52.5
1180  12991  -1.13e+09   4:57.1
1200  13211  -1.13e+09   5:02.1
1220  13431  -1.13e+09   5:07.2
1240  13651  -1.13e+09   5:12.0
1260  13871  -1.13e+09   5:16.8
1280  14091  -1.13e+09   5:21.4
1300  14311  -1.13e+09   5:25.9
1320  14531  -1.13e+09   5:30.5
1340  14751  -1.12e+09   5:35.4
1360  14971  -1.12e+09   5:40.3
1380  15191  -1.12e+09   5:45.2
1400  15411  -1.12e+09   5:50.0
1420  15631  -1.12e+09   5:54.8
1440  15851  -1.12e+09   5:59.3
1460  16071  -1.12e+09   6:03.9
1480  16291  -1.11e+09   6:08.6
1500  16511  -1.1e+09    6:14.0
1520  16731  -1.1e+09    6:19.7
1540  16951  -1.09e+09   6:24.8
1560  17171  -1.09e+09   6:30.3
1580  17391  -1.08e+09   6:36.2
1600  17611  -1.07e+09   6:41.3
1620  17831  -9.94e+08   6:46.5
1640  18051  -9.85e+08   6:51.9
1660  18271  -5.43e+08   6:56.9
1680  18491  -3.66e+08   7:02.6
1700  18711  -2.71e+08   7:08.7
1720  18931  -2.17e+08   7:14.7
1740  19151  -1.02e+08   7:20.3
1760  19371  -6.02e+07   7:25.9
1780  19591  -4.35e+07   7:31.3
1800  19811  -3.68e+07   7:36.8
1820  20031  -2.37e+07   7:42.0
1840  20251  -1.39e+07   7:47.4
1860  20471  -1.23e+07   7:52.7
1880  20691  -1.18e+07   7:58.1
1900  20911  -1.15e+07   8:03.2
1920  21131  -1.1e+07    8:08.4
1940  21351  -9112517    8:13.5
1960  21571  -8491944    8:19.0
1980  21791  -8310021    8:24.4
2000  22011  -8277056    8:30.9
2020  22231  -8250356    8:37.5
2040  22451  -8239969    8:43.1
2060  22671  -8237596    8:48.8
2080  22891  -8234905    8:54.4
2100  23111  -8232339    9:00.2
2120  23331  -8230974    9:05.7
2140  23551  -8230598    9:11.7
2160  23771  -8230498    9:18.1
2180  23991  -8230385    9:23.7
2200  24211  -8230277    9:28.7
2220  24431  -8230260    9:34.3
2240  24651  -8230250    9:40.2
2260  24871  -8230247    9:45.7
2280  25091  -8230247    9:51.2
2300  25311  -8230247    9:56.7
2320  25531  -8230247   10:02.2
2340  25751  -8230246   10:07.7
2360  25971  -8230245   10:13.4
2380  26191  -8230245   10:19.2
2400  26411  -8230245   10:24.5
2420  26631  -8230245   10:30.0
2440  26851  -8230245   10:35.5
2460  27071  -8230245   10:40.8
2480  27291  -8230245   10:46.7
2500  27511  -8230245   10:54.3
2520  27731  -8230245   11:01.1
2540  27951  -8230244   11:06.7
2560  28171  -8230244   11:12.0
2580  28391  -8230244   11:17.6
2600  28611  -8230244   11:23.0
2620  28831  -8230244   11:29.2
2640  29051  -8230244   11:35.0
2660  29271  -8230244   11:40.4
2680  29491  -8230244   11:45.7
2700  29711  -8230244   11:51.0
2720  29931  -8230244   11:56.3
2740  30151  -8230243   12:01.8
2760  30371  -8230243   12:06.8
2780  30591  -8230243   12:11.9
2800  30811  -8230243   12:17.0
2820  31031  -8230243   12:22.6
2840  31251  -8230243   12:27.8
2860  31471  -8230243   12:32.8
2880  31691  -8230243   12:37.6
2900  31911  -8230243   12:42.5
2920  32131  -8230243   12:47.6
2940  32351  -8230243   12:52.6
2960  32571  -8230243   12:57.5
2980  32791  -8230243   13:02.8
3000  33011  -8230243   13:09.3
3020  33231  -8230243   13:15.1
3040  33451  -8230243   13:20.9
3060  33671  -8230243   13:26.9
3080  33891  -8230243   13:33.0
3100  34111  -8230243   13:39.0
3120  34331  -8230243   13:44.9
3140  34551  -8230243   13:50.9
3160  34771  -8230243   13:56.4
3180  34991  -8230243   14:02.3
3200  35211  -8230243   14:07.9
3220  35431  -8230243   14:13.5
3229  35519  -8230243   14:15.7
