Iter. Eval.  Best      Time m:s
0     12     -1.11e+10   0:00.6
1     24     -1.11e+10   0:00.9
2     36     -1.11e+10   0:01.2
3     48     -1.11e+10   0:01.5
20    252    -1.11e+10   0:05.8
40    492    -1.1e+10    0:11.9
60    732    -1.08e+10   0:18.4
80    972    -1.08e+10   0:24.8
100   1212   -1.07e+10   0:30.9
120   1452   -1.07e+10   0:36.9
140   1692   -1.07e+10   0:42.9
160   1932   -1.07e+10   0:48.8
180   2172   -1.07e+10   0:55.0
200   2412   -1.07e+10   1:00.8
220   2652   -1.06e+10   1:06.2
240   2892   -1e+10      1:11.8
260   3132   -7.5e+09    1:17.5
280   3372   -5.7e+09    1:22.8
300   3612   -4.15e+09   1:27.9
320   3852   -3.74e+09   1:32.8
340   4092   -3.55e+09   1:37.4
360   4332   -3.47e+09   1:42.1
380   4572   -3.43e+09   1:46.8
400   4812   -3.39e+09   1:51.4
420   5052   -3.33e+09   1:56.3
440   5292   -3.25e+09   2:01.3
460   5532   -3.12e+09   2:06.4
480   5772   -3.03e+09   2:11.3
500   6012   -2.6e+09    2:17.6
520   6252   -1.95e+09   2:23.4
540   6492   -5.54e+08   2:28.0
560   6732   -4.77e+08   2:32.6
580   6972   -4.3e+08    2:37.1
600   7212   -4.06e+08   2:41.7
620   7452   -3.77e+08   2:46.3
640   7692   -2.97e+08   2:50.9
660   7932   -2.42e+08   2:55.5
680   8172   -2.27e+08   3:00.0
700   8412   -2.21e+08   3:04.6
720   8652   -2.18e+08   3:09.8
740   8892   -2.15e+08   3:14.4
760   9132   -2.13e+08   3:19.2
780   9372   -2.11e+08   3:24.8
800   9612   -2.07e+08   3:30.7
820   9852   -1.99e+08   3:36.6
840   10092  -1.89e+08   3:42.0
860   10332  -1.81e+08   3:46.9
880   10572  -1.77e+08   3:51.4
900   10812  -1.73e+08   3:56.4
920   11052  -1.67e+08   4:00.9
940   11292  -1.59e+08   4:05.4
960   11532  -1.52e+08   4:09.9
980   11772  -1.35e+08   4:15.2
1000  12012  -1.2e+08    4:21.6
1020  12252  -1.07e+08   4:27.5
1040  12492  -9.02e+07   4:33.0
1060  12732  -8.46e+07   4:37.8
1080  12972  -8.19e+07   4:42.9
1100  13212  -8.13e+07   4:47.9
1120  13452  -8.11e+07   4:53.6
1140  13692  -8.09e+07   4:59.3
1160  13932  -8.05e+07   5:04.7
1180  14172  -7.9e+07    5:09.8
1200  14412  -7.69e+07   5:14.7
1220  14652  -7.64e+07   5:19.7
1240  14892  -7.64e+07   5:25.2
1260  15132  -7.63e+07   5:32.0
1280  15372  -7.63e+07   5:37.8
1300  15612  -7.63e+07   5:42.7
1320  15852  -7.63e+07   5:47.7
1340  16092  -7.63e+07   5:52.8
1360  16332  -7.63e+07   5:57.5
1380  16572  -7.63e+07   6:02.4
1400  16812  -7.63e+07   6:07.3
1420  17052  -7.63e+07   6:13.0
1440  17292  -7.63e+07   6:17.9
1460  17532  -7.63e+07   6:22.6
1480  17772  -7.63e+07   6:28.2
1500  18012  -7.63e+07   6:34.5
1520  18252  -7.63e+07   6:40.1
1540  18492  -7.63e+07   6:45.7
1560  18732  -7.63e+07   6:51.6
1580  18972  -7.63e+07   6:57.3
1600  19212  -7.63e+07   7:03.1
1620  19452  -7.63e+07   7:07.8
1640  19692  -7.63e+07   7:13.4
1660  19932  -7.63e+07   7:18.6
1680  20172  -7.63e+07   7:23.5
1700  20412  -7.63e+07   7:28.6
1720  20652  -7.63e+07   7:33.7
1740  20892  -7.63e+07   7:39.7
1760  21132  -7.63e+07   7:45.9
1780  21372  -7.63e+07   7:51.9
1800  21612  -7.63e+07   7:56.8
1820  21852  -7.63e+07   8:01.4
1838  22056  -7.63e+07   8:05.6
