Iter. Eval.  Best      Time m:s
0     12     -9.65e+10   0:00.7
1     24     -9.11e+10   0:01.0
2     36     -6.61e+10   0:01.4
3     48     -4.98e+10   0:01.7
20    252    -3.5e+09    0:07.2
40    492    -2.98e+09   0:13.5
60    732    -2.96e+09   0:19.2
80    972    -2.94e+09   0:24.9
100   1212   -2.94e+09   0:30.2
120   1452   -2.93e+09   0:35.4
140   1692   -2.93e+09   0:40.2
160   1932   -2.93e+09   0:45.9
180   2172   -2.92e+09   0:51.3
200   2412   -2.92e+09   0:56.2
220   2652   -2.92e+09   1:00.9
240   2892   -2.92e+09   1:05.6
260   3132   -2.91e+09   1:10.4
280   3372   -2.9e+09    1:15.5
300   3612   -2.86e+09   1:20.3
320   3852   -2.81e+09   1:25.1
340   4092   -2.73e+09   1:29.9
360   4332   -2.64e+09   1:35.3
380   4572   -2.56e+09   1:40.1
400   4812   -2.49e+09   1:45.4
420   5052   -2.41e+09   1:50.5
440   5292   -2.31e+09   1:56.0
460   5532   -2.23e+09   2:01.4
480   5772   -2.05e+09   2:06.6
500   6012   -1.98e+09   2:12.9
520   6252   -1.94e+09   2:18.7
540   6492   -1.91e+09   2:23.5
560   6732   -1.83e+09   2:28.3
580   6972   -1.6e+09    2:34.7
600   7212   -1.51e+09   2:39.8
620   7452   -1.44e+09   2:44.8
640   7692   -1.4e+09    2:49.3
660   7932   -1.36e+09   2:54.0
680   8172   -1.32e+09   2:58.8
700   8412   -1.25e+09   3:03.5
720   8652   -9.31e+08   3:08.9
740   8892   -6.99e+08   3:13.8
760   9132   -5.01e+08   3:18.6
780   9372   -3.44e+08   3:23.5
800   9612   -2.78e+08   3:28.5
820   9852   -2.36e+08   3:33.2
840   10092  -2.07e+08   3:37.9
860   10332  -1.98e+08   3:42.6
880   10572  -1.96e+08   3:47.3
900   10812  -1.95e+08   3:51.8
920   11052  -1.94e+08   3:56.6
940   11292  -1.94e+08   4:01.3
960   11532  -1.93e+08   4:06.4
980   11772  -1.93e+08   4:11.3
1000  12012  -1.92e+08   4:17.2
1020  12252  -1.89e+08   4:23.8
1040  12492  -1.85e+08   4:29.2
1060  12732  -1.81e+08   4:34.4
1080  12972  -1.72e+08   4:39.7
1100  13212  -1.6e+08    4:46.4
1120  13452  -1.47e+08   4:52.0
1140  13692  -1.35e+08   4:57.2
1160  13932  -1.32e+08   5:01.9
1180  14172  -1.29e+08   5:06.4
1200  14412  -1.24e+08   5:11.0
1220  14652  -1.1e+08    5:15.8
1240  14892  -1.05e+08   5:20.5
1260  15132  -1.01e+08   5:25.4
1280  15372  -9.57e+07   5:30.2
1300  15612  -9.27e+07   5:35.7
1320  15852  -9.09e+07   5:41.2
1340  16092  -8.99e+07   5:46.8
1360  16332  -8.9e+07    5:51.7
1380  16572  -8.84e+07   5:56.6
1400  16812  -8.77e+07   6:02.0
1420  17052  -8.71e+07   6:07.3
1440  17292  -8.62e+07   6:12.3
1460  17532  -8.6e+07    6:17.2
1480  17772  -8.55e+07   6:22.8
1500  18012  -8.48e+07   6:28.6
1520  18252  -8.4e+07    6:35.0
1540  18492  -8.37e+07   6:40.2
1560  18732  -8.34e+07   6:45.2
1580  18972  -8.32e+07   6:50.9
1600  19212  -8.31e+07   6:57.3
1620  19452  -8.3e+07    7:03.0
1640  19692  -8.3e+07    7:08.3
1660  19932  -8.29e+07   7:13.5
1680  20172  -8.28e+07   7:18.1
1700  20412  -8.28e+07   7:22.8
1720  20652  -8.27e+07   7:28.1
1740  20892  -8.27e+07   7:33.3
1760  21132  -8.27e+07   7:38.2
1780  21372  -8.27e+07   7:43.5
1800  21612  -8.27e+07   7:48.4
1820  21852  -8.27e+07   7:53.7
1840  22092  -8.27e+07   7:58.3
1860  22332  -8.27e+07   8:03.0
1880  22572  -8.27e+07   8:08.1
1900  22812  -8.27e+07   8:13.3
1920  23052  -8.26e+07   8:18.2
1940  23292  -8.26e+07   8:23.4
1960  23532  -8.26e+07   8:28.4
1980  23772  -8.26e+07   8:33.9
2000  24012  -8.26e+07   8:40.2
2020  24252  -8.26e+07   8:45.4
2040  24492  -8.26e+07   8:51.3
2060  24732  -8.26e+07   8:56.2
2080  24972  -8.26e+07   9:02.4
2100  25212  -8.26e+07   9:08.9
2120  25452  -8.26e+07   9:14.7
2140  25692  -8.25e+07   9:20.4
2160  25932  -8.25e+07   9:25.6
2180  26172  -8.25e+07   9:30.6
2200  26412  -8.25e+07   9:35.4
2220  26652  -8.24e+07   9:40.6
2240  26892  -8.24e+07   9:45.8
2260  27132  -8.23e+07   9:50.7
2280  27372  -8.22e+07   9:55.7
2300  27612  -8.21e+07  10:01.5
2320  27852  -8.21e+07  10:07.1
