Iter. Eval.  Best      Time m:s
0     12     -1.27e+13   0:00.7
1     24     -1.26e+13   0:01.0
2     36     -1.25e+13   0:01.2
3     48     -1.2e+13    0:01.5
20    252    -2.7e+12    0:05.8
40    492    -1.39e+11   0:11.0
60    732    -1.73e+09   0:16.4
80    972    -1.64e+09   0:21.6
100   1212   -1.62e+09   0:26.9
120   1452   -1.61e+09   0:33.1
140   1692   -1.61e+09   0:38.8
160   1932   -1.61e+09   0:44.6
180   2172   -1.6e+09    0:50.2
200   2412   -1.6e+09    0:56.6
220   2652   -1.57e+09   1:01.7
240   2892   -1.57e+09   1:06.6
260   3132   -1.57e+09   1:11.5
280   3372   -1.57e+09   1:16.4
300   3612   -1.57e+09   1:21.3
320   3852   -1.57e+09   1:26.3
340   4092   -1.57e+09   1:31.4
360   4332   -1.56e+09   1:36.4
380   4572   -1.56e+09   1:41.1
400   4812   -1.56e+09   1:46.8
420   5052   -1.56e+09   1:51.7
440   5292   -1.39e+09   1:56.8
460   5532   -1.34e+09   2:01.5
480   5772   -1.32e+09   2:06.4
500   6012   -1.31e+09   2:12.0
520   6252   -1.31e+09   2:17.8
540   6492   -1.31e+09   2:23.4
560   6732   -1.3e+09    2:28.5
580   6972   -1.3e+09    2:33.5
600   7212   -1.3e+09    2:38.6
620   7452   -1.29e+09   2:44.3
640   7692   -1.29e+09   2:50.4
660   7932   -1.29e+09   2:56.3
680   8172   -1.28e+09   3:02.8
700   8412   -1.28e+09   3:08.7
720   8652   -1.28e+09   3:14.0
740   8892   -1.28e+09   3:19.3
760   9132   -1.28e+09   3:24.3
780   9372   -1.28e+09   3:29.3
800   9612   -1.28e+09   3:34.3
820   9852   -1.28e+09   3:39.6
840   10092  -1.27e+09   3:44.5
860   10332  -1.26e+09   3:49.5
880   10572  -1.05e+09   3:54.4
900   10812  -8.07e+08   4:00.0
920   11052  -6.55e+08   4:05.5
940   11292  -5.28e+08   4:11.1
960   11532  -4.16e+08   4:16.4
980   11772  -3.36e+08   4:22.4
1000  12012  -2.68e+08   4:28.6
1020  12252  -1.96e+08   4:35.4
1040  12492  -1.16e+08   4:41.0
1060  12732  -7.98e+07   4:46.5
1080  12972  -6.72e+07   4:51.8
1100  13212  -6.62e+07   4:57.4
1120  13452  -6.27e+07   5:03.1
1140  13692  -5.99e+07   5:09.3
1160  13932  -2.79e+07   5:16.0
1180  14172  -1.65e+07   5:22.4
1200  14412  -1.36e+07   5:28.6
1220  14652  -1.34e+07   5:34.2
1240  14892  -1.32e+07   5:39.9
1260  15132  -1.27e+07   5:45.4
1280  15372  -1.22e+07   5:51.0
1300  15612  -1.18e+07   5:56.2
1320  15852  -1.17e+07   6:01.6
1340  16092  -1.17e+07   6:06.8
1360  16332  -1.17e+07   6:11.9
1380  16572  -1.17e+07   6:17.3
1400  16812  -1.17e+07   6:22.6
1420  17052  -1.17e+07   6:28.4
1440  17292  -1.17e+07   6:34.0
1460  17532  -1.17e+07   6:39.1
1480  17772  -1.17e+07   6:45.4
1500  18012  -1.17e+07   6:51.2
1520  18252  -1.17e+07   6:57.1
1540  18492  -1.15e+07   7:02.0
1560  18732  -1.15e+07   7:06.7
1580  18972  -1.15e+07   7:11.4
1600  19212  -1.14e+07   7:16.0
1620  19452  -1.14e+07   7:20.5
1640  19692  -1.14e+07   7:25.4
1660  19932  -1.13e+07   7:30.8
1680  20172  -1.13e+07   7:35.7
1700  20412  -1.11e+07   7:40.6
1720  20652  -1.11e+07   7:45.7
1740  20892  -1.11e+07   7:51.2
1760  21132  -1.11e+07   7:56.6
1780  21372  -1.11e+07   8:02.0
1800  21612  -1.11e+07   8:07.4
1820  21852  -1.08e+07   8:12.6
1840  22092  -9863471    8:17.9
1860  22332  -9309656    8:23.2
1880  22572  -9129980    8:29.0
1900  22812  -8969187    8:35.1
1920  23052  -8843333    8:41.3
1940  23292  -8699875    8:46.4
1960  23532  -8541195    8:51.6
1980  23772  -8347639    8:57.5
2000  24012  -8082558    9:03.7
2020  24252  -7885694    9:09.8
2040  24492  -7746702    9:15.4
2060  24732  -7651864    9:21.2
2080  24972  -7610392    9:26.6
2100  25212  -7571245    9:32.0
2120  25452  -7549758    9:37.4
2140  25692  -7542471    9:42.8
2160  25932  -7536968    9:48.2
2180  26172  -7534673    9:53.7
2200  26412  -7533874    9:59.3
2220  26652  -7533679   10:04.6
2240  26892  -7533504   10:09.9
2260  27132  -7533381   10:15.0
2280  27372  -7533330   10:20.4
2300  27612  -7533299   10:26.3
2320  27852  -7533210   10:32.0
2340  28092  -7533117   10:38.3
2360  28332  -7532896   10:44.8
2380  28572  -7532650   10:50.7
2400  28812  -7532607   10:56.2
2420  29052  -7532601   11:01.6
2440  29292  -7532599   11:08.0
2460  29532  -7532598   11:14.0
2480  29772  -7532598   11:19.5
2500  30012  -7532598   11:25.9
2520  30252  -7532598   11:32.1
2540  30492  -7532598   11:38.2
2560  30732  -7532596   11:43.8
2580  30972  -7532596   11:49.7
2600  31212  -7532596   11:55.5
2620  31452  -7532596   12:01.3
2640  31692  -7532596   12:07.6
2660  31932  -7532596   12:13.5
2680  32172  -7532596   12:19.4
2700  32412  -7532596   12:25.1
2720  32652  -7532596   12:30.8
2740  32892  -7532596   12:36.9
2760  33132  -7532595   12:43.1
2780  33372  -7532595   12:49.0
2800  33612  -7532595   12:55.9
2820  33852  -7532593   13:02.2
2840  34092  -7532593   13:07.8
2860  34332  -7532593   13:13.3
2880  34572  -7532593   13:19.1
2900  34812  -7532593   13:24.9
2920  35052  -7532593   13:31.0
2940  35292  -7532593   13:36.7
2960  35532  -7532593   13:42.3
2980  35772  -7532593   13:48.2
3000  36012  -7532593   13:54.5
3020  36252  -7532593   14:00.8
3040  36492  -7532593   14:07.0
3060  36732  -7532593   14:12.8
3080  36972  -7532592   14:18.4
3100  37212  -7532592   14:24.0
3120  37452  -7532592   14:29.8
3140  37692  -7532592   14:35.4
3160  37932  -7532592   14:41.6
3180  38172  -7532592   14:47.8
3200  38412  -7532592   14:53.5
3220  38652  -7532592   14:59.3
3240  38892  -7532592   15:05.2
3260  39132  -7532592   15:11.1
3280  39372  -7532592   15:17.7
3300  39612  -7532592   15:23.8
3320  39852  -7532592   15:29.4
3340  40092  -7532592   15:34.9
3360  40332  -7532592   15:40.7
3380  40572  -7532592   15:46.8
3400  40812  -7532592   15:52.9
3420  41052  -7532592   15:58.7
3440  41292  -7532592   16:05.0
3460  41532  -7532592   16:11.3
3480  41772  -7532592   16:17.3
3500  42012  -7532592   16:23.5
3510  42120  -7532592   16:26.3
