Iter. Eval.  Best      Time m:s
0     12     -4.04e+09   0:00.7
1     24     -3.81e+09   0:01.1
2     36     -3.78e+09   0:01.3
3     48     -3.55e+09   0:01.6
20    252    -1.64e+09   0:06.1
40    492    -1.47e+09   0:10.7
60    732    -1.37e+09   0:15.8
80    972    -1.37e+09   0:20.9
100   1212   -1.35e+09   0:25.9
120   1452   -1.35e+09   0:31.3
140   1692   -1.33e+09   0:36.6
160   1932   -1.33e+09   0:41.3
180   2172   -1.32e+09   0:46.4
200   2412   -1.32e+09   0:51.6
220   2652   -1.3e+09    0:56.7
240   2892   -1.3e+09    1:02.0
260   3132   -1.29e+09   1:07.5
280   3372   -1.29e+09   1:12.6
300   3612   -1.29e+09   1:17.7
320   3852   -1.28e+09   1:22.4
340   4092   -1.28e+09   1:27.3
360   4332   -1.27e+09   1:32.5
380   4572   -1.27e+09   1:38.3
400   4812   -1.27e+09   1:43.7
420   5052   -1.27e+09   1:48.9
440   5292   -1.27e+09   1:54.4
460   5532   -1.26e+09   1:59.4
480   5772   -1.26e+09   2:04.9
500   6012   -1.26e+09   2:11.4
520   6252   -1.26e+09   2:16.9
540   6492   -1.25e+09   2:22.4
560   6732   -1.25e+09   2:27.5
580   6972   -1.23e+09   2:32.6
600   7212   -9.93e+08   2:37.4
620   7452   -9.6e+08    2:42.1
640   7692   -9.11e+08   2:47.3
660   7932   -9.04e+08   2:52.2
680   8172   -8.97e+08   2:57.1
700   8412   -8.84e+08   3:01.8
720   8652   -8.46e+08   3:06.3
740   8892   -8.26e+08   3:10.9
760   9132   -8.18e+08   3:15.3
780   9372   -8.09e+08   3:19.9
800   9612   -8.03e+08   3:24.4
820   9852   -7.98e+08   3:29.0
840   10092  -7.94e+08   3:33.4
860   10332  -7.87e+08   3:37.8
880   10572  -7.84e+08   3:42.8
900   10812  -7.8e+08    3:47.8
920   11052  -7.77e+08   3:52.8
940   11292  -7.73e+08   3:58.1
960   11532  -7.72e+08   4:03.1
980   11772  -7.71e+08   4:08.4
1000  12012  -7.7e+08    4:14.1
1020  12252  -7.7e+08    4:20.4
1040  12492  -7.69e+08   4:27.7
1060  12732  -7.66e+08   4:32.7
1080  12972  -7.41e+08   4:37.6
1100  13212  -7.11e+08   4:43.1
1120  13452  -7.04e+08   4:48.6
1140  13692  -7e+08      4:53.9
1160  13932  -6.97e+08   4:59.0
1180  14172  -6.95e+08   5:04.1
1200  14412  -6.93e+08   5:09.0
1220  14652  -6.91e+08   5:13.9
1240  14892  -6.89e+08   5:18.9
1260  15132  -6.88e+08   5:23.9
1280  15372  -6.87e+08   5:29.0
1300  15612  -6.86e+08   5:34.1
1320  15852  -6.86e+08   5:39.1
1340  16092  -6.85e+08   5:44.2
1360  16332  -6.85e+08   5:49.4
1380  16572  -6.85e+08   5:54.9
1400  16812  -6.84e+08   6:01.1
1420  17052  -6.84e+08   6:06.6
1440  17292  -6.81e+08   6:12.2
1460  17532  -6.79e+08   6:17.8
1480  17772  -6.77e+08   6:24.3
1500  18012  -6.74e+08   6:31.3
1520  18252  -6.72e+08   6:38.4
1540  18492  -6.7e+08    6:44.6
1560  18732  -6.65e+08   6:50.2
1580  18972  -6.58e+08   6:56.0
1600  19212  -6.45e+08   7:01.8
1620  19452  -6.11e+08   7:08.0
1640  19692  -5.79e+08   7:13.4
1660  19932  -5.52e+08   7:18.7
1680  20172  -5.2e+08    7:24.2
1700  20412  -4.87e+08   7:29.9
1720  20652  -4.68e+08   7:35.5
1740  20892  -4.64e+08   7:40.7
1760  21132  -4.6e+08    7:45.9
1780  21372  -4.58e+08   7:51.2
1800  21612  -4.58e+08   7:56.6
1820  21852  -4.57e+08   8:02.1
1840  22092  -4.55e+08   8:07.5
1860  22332  -3.12e+08   8:12.7
1880  22572  -6.25e+07   8:17.9
1900  22812  -5.37e+07   8:24.5
1920  23052  -4.61e+07   8:30.7
1940  23292  -4.22e+07   8:36.6
1960  23532  -4.03e+07   8:42.6
1980  23772  -3.8e+07    8:48.8
2000  24012  -3.21e+07   8:54.8
2020  24252  -1.97e+07   9:01.4
2040  24492  -1.76e+07   9:07.1
2060  24732  -1.67e+07   9:12.4
2080  24972  -1.58e+07   9:18.0
2100  25212  -1.53e+07   9:23.7
2120  25452  -1.5e+07    9:29.6
2140  25692  -1.48e+07   9:35.1
2160  25932  -1.42e+07   9:40.9
2180  26172  -1.29e+07   9:46.5
2200  26412  -1.26e+07   9:52.0
2220  26652  -1.25e+07   9:57.5
2240  26892  -1.25e+07  10:03.0
2260  27132  -1.24e+07  10:08.6
2280  27372  -1.23e+07  10:14.4
2300  27612  -1.2e+07   10:19.7
2320  27852  -1.19e+07  10:24.6
2340  28092  -1.19e+07  10:29.6
2360  28332  -1.18e+07  10:34.7
2380  28572  -1.18e+07  10:40.6
2400  28812  -1.18e+07  10:46.9
2420  29052  -1.18e+07  10:52.4
2440  29292  -1.18e+07  10:58.6
2460  29532  -1.18e+07  11:04.3
2480  29772  -1.17e+07  11:10.1
2500  30012  -1.17e+07  11:16.5
2520  30252  -1.17e+07  11:22.8
2540  30492  -1.17e+07  11:28.8
2560  30732  -1.17e+07  11:35.0
2580  30972  -1.17e+07  11:41.0
2600  31212  -1.17e+07  11:46.5
2620  31452  -1.17e+07  11:52.4
2640  31692  -1.16e+07  11:57.5
2660  31932  -1.16e+07  12:02.9
2680  32172  -1.16e+07  12:08.0
2700  32412  -1.15e+07  12:13.3
2720  32652  -1.14e+07  12:18.7
2740  32892  -1.14e+07  12:24.7
2760  33132  -1.14e+07  12:29.8
2780  33372  -1.14e+07  12:34.9
