Iter. Eval.  Best      Time m:s
2420  29052  -7.04e+07  11:00.1
2440  29292  -7.03e+07  11:05.2
2460  29532  -7.03e+07  11:10.3
2480  29772  -7.03e+07  11:15.6
2500  30012  -7.03e+07  11:21.7
2520  30252  -7.03e+07  11:27.0
2540  30492  -7.03e+07  11:33.1
2560  30732  -7.03e+07  11:38.0
2580  30972  -7.03e+07  11:42.7
2600  31212  -7.03e+07  11:47.5
2620  31452  -7.03e+07  11:52.1
2640  31692  -7.03e+07  11:56.6
2660  31932  -7.03e+07  12:01.3
2680  32172  -7.03e+07  12:06.4
2700  32412  -7.03e+07  12:11.4
2720  32652  -7.03e+07  12:16.6
2740  32892  -7.03e+07  12:22.7
2760  33132  -7.03e+07  12:28.4
2780  33372  -7.03e+07  12:33.7
2800  33612  -7.03e+07  12:38.9
2820  33852  -7.03e+07  12:43.8
2840  34092  -7.03e+07  12:48.6
2860  34332  -7.03e+07  12:53.2
2880  34572  -7.03e+07  12:58.1
2900  34812  -7.03e+07  13:02.7
2920  35052  -7.03e+07  13:07.4
2940  35292  -7.03e+07  13:14.7
2960  35532  -7.03e+07  13:21.8
2980  35772  -7.03e+07  13:27.6
3000  36012  -7.03e+07  13:33.8
3020  36252  -7.03e+07  13:39.6
3040  36492  -7.03e+07  13:45.8
3060  36732  -7.03e+07  13:51.2
3080  36972  -7.03e+07  13:56.6
3100  37212  -7.03e+07  14:02.2
3120  37452  -7.03e+07  14:07.7
3140  37692  -7.03e+07  14:13.0
3160  37932  -7.03e+07  14:18.2
3168  38016  -7.03e+07  14:19.8
