Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.5
1     22     -7.75e+09   0:00.7
2     33     -7.75e+09   0:00.8
3     44     -7.75e+09   0:01.0
20    231    -7.2e+09    0:03.0
40    451    -7.2e+09    0:05.2
60    671    -7.2e+09    0:07.3
80    891    -6.61e+09   0:09.3
100   1111   -6.45e+09   0:11.3
120   1331   -6.4e+09    0:13.5
140   1551   -6.25e+09   0:15.6
160   1771   -5.94e+09   0:17.8
180   1991   -5.38e+09   0:20.2
200   2211   -5.32e+09   0:22.6
220   2431   -5.24e+09   0:24.9
240   2651   -5.09e+09   0:27.0
260   2871   -4.8e+09    0:29.1
280   3091   -3.85e+09   0:32.1
300   3311   -1.43e+09   0:35.3
320   3531   -1.19e+09   0:38.3
340   3751   -1.18e+09   0:40.5
360   3971   -1.18e+09   0:42.3
380   4191   -1.18e+09   0:44.4
400   4411   -1.17e+09   0:46.4
420   4631   -1.17e+09   0:48.4
440   4851   -1.16e+09   0:50.5
460   5071   -1.16e+09   0:53.3
480   5291   -1.16e+09   0:55.5
500   5511   -1.16e+09   0:58.6
520   5731   -1.15e+09   1:01.9
540   5951   -1.14e+09   1:04.2
560   6171   -1.14e+09   1:06.5
580   6391   -1.14e+09   1:08.7
600   6611   -1.14e+09   1:11.0
620   6831   -1.14e+09   1:13.4
640   7051   -1.14e+09   1:15.8
660   7271   -1.14e+09   1:18.0
680   7491   -1.14e+09   1:20.3
700   7711   -1.14e+09   1:22.7
720   7931   -1.14e+09   1:24.9
740   8151   -1.14e+09   1:27.2
760   8371   -1.14e+09   1:29.5
780   8591   -1.14e+09   1:31.8
800   8811   -1.14e+09   1:34.3
820   9031   -1.14e+09   1:36.5
840   9251   -1.14e+09   1:38.7
860   9471   -1.14e+09   1:40.9
880   9691   -1.14e+09   1:43.0
900   9911   -1.14e+09   1:45.4
920   10131  -1.14e+09   1:47.9
940   10351  -1.14e+09   1:50.3
960   10571  -1.14e+09   1:53.3
980   10791  -1.14e+09   1:56.6
1000  11011  -1.14e+09   1:59.8
1020  11231  -1.14e+09   2:03.5
1040  11451  -1.14e+09   2:06.5
1060  11671  -1.14e+09   2:09.0
1080  11891  -1.14e+09   2:11.3
1100  12111  -1.14e+09   2:13.8
1120  12331  -1.14e+09   2:16.4
1140  12551  -1.14e+09   2:18.9
1160  12771  -1.14e+09   2:21.4
1180  12991  -1.14e+09   2:24.0
1200  13211  -1.14e+09   2:26.6
1220  13431  -1.14e+09   2:28.9
1240  13651  -1.14e+09   2:31.2
1260  13871  -1.14e+09   2:33.5
1280  14091  -1.14e+09   2:35.6
1300  14311  -1.14e+09   2:38.3
1320  14531  -1.14e+09   2:40.7
1340  14751  -1.14e+09   2:42.8
1360  14971  -1.14e+09   2:45.3
1380  15191  -1.14e+09   2:47.6
1400  15411  -1.14e+09   2:50.1
1420  15631  -1.14e+09   2:52.7
1440  15851  -1.14e+09   2:55.2
1460  16071  -1.14e+09   2:57.7
1480  16291  -1.14e+09   2:59.5
1500  16511  -1.14e+09   3:03.1
1520  16731  -1.14e+09   3:07.3
1540  16951  -1.14e+09   3:10.4
1560  17171  -1.14e+09   3:12.6
1580  17391  -1.14e+09   3:14.9
1600  17611  -1.14e+09   3:17.2
1618  17798  -1.14e+09   3:18.9
