Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.1
3     44     -7.75e+09   0:01.3
20    231    -7.54e+09   0:04.8
40    451    -7.36e+09   0:09.4
60    671    -7.36e+09   0:14.3
80    891    -7.36e+09   0:19.2
100   1111   -7.36e+09   0:24.1
120   1331   -7.36e+09   0:29.0
140   1551   -7.35e+09   0:34.4
160   1771   -7.35e+09   0:39.6
180   1991   -7.35e+09   0:44.2
200   2211   -7.35e+09   0:49.0
220   2431   -7.35e+09   0:54.0
240   2651   -7.34e+09   0:59.2
260   2871   -7.34e+09   1:04.5
280   3091   -7.33e+09   1:09.8
300   3311   -7.32e+09   1:14.8
320   3531   -7.31e+09   1:20.0
340   3751   -7.28e+09   1:25.5
360   3971   -7.27e+09   1:31.0
380   4191   -7.26e+09   1:36.4
400   4411   -7.25e+09   1:41.1
420   4631   -7.22e+09   1:45.8
440   4851   -7.17e+09   1:50.5
460   5071   -7.11e+09   1:55.4
480   5291   -6.98e+09   2:00.6
500   5511   -4.88e+09   2:06.3
520   5731   -3.89e+09   2:11.9
540   5951   -3.79e+09   2:17.0
560   6171   -3.79e+09   2:21.9
580   6391   -3.77e+09   2:27.2
600   6611   -3.75e+09   2:32.3
620   6831   -3.74e+09   2:37.1
640   7051   -3.7e+09    2:42.1
660   7271   -3.65e+09   2:47.7
680   7491   -3.62e+09   2:53.6
700   7711   -3.57e+09   2:59.1
720   7931   -3.42e+09   3:04.4
740   8151   -3.36e+09   3:09.8
760   8371   -3.36e+09   3:15.2
780   8591   -3.3e+09    3:20.9
800   8811   -3.27e+09   3:26.0
820   9031   -3.26e+09   3:31.0
840   9251   -3.24e+09   3:36.7
860   9471   -3.24e+09   3:41.9
880   9691   -3.24e+09   3:46.8
900   9911   -3.23e+09   3:51.5
920   10131  -3.2e+09    3:56.5
940   10351  -3.2e+09    4:01.4
960   10571  -3.2e+09    4:06.4
980   10791  -3.2e+09    4:11.8
1000  11011  -3.2e+09    4:17.8
1020  11231  -3.2e+09    4:23.0
1040  11451  -3.2e+09    4:27.8
1060  11671  -3.2e+09    4:32.6
1080  11891  -3.2e+09    4:37.7
1100  12111  -3.2e+09    4:42.9
1120  12331  -3.2e+09    4:48.1
1140  12551  -3.2e+09    4:53.5
1160  12771  -3.19e+09   4:58.4
1180  12991  -3.19e+09   5:03.7
1200  13211  -3.19e+09   5:09.0
1220  13431  -3.19e+09   5:14.1
1240  13651  -3.19e+09   5:18.9
1260  13871  -3.19e+09   5:23.8
1280  14091  -3.19e+09   5:29.1
1300  14311  -3.19e+09   5:34.4
1320  14531  -3.19e+09   5:39.6
1340  14751  -3.19e+09   5:45.5
1360  14971  -3.19e+09   5:50.9
1380  15191  -3.19e+09   5:56.0
1400  15411  -3.19e+09   6:00.9
1420  15631  -3.19e+09   6:05.7
1440  15851  -3.19e+09   6:10.8
1460  16071  -3.18e+09   6:15.6
1480  16291  -3.17e+09   6:20.9
1500  16511  -3.12e+09   6:26.7
1520  16731  -2.99e+09   6:33.1
1540  16951  -2.94e+09   6:38.5
1560  17171  -2.91e+09   6:43.5
1580  17391  -2.91e+09   6:48.8
1600  17611  -2.91e+09   6:53.9
1620  17831  -2.89e+09   6:59.7
1640  18051  -2.89e+09   7:04.9
1660  18271  -2.88e+09   7:10.5
1680  18491  -2.88e+09   7:15.7
1700  18711  -2.88e+09   7:21.3
1720  18931  -2.87e+09   7:26.7
1740  19151  -2.86e+09   7:32.4
1760  19371  -2.84e+09   7:37.8
1780  19591  -2.83e+09   7:43.5
1800  19811  -2.83e+09   7:49.3
1820  20031  -2.82e+09   7:54.8
1840  20251  -2.81e+09   8:00.5
1860  20471  -2.81e+09   8:06.0
1880  20691  -2.8e+09    8:11.2
1900  20911  -1.27e+09   8:16.7
1920  21131  -1.99e+08   8:22.0
1940  21351  -1.66e+08   8:27.5
1960  21571  -1.53e+08   8:32.9
1980  21791  -1.42e+08   8:38.9
2000  22011  -1.08e+08   8:44.6
2020  22231  -9.79e+07   8:50.3
2040  22451  -9.23e+07   8:55.8
2060  22671  -7.93e+07   9:00.7
2080  22891  -6.52e+07   9:05.9
2100  23111  -6.02e+07   9:10.9
2120  23331  -5.85e+07   9:16.0
2140  23551  -5.3e+07    9:20.8
2160  23771  -3.16e+07   9:25.6
2180  23991  -2.58e+07   9:30.8
2200  24211  -2.25e+07   9:36.7
2220  24431  -2.04e+07   9:42.4
2240  24651  -1.78e+07   9:48.0
2260  24871  -1.63e+07   9:53.8
2280  25091  -1.47e+07   9:59.3
2300  25311  -1.41e+07  10:05.0
2320  25531  -1.39e+07  10:10.9
2340  25751  -1.38e+07  10:16.8
2360  25971  -1.38e+07  10:22.2
2380  26191  -1.37e+07  10:27.6
2400  26411  -1.37e+07  10:33.0
2420  26631  -1.37e+07  10:38.6
2440  26851  -1.37e+07  10:44.0
2460  27071  -1.37e+07  10:49.1
2480  27291  -1.37e+07  10:55.1
2500  27511  -1.37e+07  11:01.6
2520  27731  -1.37e+07  11:07.6
2540  27951  -1.37e+07  11:14.1
2560  28171  -1.37e+07  11:19.8
2580  28391  -1.37e+07  11:25.8
2600  28611  -1.37e+07  11:30.9
2620  28831  -1.37e+07  11:36.3
2640  29051  -1.37e+07  11:41.5
2660  29271  -1.37e+07  11:46.9
2680  29491  -1.37e+07  11:52.3
2700  29711  -1.37e+07  11:58.7
2720  29931  -1.37e+07  12:04.7
2740  30151  -1.37e+07  12:10.8
2760  30371  -1.37e+07  12:16.6
2780  30591  -1.37e+07  12:21.9
2800  30811  -1.37e+07  12:27.7
2820  31031  -1.37e+07  12:33.5
2840  31251  -1.37e+07  12:38.9
2860  31471  -1.37e+07  12:44.3
2880  31691  -1.37e+07  12:49.6
2900  31911  -1.37e+07  12:55.0
2920  32131  -1.37e+07  13:00.8
2940  32351  -1.37e+07  13:06.8
2960  32571  -1.37e+07  13:12.1
2980  32791  -1.37e+07  13:17.6
3000  33011  -1.37e+07  13:23.4
3020  33231  -1.37e+07  13:29.8
3040  33451  -1.37e+07  13:36.5
3060  33671  -1.37e+07  13:41.8
3080  33891  -1.37e+07  13:47.1
3100  34111  -1.37e+07  13:52.5
3120  34331  -1.37e+07  13:58.0
3140  34551  -1.37e+07  14:03.4
3160  34771  -1.37e+07  14:09.3
3180  34991  -1.37e+07  14:15.3
3200  35211  -1.37e+07  14:21.3
3220  35431  -1.37e+07  14:27.0
3240  35651  -1.37e+07  14:32.9
3260  35871  -1.37e+07  14:38.6
3280  36091  -1.37e+07  14:44.9
3300  36311  -1.37e+07  14:50.7
3320  36531  -1.37e+07  14:56.1
3340  36751  -1.37e+07  15:01.4
3360  36971  -1.37e+07  15:06.7
3380  37191  -1.37e+07  15:12.2
3400  37411  -1.37e+07  15:17.6
3420  37631  -1.37e+07  15:23.4
3440  37851  -1.37e+07  15:28.3
3460  38071  -1.37e+07  15:33.5
3480  38291  -1.37e+07  15:39.4
3500  38511  -1.37e+07  15:45.6
3520  38731  -1.37e+07  15:51.3
3540  38951  -1.37e+07  15:56.8
3560  39171  -1.37e+07  16:02.1
3580  39391  -1.37e+07  16:07.2
3600  39611  -1.37e+07  16:12.6
3620  39831  -1.37e+07  16:18.1
3640  40051  -1.37e+07  16:23.5
3660  40271  -1.37e+07  16:29.0
3680  40491  -1.37e+07  16:34.4
3700  40711  -1.37e+07  16:40.6
3720  40931  -1.37e+07  16:46.5
3740  41151  -1.37e+07  16:52.6
3760  41371  -1.37e+07  16:58.3
3780  41591  -1.37e+07  17:03.9
3800  41811  -1.37e+07  17:09.4
3820  42031  -1.37e+07  17:15.7
3840  42251  -1.37e+07  17:21.2
3860  42471  -1.37e+07  17:26.8
3880  42691  -1.37e+07  17:32.2
3900  42911  -1.37e+07  17:37.5
3920  43131  -1.37e+07  17:43.2
3940  43351  -1.37e+07  17:49.3
3960  43571  -1.37e+07  17:54.7
3980  43791  -1.37e+07  18:00.4
4000  44011  -1.37e+07  18:06.5
4020  44231  -1.37e+07  18:12.4
4040  44451  -1.37e+07  18:18.2
4060  44671  -1.37e+07  18:23.8
4080  44891  -1.37e+07  18:29.3
4100  45111  -1.37e+07  18:35.3
4120  45331  -1.37e+07  18:41.1
4140  45551  -1.37e+07  18:46.8
4160  45771  -1.37e+07  18:52.4
4175  45925  -1.37e+07  18:56.7
