Iter. Eval.  Best      Time m:s
0     11     -7.14e+11   0:00.7
1     22     -6.91e+11   0:01.0
2     33     -6.51e+11   0:01.3
3     44     -6.25e+11   0:01.5
20    231    -2.36e+10   0:05.7
40    451    -7.29e+09   0:10.6
60    671    -5.63e+09   0:15.8
80    891    -5.39e+09   0:21.5
100   1111   -4e+09      0:27.3
120   1331   -3.79e+09   0:33.0
140   1551   -3.72e+09   0:38.7
160   1771   -3.7e+09    0:45.0
180   1991   -3.53e+09   0:51.0
200   2211   -3.53e+09   0:56.9
220   2431   -3.51e+09   1:02.4
240   2651   -3.49e+09   1:07.9
260   2871   -3.44e+09   1:12.9
280   3091   -2.7e+09    1:17.9
300   3311   -1.68e+09   1:22.5
320   3531   -1.65e+09   1:27.5
340   3751   -1.59e+09   1:32.3
360   3971   -1.58e+09   1:37.3
380   4191   -1.4e+09    1:42.1
400   4411   -1.19e+09   1:46.8
420   4631   -1.15e+09   1:51.4
440   4851   -1.15e+09   1:56.0
460   5071   -1.07e+09   2:01.0
480   5291   -5.57e+08   2:06.2
500   5511   -3.42e+08   2:12.4
520   5731   -1.7e+08    2:18.2
540   5951   -1.02e+08   2:23.3
560   6171   -7.32e+07   2:29.0
580   6391   -6.04e+07   2:34.2
600   6611   -5.48e+07   2:39.5
620   6831   -5.31e+07   2:44.6
640   7051   -5.13e+07   2:50.1
660   7271   -3.22e+07   2:55.6
680   7491   -1.69e+07   3:01.3
700   7711   -1.47e+07   3:07.1
720   7931   -1.22e+07   3:13.7
740   8151   -1.17e+07   3:19.3
760   8371   -1.17e+07   3:24.8
780   8591   -1.17e+07   3:30.7
800   8811   -1.17e+07   3:36.1
820   9031   -1.17e+07   3:41.9
840   9251   -1.17e+07   3:47.2
860   9471   -1.17e+07   3:52.6
880   9691   -1.17e+07   3:57.9
900   9911   -1.17e+07   4:03.2
920   10131  -1e+07      4:08.4
940   10351  -8927596    4:14.0
960   10571  -8181081    4:18.9
980   10791  -8114280    4:23.9
1000  11011  -8107526    4:29.7
1020  11231  -8102541    4:35.2
1040  11451  -8095585    4:39.5
1060  11671  -8065175    4:43.9
1080  11891  -8042485    4:48.2
1100  12111  -8009130    4:52.3
1120  12331  -7972427    4:56.8
1140  12551  -7952899    5:01.2
1160  12771  -7945493    5:06.2
1180  12991  -7944433    5:11.3
1200  13211  -7944380    5:16.4
1220  13431  -7944374    5:20.9
1240  13651  -7944372    5:25.6
1260  13871  -7944372    5:30.5
1280  14091  -7944371    5:35.4
1300  14311  -7944370    5:40.1
1320  14531  -7944370    5:44.6
1340  14751  -7944369    5:49.3
1360  14971  -7944369    5:53.7
1380  15191  -7944369    5:58.0
1400  15411  -7944369    6:02.3
1420  15631  -7944369    6:06.6
1440  15851  -7944369    6:11.1
1460  16071  -7944369    6:16.2
1480  16291  -7944369    6:20.8
1500  16511  -7944369    6:26.6
1520  16731  -7944369    6:32.2
1540  16951  -7944369    6:36.6
1560  17171  -7944369    6:41.2
1580  17391  -7944369    6:45.7
1600  17611  -7944369    6:50.5
1620  17831  -7944369    6:55.3
1640  18051  -7944369    6:59.7
1660  18271  -7944369    7:04.4
1680  18491  -7944369    7:09.6
1700  18711  -7944369    7:14.5
1720  18931  -7944369    7:19.5
1740  19151  -7944369    7:24.0
1760  19371  -7944369    7:28.7
1780  19591  -7944369    7:33.1
1800  19811  -7944369    7:37.7
1820  20031  -7944369    7:42.7
1840  20251  -7944369    7:47.7
1860  20471  -7944369    7:52.3
1880  20691  -7944369    7:57.0
1900  20911  -7944369    8:01.8
1920  21131  -7944369    8:06.4
1940  21351  -7944369    8:11.2
1960  21571  -7944369    8:16.3
1980  21791  -7944369    8:21.2
1988  21868  -7944369    8:23.3
