Iter. Eval.  Best      Time m:s
1940  23292  -7.58e+07   8:03.6
1960  23532  -7.55e+07   8:09.2
1980  23772  -7.5e+07    8:14.2
2000  24012  -7.49e+07   8:20.2
2020  24252  -7.48e+07   8:26.3
2040  24492  -7.48e+07   8:32.0
2060  24732  -7.47e+07   8:37.1
2080  24972  -7.46e+07   8:41.9
2100  25212  -7.45e+07   8:46.8
2120  25452  -7.44e+07   8:52.4
2140  25692  -7.44e+07   8:58.9
2160  25932  -7.43e+07   9:04.3
2180  26172  -7.42e+07   9:09.4
2200  26412  -7.4e+07    9:14.6
2220  26652  -7.37e+07   9:19.4
2240  26892  -7.35e+07   9:24.0
2260  27132  -7.33e+07   9:28.7
2280  27372  -7.3e+07    9:33.8
2300  27612  -7.28e+07   9:38.5
2320  27852  -7.24e+07   9:43.4
2340  28092  -7.19e+07   9:48.0
2360  28332  -7.12e+07   9:52.8
2380  28572  -7e+07      9:57.6
2400  28812  -6.94e+07  10:02.1
2420  29052  -6.84e+07  10:07.4
2440  29292  -6.74e+07  10:13.0
2460  29532  -6.59e+07  10:18.7
2480  29772  -6.39e+07  10:24.7
2500  30012  -6.27e+07  10:30.4
2520  30252  -6.09e+07  10:36.9
2540  30492  -5.96e+07  10:42.8
2560  30732  -5.86e+07  10:48.0
2580  30972  -5.8e+07   10:52.9
2600  31212  -5.73e+07  10:58.0
2620  31452  -5.67e+07  11:04.2
2640  31692  -5.61e+07  11:10.0
2660  31932  -5.57e+07  11:15.7
2680  32172  -5.5e+07   11:20.6
2700  32412  -5.48e+07  11:25.3
2720  32652  -5.48e+07  11:30.7
2740  32892  -5.47e+07  11:35.4
2760  33132  -5.47e+07  11:40.1
2780  33372  -5.47e+07  11:44.8
2800  33612  -5.46e+07  11:49.5
2820  33852  -5.45e+07  11:54.5
2840  34092  -5.44e+07  11:59.4
2860  34332  -5.44e+07  12:04.5
2880  34572  -5.44e+07  12:09.9
2900  34812  -5.44e+07  12:15.1
2920  35052  -5.44e+07  12:20.1
2940  35292  -5.44e+07  12:25.3
2960  35532  -5.44e+07  12:30.6
2980  35772  -5.44e+07  12:35.6
3000  36012  -5.44e+07  12:42.0
3020  36252  -5.44e+07  12:48.1
3040  36492  -5.44e+07  12:53.7
3060  36732  -5.44e+07  12:58.7
3080  36972  -5.44e+07  13:03.5
3100  37212  -5.43e+07  13:08.3
3120  37452  -5.43e+07  13:13.3
3140  37692  -5.43e+07  13:19.7
3160  37932  -5.43e+07  13:25.7
3180  38172  -5.43e+07  13:30.7
3200  38412  -5.43e+07  13:36.3
3220  38652  -5.43e+07  13:41.0
3240  38892  -5.43e+07  13:46.3
3260  39132  -5.43e+07  13:51.1
3280  39372  -5.43e+07  13:55.8
3300  39612  -5.43e+07  14:00.4
3320  39852  -5.43e+07  14:05.1
3340  40092  -5.43e+07  14:10.0
3360  40332  -5.43e+07  14:14.7
3380  40572  -5.43e+07  14:19.3
3400  40812  -5.43e+07  14:23.9
3420  41052  -5.43e+07  14:28.6
3440  41292  -5.43e+07  14:33.4
3460  41532  -5.43e+07  14:38.9
3480  41772  -5.43e+07  14:44.0
3500  42012  -5.43e+07  14:49.5
3520  42252  -5.43e+07  14:56.0
3540  42492  -5.43e+07  15:01.4
3560  42732  -5.43e+07  15:06.6
3580  42972  -5.43e+07  15:11.5
3600  43212  -5.43e+07  15:16.2
3620  43452  -5.43e+07  15:21.1
3640  43692  -5.43e+07  15:26.4
3660  43932  -5.43e+07  15:32.7
3680  44172  -5.43e+07  15:39.1
3700  44412  -5.43e+07  15:44.9
3705  44460  -5.43e+07  15:45.9
