Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.5
1     22     -7.75e+09   0:00.8
2     33     -7.75e+09   0:00.9
3     44     -7.75e+09   0:01.1
20    231    -3.44e+09   0:03.8
40    451    -3.44e+09   0:07.3
60    671    -3.38e+09   0:10.3
80    891    -3.13e+09   0:13.6
100   1111   -2.84e+09   0:16.9
120   1331   -2.77e+09   0:20.1
140   1551   -2.68e+09   0:24.0
160   1771   -2.58e+09   0:27.8
180   1991   -2.39e+09   0:31.2
200   2211   -2.07e+09   0:34.7
220   2431   -1.98e+09   0:38.2
240   2651   -1.9e+09    0:41.4
260   2871   -1.87e+09   0:45.1
280   3091   -1.83e+09   0:49.1
300   3311   -1.8e+09    0:53.0
320   3531   -1.79e+09   0:56.3
340   3751   -1.79e+09   0:59.6
360   3971   -1.79e+09   1:02.9
380   4191   -1.79e+09   1:06.5
400   4411   -1.78e+09   1:09.7
420   4631   -1.78e+09   1:13.2
440   4851   -1.78e+09   1:16.6
460   5071   -1.76e+09   1:20.0
480   5291   -1.75e+09   1:23.8
500   5511   -1.72e+09   1:28.6
520   5731   -1.71e+09   1:32.9
540   5951   -1.68e+09   1:36.5
560   6171   -1.65e+09   1:40.1
580   6391   -1.6e+09    1:43.8
600   6611   -1.54e+09   1:47.5
620   6831   -1.46e+09   1:51.3
640   7051   -1.28e+09   1:55.0
660   7271   -1.14e+09   1:58.7
680   7491   -1.12e+09   2:03.0
700   7711   -1.12e+09   2:06.6
720   7931   -1.11e+09   2:10.2
740   8151   -1.11e+09   2:13.8
760   8371   -1.09e+09   2:17.4
780   8591   -1.08e+09   2:21.1
800   8811   -1.07e+09   2:24.8
820   9031   -1.06e+09   2:29.0
840   9251   -1.03e+09   2:32.3
860   9471   -1e+09      2:35.7
880   9691   -9.89e+08   2:39.4
900   9911   -6.85e+08   2:42.7
920   10131  -3.3e+08    2:46.0
940   10351  -2.81e+08   2:49.5
960   10571  -9.46e+07   2:53.1
980   10791  -7.85e+07   2:57.1
1000  11011  -6.4e+07    3:02.1
1020  11231  -5.85e+07   3:06.4
1040  11451  -4.92e+07   3:10.0
1060  11671  -4.33e+07   3:13.4
1080  11891  -3.59e+07   3:16.9
1100  12111  -2.44e+07   3:20.5
1120  12331  -1.62e+07   3:24.0
1140  12551  -1.23e+07   3:27.5
1160  12771  -1.17e+07   3:31.0
1180  12991  -1.05e+07   3:34.6
1200  13211  -1.02e+07   3:38.1
1220  13431  -1.02e+07   3:42.1
1240  13651  -1.01e+07   3:46.0
1260  13871  -1e+07      3:49.5
1280  14091  -9935682    3:52.8
1300  14311  -9594274    3:56.2
1320  14531  -9062399    3:59.8
1340  14751  -8973013    4:03.2
1360  14971  -8932803    4:06.5
1380  15191  -8848417    4:10.6
1400  15411  -8742187    4:14.5
1420  15631  -8533575    4:18.0
1440  15851  -8298751    4:21.4
1460  16071  -8237347    4:24.4
1480  16291  -8231374    4:28.0
1500  16511  -8230891    4:33.3
1520  16731  -8230664    4:37.9
1540  16951  -8230432    4:41.5
1560  17171  -8230281    4:44.9
1580  17391  -8230259    4:48.2
1600  17611  -8230250    4:51.6
1620  17831  -8230248    4:55.0
1640  18051  -8230247    4:58.2
1660  18271  -8230246    5:01.6
1680  18491  -8230244    5:05.0
1700  18711  -8230244    5:08.3
1720  18931  -8230243    5:11.5
1740  19151  -8230243    5:14.8
1760  19371  -8230243    5:18.4
1780  19591  -8230243    5:22.5
1800  19811  -8230243    5:26.1
1820  20031  -8230242    5:29.7
1840  20251  -8230242    5:33.3
1860  20471  -8230242    5:36.7
1880  20691  -8230242    5:40.0
1900  20911  -8230241    5:43.4
1920  21131  -8230241    5:47.6
1940  21351  -8230241    5:51.6
1960  21571  -8230241    5:55.1
1980  21791  -8230241    5:58.3
2000  22011  -8230241    6:02.9
2020  22231  -8230241    6:07.4
2040  22451  -8230241    6:11.5
2060  22671  -8230241    6:15.1
2080  22891  -8230241    6:18.7
2100  23111  -8230241    6:22.4
2120  23331  -8230241    6:26.4
2140  23551  -8230241    6:30.1
2160  23771  -8230241    6:33.6
2180  23991  -8230241    6:37.1
2200  24211  -8230241    6:40.7
2220  24431  -8230241    6:44.2
2240  24651  -8230241    6:47.8
2260  24871  -8230241    6:51.2
2280  25091  -8230241    6:54.8
2300  25311  -8230241    6:58.3
2320  25531  -8230240    7:01.7
2340  25751  -8230240    7:05.3
2360  25971  -8230240    7:08.9
2380  26191  -8230240    7:12.3
2400  26411  -8230240    7:16.0
2420  26631  -8230240    7:19.4
2440  26851  -8230240    7:23.4
2460  27071  -8230240    7:27.6
2480  27291  -8230240    7:31.4
2500  27511  -8230240    7:35.9
2520  27731  -8230240    7:40.7
2540  27951  -8230240    7:44.2
2560  28171  -8230240    7:47.8
2580  28391  -8230240    7:51.8
2600  28611  -8230240    7:55.9
2620  28820  -8230240    7:59.2
