Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.2
3     44     -7.75e+09   0:01.4
20    231    -7.24e+09   0:04.7
40    451    -6.2e+09    0:08.7
60    671    -6.19e+09   0:12.3
80    891    -6.15e+09   0:16.2
100   1111   -6.11e+09   0:20.1
120   1331   -6.11e+09   0:24.0
140   1551   -6.11e+09   0:27.9
160   1771   -6.11e+09   0:32.2
180   1991   -6.1e+09    0:36.0
200   2211   -6.1e+09    0:39.6
220   2431   -6.1e+09    0:43.4
240   2651   -6.1e+09    0:47.3
260   2871   -6.08e+09   0:51.2
280   3091   -5.41e+09   0:55.6
300   3311   -3.37e+09   0:59.8
320   3531   -2.61e+09   1:03.9
340   3751   -2.38e+09   1:08.8
360   3971   -2.33e+09   1:13.1
380   4191   -2.23e+09   1:17.3
400   4411   -2.12e+09   1:21.5
420   4631   -2.01e+09   1:25.7
440   4851   -1.95e+09   1:30.2
460   5071   -1.78e+09   1:34.3
480   5291   -1.71e+09   1:38.6
500   5511   -1.64e+09   1:43.4
520   5731   -1.63e+09   1:49.0
540   5951   -1.62e+09   1:53.6
560   6171   -1.61e+09   1:58.2
580   6391   -1.6e+09    2:02.7
600   6611   -1.58e+09   2:07.3
620   6831   -1.55e+09   2:11.9
640   7051   -1.5e+09    2:16.1
660   7271   -1.45e+09   2:20.4
680   7491   -1.34e+09   2:24.6
700   7711   -1.2e+09    2:28.9
720   7931   -1.14e+09   2:33.4
740   8151   -1.12e+09   2:37.7
760   8371   -1.12e+09   2:42.1
780   8591   -1.12e+09   2:46.4
800   8811   -1.12e+09   2:50.8
820   9031   -1.12e+09   2:55.2
840   9251   -1.1e+09    2:59.8
860   9471   -1.1e+09    3:04.4
880   9691   -1.1e+09    3:08.6
900   9911   -1.09e+09   3:12.8
920   10131  -1.09e+09   3:17.3
940   10351  -1.08e+09   3:21.8
960   10571  -1.07e+09   3:25.9
980   10791  -1.04e+09   3:30.1
1000  11011  -9.85e+08   3:34.7
1020  11231  -9.7e+08    3:39.9
1040  11451  -4.93e+08   3:43.9
1060  11671  -3.22e+08   3:48.0
1080  11891  -2.49e+08   3:52.3
1100  12111  -2.03e+08   3:57.4
1120  12331  -9.17e+07   4:01.9
1140  12551  -7.61e+07   4:06.3
1160  12771  -5.73e+07   4:10.7
1180  12991  -3.72e+07   4:15.4
1200  13211  -2.18e+07   4:20.0
1220  13431  -1.51e+07   4:25.1
1240  13651  -1.1e+07    4:29.5
1260  13871  -9392447    4:33.7
1280  14091  -8762905    4:38.2
1300  14311  -8459221    4:42.6
1320  14531  -8389317    4:47.0
1340  14751  -8299761    4:51.6
1360  14971  -8210683    4:56.8
1380  15191  -8172406    5:01.4
1400  15411  -8164347    5:05.9
1420  15631  -8162785    5:10.4
1440  15851  -8161472    5:15.0
1460  16071  -8161087    5:19.6
1480  16291  -8161063    5:24.3
1500  16511  -8161038    5:29.4
1520  16731  -8161006    5:35.2
1540  16951  -8160826    5:40.0
1560  17171  -8160038    5:44.8
1580  17391  -8132265    5:49.1
1600  17611  -8082235    5:53.1
1620  17831  -8042763    5:57.3
1640  18051  -7984762    6:02.0
1660  18271  -7941794    6:06.9
1680  18491  -7892904    6:11.1
1700  18711  -7840007    6:15.4
1720  18931  -7786871    6:20.4
1740  19151  -7746063    6:24.9
1760  19371  -7710057    6:29.2
1780  19591  -7688850    6:33.7
1800  19811  -7679732    6:38.0
1820  20031  -7677445    6:42.6
1840  20251  -7677131    6:47.0
1860  20471  -7677078    6:51.7
1880  20691  -7677075    6:56.3
1900  20911  -7677075    7:00.4
1920  21131  -7677075    7:04.6
1940  21351  -7677074    7:08.8
1960  21571  -7677074    7:13.0
1980  21791  -7677074    7:17.4
2000  22011  -7677073    7:22.3
2020  22231  -7677073    7:29.1
2040  22451  -7677073    7:34.0
2060  22671  -7677073    7:38.5
2080  22891  -7677073    7:42.9
2100  23111  -7677073    7:47.4
2120  23331  -7677073    7:52.3
2140  23551  -7677073    7:57.0
2160  23771  -7677073    8:01.8
2180  23991  -7677073    8:06.2
2200  24211  -7677073    8:11.0
2220  24431  -7677073    8:16.0
2240  24651  -7677073    8:20.6
2260  24871  -7677073    8:24.9
2280  25091  -7677073    8:29.3
2300  25311  -7677073    8:33.9
2320  25531  -7677073    8:38.6
2340  25751  -7677073    8:43.1
2360  25971  -7677073    8:47.6
2380  26191  -7677073    8:52.3
2400  26411  -7677073    8:57.0
2420  26631  -7677073    9:01.6
2440  26851  -7677073    9:06.4
2460  27071  -7677073    9:10.7
2480  27291  -7677073    9:15.1
2487  27357  -7677073    9:16.5
