Iter. Eval.  Best      Time m:s
0     11     -7.47e+09   0:00.6
1     22     -7.44e+09   0:00.8
2     33     -7.4e+09    0:01.0
3     44     -7.38e+09   0:01.3
20    231    -7.32e+09   0:04.8
40    451    -7.24e+09   0:09.1
60    671    -7.24e+09   0:13.5
80    891    -7.23e+09   0:17.7
100   1111   -7.22e+09   0:21.9
120   1331   -7.21e+09   0:26.0
140   1551   -7.21e+09   0:29.9
160   1771   -7.2e+09    0:33.9
180   1991   -7.18e+09   0:37.7
200   2211   -7.06e+09   0:41.6
220   2431   -6.61e+09   0:45.7
240   2651   -6.56e+09   0:49.8
260   2871   -6.45e+09   0:54.0
280   3091   -6.31e+09   0:57.9
300   3311   -5.62e+09   1:02.3
320   3531   -1.78e+09   1:06.5
340   3751   -1.53e+09   1:11.1
360   3971   -6.25e+08   1:15.3
380   4191   -5.74e+08   1:19.3
400   4411   -5.07e+08   1:23.7
420   4631   -4.81e+08   1:28.4
440   4851   -4.63e+08   1:32.5
460   5071   -4.49e+08   1:36.8
480   5291   -4.39e+08   1:41.7
500   5511   -4.09e+08   1:47.2
520   5731   -2.48e+08   1:51.9
540   5951   -2.04e+08   1:56.6
560   6171   -1.48e+08   2:01.1
580   6391   -1.13e+08   2:05.8
600   6611   -1.01e+08   2:10.6
620   6831   -7.58e+07   2:15.0
640   7051   -7.01e+07   2:19.5
660   7271   -6.73e+07   2:23.8
680   7491   -6.57e+07   2:28.1
700   7711   -6.49e+07   2:32.5
720   7931   -6.46e+07   2:37.0
740   8151   -6.45e+07   2:41.4
760   8371   -6.43e+07   2:46.0
780   8591   -6.4e+07    2:50.7
800   8811   -6.36e+07   2:55.6
820   9031   -6.32e+07   3:00.5
840   9251   -6.26e+07   3:05.1
860   9471   -6.21e+07   3:10.2
880   9691   -6.13e+07   3:15.3
900   9911   -6.04e+07   3:20.6
920   10131  -5.79e+07   3:25.4
940   10351  -5.39e+07   3:31.3
960   10571  -4.92e+07   3:36.2
980   10791  -4.1e+07    3:41.1
1000  11011  -3.45e+07   3:46.5
1020  11231  -3.04e+07   3:52.2
1040  11451  -2.33e+07   3:57.1
1060  11671  -1.91e+07   4:01.7
1080  11891  -1.67e+07   4:06.4
1100  12111  -1.61e+07   4:10.7
1120  12331  -1.47e+07   4:15.0
1140  12551  -1.36e+07   4:19.6
1160  12771  -1.26e+07   4:24.0
1180  12991  -1.23e+07   4:28.5
1200  13211  -1.19e+07   4:33.0
1220  13431  -1.09e+07   4:37.4
1240  13651  -1.02e+07   4:41.8
1260  13871  -9617015    4:46.6
1280  14091  -9150774    4:51.4
1300  14311  -8453463    4:56.0
1320  14531  -8319094    5:00.7
1340  14751  -8271019    5:05.3
1360  14971  -8254486    5:10.0
1380  15191  -8253140    5:16.0
1400  15411  -8250202    5:20.5
1420  15631  -8248968    5:25.1
1440  15851  -8248679    5:29.8
1460  16071  -8248463    5:34.4
1480  16291  -8247817    5:39.0
1500  16511  -8243277    5:44.1
1520  16731  -8237434    5:49.1
1540  16951  -8236433    5:53.7
1560  17171  -8236251    5:58.0
1580  17391  -8236220    6:02.6
1600  17611  -8236207    6:06.9
1620  17831  -8236192    6:11.2
1640  18051  -8236183    6:15.5
1660  18271  -8236178    6:19.7
1680  18491  -8236176    6:23.9
1700  18711  -8236175    6:28.3
1720  18931  -8236174    6:32.6
1740  19151  -8236174    6:37.3
1760  19371  -8236174    6:41.9
1780  19591  -8236174    6:47.4
1800  19811  -8236174    6:52.7
1820  20031  -8236174    6:57.2
1840  20251  -8236172    7:02.4
1860  20471  -8236172    7:07.0
1880  20691  -8236172    7:11.3
1900  20911  -8236172    7:15.8
1920  21131  -8236172    7:20.8
1940  21351  -8236172    7:25.5
1960  21571  -8236172    7:30.2
1980  21791  -8236172    7:35.0
2000  22011  -8236172    7:40.5
2020  22231  -8236172    7:45.9
2040  22451  -8236172    7:51.0
2060  22671  -8236172    7:56.0
2080  22891  -8236172    8:00.6
2100  23111  -8236172    8:05.2
2120  23331  -8236172    8:09.8
2140  23551  -8236172    8:14.2
2160  23771  -8236172    8:18.8
2180  23991  -8236171    8:23.5
2200  24211  -8236171    8:27.9
2220  24431  -8236171    8:32.5
2240  24651  -8236171    8:37.5
2260  24871  -8236171    8:42.9
2280  25091  -8236171    8:47.7
2300  25311  -8236171    8:52.8
2320  25531  -8236171    8:57.1
2340  25751  -8236171    9:01.3
2360  25971  -8236171    9:05.6
2380  26191  -8236171    9:09.9
2400  26411  -8236171    9:14.3
2420  26631  -8236171    9:18.7
2440  26851  -8236171    9:23.1
2442  26862  -8236171    9:23.3
