Iter. Eval.  Best      Time m:s
0     11     -7.74e+09   0:00.6
1     22     -7.72e+09   0:00.9
2     33     -7.69e+09   0:01.1
3     44     -7.65e+09   0:01.3
20    231    -7.13e+09   0:05.4
40    451    -7.04e+09   0:10.1
60    671    -7.03e+09   0:15.1
80    891    -7.02e+09   0:20.1
100   1111   -6.99e+09   0:25.4
120   1331   -6.89e+09   0:31.4
140   1551   -6.82e+09   0:37.4
160   1771   -6.77e+09   0:42.4
180   1991   -6.64e+09   0:47.4
200   2211   -6.55e+09   0:52.3
220   2431   -6.4e+09    0:57.7
240   2651   -5.54e+09   1:02.8
260   2871   -4.03e+09   1:07.8
280   3091   -2.9e+09    1:12.5
300   3311   -2.28e+09   1:17.6
320   3531   -1.81e+09   1:22.6
340   3751   -1.61e+09   1:27.2
360   3971   -1.55e+09   1:31.9
380   4191   -1.52e+09   1:36.8
400   4411   -1.52e+09   1:41.7
420   4631   -1.51e+09   1:46.7
440   4851   -1.51e+09   1:51.5
460   5071   -1.51e+09   1:56.2
480   5291   -1.49e+09   2:01.6
500   5511   -1.47e+09   2:06.7
520   5731   -1.31e+09   2:12.5
540   5951   -1.15e+09   2:18.0
560   6171   -1.15e+09   2:23.4
580   6391   -1.14e+09   2:29.1
600   6611   -1.14e+09   2:34.5
620   6831   -1.14e+09   2:39.3
640   7051   -1.14e+09   2:44.4
660   7271   -1.14e+09   2:48.9
680   7491   -1.14e+09   2:53.6
700   7711   -1.14e+09   2:58.3
720   7931   -1.14e+09   3:03.1
740   8151   -1.14e+09   3:07.9
760   8371   -1.14e+09   3:13.0
780   8591   -1.14e+09   3:18.3
800   8811   -1.14e+09   3:23.9
820   9031   -1.14e+09   3:29.4
840   9251   -1.14e+09   3:34.4
860   9471   -1.14e+09   3:39.8
880   9691   -1.14e+09   3:45.2
900   9911   -1.14e+09   3:50.5
920   10131  -1.14e+09   3:55.9
940   10351  -1.14e+09   4:01.3
960   10571  -1.14e+09   4:06.5
980   10791  -1.14e+09   4:13.1
1000  11011  -1.14e+09   4:19.4
1020  11231  -1.14e+09   4:25.5
1040  11451  -1.14e+09   4:31.5
1060  11671  -1.14e+09   4:37.5
1080  11891  -1.14e+09   4:43.4
1100  12111  -1.14e+09   4:49.1
1120  12331  -1.14e+09   4:54.7
1140  12551  -1.14e+09   5:00.3
1160  12771  -1.14e+09   5:05.5
1180  12991  -1.14e+09   5:11.1
1200  13211  -1.14e+09   5:16.0
1220  13431  -1.14e+09   5:20.9
1240  13651  -1.14e+09   5:25.8
1258  13838  -1.14e+09   5:30.5
