Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.8
2     33     -7.75e+09   0:01.0
3     44     -7.75e+09   0:01.2
20    231    -7.36e+09   0:04.0
40    451    -7.36e+09   0:07.5
60    671    -7.36e+09   0:10.8
80    891    -7.35e+09   0:14.2
100   1111   -7.35e+09   0:17.5
120   1331   -7.34e+09   0:20.9
140   1551   -7.33e+09   0:24.3
160   1771   -7.33e+09   0:27.7
180   1991   -7.33e+09   0:30.9
200   2211   -7.3e+09    0:34.3
220   2431   -7.29e+09   0:37.5
240   2651   -7.28e+09   0:40.8
260   2871   -7.26e+09   0:44.8
280   3091   -7.25e+09   0:48.1
300   3311   -7.25e+09   0:51.3
320   3531   -7.23e+09   0:54.4
340   3751   -7.21e+09   0:57.6
360   3971   -7.2e+09    1:00.8
380   4191   -7.17e+09   1:04.0
400   4411   -6.98e+09   1:07.2
420   4631   -6.68e+09   1:10.6
440   4851   -5.77e+09   1:13.9
460   5071   -4.21e+09   1:17.7
480   5291   -3.61e+09   1:21.3
500   5511   -3.56e+09   1:25.8
520   5731   -3.53e+09   1:29.8
540   5951   -3.51e+09   1:33.8
560   6171   -3.47e+09   1:37.4
580   6391   -3.44e+09   1:40.8
600   6611   -3.42e+09   1:44.1
620   6831   -3.4e+09    1:47.5
640   7051   -3.36e+09   1:50.7
660   7271   -3.34e+09   1:54.0
680   7491   -3.3e+09    1:57.3
700   7711   -3.28e+09   2:00.7
720   7931   -3.26e+09   2:04.1
740   8151   -3.25e+09   2:07.6
760   8371   -3.24e+09   2:11.7
780   8591   -3.23e+09   2:15.0
800   8811   -3.1e+09    2:18.5
820   9031   -2.96e+09   2:21.8
840   9251   -2.93e+09   2:25.2
860   9471   -2.91e+09   2:28.6
880   9691   -2.91e+09   2:32.0
900   9911   -2.9e+09    2:35.4
920   10131  -2.9e+09    2:38.9
940   10351  -2.9e+09    2:42.3
960   10571  -2.89e+09   2:45.9
980   10791  -2.88e+09   2:49.4
1000  11011  -2.85e+09   2:53.9
1020  11231  -2.84e+09   2:58.4
1040  11451  -2.83e+09   3:02.1
1060  11671  -2.82e+09   3:05.9
1080  11891  -2.81e+09   3:10.0
1100  12111  -2.3e+09    3:13.5
1120  12331  -2.1e+09    3:16.8
1140  12551  -1.95e+09   3:20.3
1160  12771  -1.81e+09   3:23.7
1180  12991  -1.75e+09   3:27.2
1200  13211  -1.72e+09   3:30.4
1220  13431  -1.69e+09   3:34.1
1240  13651  -1.68e+09   3:38.1
1260  13871  -1.65e+09   3:41.7
1280  14091  -1.64e+09   3:45.1
1300  14311  -1.63e+09   3:48.5
1320  14531  -1.63e+09   3:52.0
1340  14751  -1.62e+09   3:55.3
1360  14971  -1.62e+09   3:58.7
1380  15191  -1.62e+09   4:02.1
1400  15411  -1.61e+09   4:05.5
1420  15631  -1.61e+09   4:08.9
1440  15851  -1.6e+09    4:12.2
1460  16071  -1.59e+09   4:15.7
1480  16291  -1.58e+09   4:19.1
1500  16511  -1.56e+09   4:23.2
1520  16731  -1.53e+09   4:27.8
1540  16951  -1.49e+09   4:31.5
1560  17171  -1.46e+09   4:35.6
1580  17391  -1.43e+09   4:39.3
1600  17611  -1.33e+09   4:42.9
1620  17831  -1.19e+09   4:46.4
1640  18051  -1.15e+09   4:49.9
1660  18271  -1.13e+09   4:53.3
1680  18491  -1.11e+09   4:56.7
1700  18711  -1.1e+09    5:00.1
1720  18931  -1.1e+09    5:03.8
1740  19151  -1.1e+09    5:07.6
1760  19371  -1.09e+09   5:11.4
1780  19591  -1.08e+09   5:14.9
1800  19811  -1.08e+09   5:18.3
1820  20031  -1.08e+09   5:21.7
1840  20251  -1.07e+09   5:25.1
1860  20471  -1.07e+09   5:28.6
1880  20691  -1.07e+09   5:32.0
1900  20911  -1.07e+09   5:35.5
1920  21131  -1.07e+09   5:39.0
1940  21351  -1.07e+09   5:42.3
1960  21571  -1.07e+09   5:45.8
1980  21791  -1.07e+09   5:49.3
2000  22011  -1.06e+09   5:53.4
2020  22231  -1.03e+09   5:57.9
2040  22451  -9.04e+08   6:01.4
2060  22671  -5.03e+08   6:04.8
2080  22891  -4.98e+08   6:08.7
2100  23111  -4.17e+08   6:12.7
2120  23331  -3.36e+08   6:16.4
2140  23551  -2.94e+08   6:19.9
2160  23771  -2.76e+08   6:23.5
2180  23991  -2.36e+08   6:27.4
2200  24211  -1.1e+08    6:31.0
2220  24431  -6.63e+07   6:34.6
2240  24651  -5.88e+07   6:38.5
2260  24871  -5.33e+07   6:42.6
2280  25091  -5.18e+07   6:46.0
2300  25311  -4.52e+07   6:49.5
2320  25531  -2.26e+07   6:53.1
2340  25751  -1.6e+07    6:56.8
2360  25971  -1.44e+07   7:00.4
2380  26191  -1.4e+07    7:04.0
2400  26411  -1.38e+07   7:07.6
2420  26631  -1.38e+07   7:11.1
2440  26851  -1.38e+07   7:14.8
2460  27071  -1.38e+07   7:18.3
2480  27291  -1.38e+07   7:21.9
2500  27511  -1.38e+07   7:26.5
2520  27731  -1.38e+07   7:31.1
2540  27951  -1.38e+07   7:34.4
2560  28171  -1.38e+07   7:37.8
2580  28391  -1.38e+07   7:41.2
2600  28611  -1.38e+07   7:44.4
2620  28831  -1.24e+07   7:47.8
2640  29051  -1.22e+07   7:51.4
2660  29271  -1.19e+07   7:55.6
2680  29491  -1.18e+07   7:59.6
2700  29711  -1.17e+07   8:03.2
2720  29931  -1.17e+07   8:06.7
2740  30151  -1.17e+07   8:10.7
2760  30371  -1.17e+07   8:14.8
2780  30591  -1.17e+07   8:18.6
2800  30811  -1.14e+07   8:22.2
2820  31031  -1.11e+07   8:25.9
2840  31251  -1.09e+07   8:29.4
2860  31471  -1.08e+07   8:32.9
2880  31691  -1.08e+07   8:36.5
2900  31911  -1.08e+07   8:40.1
2920  32131  -1.08e+07   8:43.7
2940  32351  -1.08e+07   8:47.2
2960  32571  -1.07e+07   8:50.6
2980  32791  -1.06e+07   8:54.1
3000  33011  -1.03e+07   8:58.4
3020  33231  -1.01e+07   9:03.7
3040  33451  -9757687    9:07.8
3060  33671  -9289376    9:11.5
3080  33891  -8947667    9:15.2
3100  34111  -8610483    9:18.7
3120  34331  -8473815    9:22.5
3140  34551  -8359539    9:26.1
3160  34771  -8273650    9:30.2
3180  34991  -8247026    9:34.4
3200  35211  -8212835    9:37.9
3220  35431  -8189739    9:41.6
3240  35651  -8173256    9:45.9
3260  35871  -8165121    9:49.8
3280  36091  -8163076    9:53.4
3300  36311  -8162078    9:56.9
3320  36531  -8156452   10:00.7
3340  36751  -8128432   10:04.2
3360  36971  -8062749   10:07.9
3380  37191  -8022193   10:11.4
3400  37411  -7986015   10:15.0
3420  37631  -7940845   10:18.7
3440  37851  -7894100   10:22.2
3460  38071  -7846171   10:25.8
3480  38291  -7760593   10:29.5
3500  38511  -7630850   10:34.2
3520  38731  -7474557   10:39.3
3540  38951  -7447615   10:43.5
3560  39171  -7427602   10:47.2
3580  39391  -7420487   10:50.8
3600  39611  -7414068   10:54.6
3620  39831  -7405004   10:58.3
3640  40051  -7390955   11:02.0
3660  40271  -7377813   11:06.4
3680  40491  -7362552   11:10.2
3700  40711  -7357435   11:13.9
3720  40931  -7353599   11:17.6
3740  41151  -7352389   11:21.2
3760  41371  -7352094   11:24.8
3780  41591  -7352008   11:28.4
3800  41811  -7352000   11:32.0
3820  42031  -7351999   11:35.8
3840  42251  -7351999   11:39.5
3860  42471  -7351999   11:43.1
3880  42691  -7351999   11:46.7
3900  42911  -7351999   11:50.4
3920  43131  -7351999   11:54.3
3940  43351  -7351999   11:58.3
3960  43571  -7351999   12:02.5
3980  43791  -7351999   12:05.9
4000  44011  -7351999   12:10.2
4020  44231  -7351999   12:14.8
4040  44451  -7351999   12:19.2
4060  44671  -7351999   12:23.0
4080  44891  -7351999   12:26.8
4100  45100  -7351999   12:30.5
