Iter. Eval.  Best      Time m:s
0     12     -1.1e+10    0:00.7
1     24     -1.1e+10    0:01.0
2     36     -1.1e+10    0:01.3
3     48     -1.1e+10    0:01.6
20    252    -1.1e+10    0:05.7
40    492    -1.09e+10   0:10.2
60    732    -1.07e+10   0:14.7
80    972    -1.07e+10   0:19.2
100   1212   -1.07e+10   0:23.8
120   1452   -1.07e+10   0:28.5
140   1692   -1.07e+10   0:33.1
160   1932   -1.07e+10   0:38.1
180   2172   -1.07e+10   0:43.0
200   2412   -1.07e+10   0:47.6
220   2652   -1.07e+10   0:52.5
240   2892   -1.07e+10   0:57.4
260   3132   -1.07e+10   1:02.2
280   3372   -1.06e+10   1:07.0
300   3612   -1.06e+10   1:11.6
320   3852   -1.06e+10   1:16.2
340   4092   -1.06e+10   1:20.9
360   4332   -1.06e+10   1:25.4
380   4572   -1.06e+10   1:30.0
400   4812   -1.06e+10   1:35.2
420   5052   -1.06e+10   1:41.6
440   5292   -1.05e+10   1:46.5
460   5532   -1.01e+10   1:51.6
480   5772   -9.95e+09   1:56.5
500   6012   -9.81e+09   2:02.3
520   6252   -9.54e+09   2:07.7
540   6492   -9.47e+09   2:12.7
560   6732   -9.3e+09    2:17.8
580   6972   -8.93e+09   2:22.4
600   7212   -7.66e+09   2:27.2
620   7452   -5.27e+09   2:31.9
640   7692   -4.5e+09    2:37.1
660   7932   -3.94e+09   2:42.0
680   8172   -3.09e+09   2:47.0
700   8412   -2.89e+09   2:52.0
720   8652   -2.7e+09    2:56.8
740   8892   -2.6e+09    3:01.3
760   9132   -2.51e+09   3:05.9
780   9372   -2.34e+09   3:10.7
800   9612   -2.27e+09   3:15.8
820   9852   -2.12e+09   3:20.5
840   10092  -2.07e+09   3:25.4
860   10332  -2.06e+09   3:30.6
880   10572  -2.05e+09   3:36.1
900   10812  -2.04e+09   3:41.5
920   11052  -2.04e+09   3:47.1
940   11292  -2.04e+09   3:52.0
960   11532  -2.03e+09   3:57.1
980   11772  -2.03e+09   4:02.1
1000  12012  -2.03e+09   4:08.0
1020  12252  -2.02e+09   4:13.6
1040  12492  -2.01e+09   4:18.8
1060  12732  -1.95e+09   4:24.0
1080  12972  -1.92e+09   4:28.8
1100  13212  -1.9e+09    4:33.5
1120  13452  -1.89e+09   4:38.6
1140  13692  -1.89e+09   4:43.3
1160  13932  -1.88e+09   4:48.1
1180  14172  -1.88e+09   4:53.1
1200  14412  -1.88e+09   4:58.3
1220  14652  -1.87e+09   5:03.1
1240  14892  -1.85e+09   5:07.8
1260  15132  -1.84e+09   5:12.6
1280  15372  -1.82e+09   5:17.5
1300  15612  -1.79e+09   5:22.2
1320  15852  -1.7e+09    5:26.9
1340  16092  -1.64e+09   5:31.9
1360  16332  -1.6e+09    5:37.0
1380  16572  -1.59e+09   5:42.7
1400  16812  -1.58e+09   5:48.5
1420  17052  -1.58e+09   5:53.6
1440  17292  -1.58e+09   5:58.6
1460  17532  -1.57e+09   6:03.4
1480  17772  -1.53e+09   6:08.1
1500  18012  -1.51e+09   6:14.3
1520  18252  -1.49e+09   6:20.0
1540  18492  -1.46e+09   6:25.7
1560  18732  -1.39e+09   6:30.8
1580  18972  -1.33e+09   6:35.6
1600  19212  -1.17e+09   6:40.7
1620  19452  -8.65e+08   6:45.6
1640  19692  -6.43e+08   6:50.1
1660  19932  -3.68e+08   6:54.7
1680  20172  -3.15e+08   7:00.3
1700  20412  -2.45e+08   7:05.2
1720  20652  -1.05e+08   7:10.6
1740  20892  -9.09e+07   7:16.4
1760  21132  -8.57e+07   7:21.8
1780  21372  -8.29e+07   7:27.3
1800  21612  -8.09e+07   7:32.7
1820  21852  -7.97e+07   7:38.1
1840  22092  -7.93e+07   7:42.9
1860  22332  -7.87e+07   7:48.4
1880  22572  -7.81e+07   7:54.7
1900  22812  -7.72e+07   8:00.7
1920  23052  -7.64e+07   8:06.3
1940  23292  -7.58e+07   8:11.1
1960  23532  -7.55e+07   8:16.8
1980  23772  -7.5e+07    8:22.3
2000  24012  -7.49e+07   8:28.6
2020  24252  -7.48e+07   8:34.3
2040  24492  -7.48e+07   8:39.4
2060  24732  -7.47e+07   8:44.0
2080  24972  -7.46e+07   8:49.0
2100  25212  -7.45e+07   8:53.9
2120  25452  -7.44e+07   8:59.3
2140  25692  -7.44e+07   9:04.2
2160  25932  -7.43e+07   9:09.1
2180  26172  -7.42e+07   9:13.7
2200  26412  -7.4e+07    9:18.6
2220  26652  -7.37e+07   9:23.7
2240  26892  -7.35e+07   9:28.7
2260  27132  -7.33e+07   9:34.3
2280  27372  -7.3e+07    9:39.1
2300  27612  -7.28e+07   9:44.5
2320  27852  -7.24e+07   9:49.4
2340  28092  -7.19e+07   9:53.8
2360  28332  -7.12e+07   9:59.0
2380  28572  -7e+07     10:05.2
2400  28812  -6.94e+07  10:10.8
