Iter. Eval.  Best      Time m:s
0     12     -1.32e+11   0:00.6
1     24     -9.2e+10    0:01.0
2     36     -4.69e+10   0:01.3
3     48     -3.91e+10   0:01.6
20    252    -4.13e+09   0:06.2
40    492    -3.04e+09   0:11.4
60    732    -2.98e+09   0:16.9
80    972    -2.87e+09   0:22.4
100   1212   -2.85e+09   0:27.2
120   1452   -2.85e+09   0:32.1
140   1692   -2.84e+09   0:37.2
160   1932   -2.83e+09   0:41.9
180   2172   -2.81e+09   0:46.4
200   2412   -2.74e+09   0:51.0
220   2652   -2.68e+09   0:55.9
240   2892   -2.61e+09   1:00.6
260   3132   -2.43e+09   1:05.4
280   3372   -2.12e+09   1:10.7
300   3612   -2.08e+09   1:15.6
320   3852   -2.03e+09   1:20.7
340   4092   -1.99e+09   1:25.6
360   4332   -1.93e+09   1:30.8
380   4572   -1.92e+09   1:36.0
400   4812   -1.9e+09    1:40.7
420   5052   -1.9e+09    1:45.2
440   5292   -1.89e+09   1:50.4
460   5532   -1.88e+09   1:55.0
480   5772   -1.88e+09   2:00.3
500   6012   -1.86e+09   2:07.5
520   6252   -1.84e+09   2:13.5
540   6492   -1.81e+09   2:18.3
560   6732   -1.78e+09   2:23.4
580   6972   -1.75e+09   2:28.5
600   7212   -1.75e+09   2:33.6
620   7452   -1.74e+09   2:38.5
640   7692   -1.74e+09   2:43.7
660   7932   -1.74e+09   2:48.7
680   8172   -1.74e+09   2:53.4
700   8412   -1.73e+09   2:58.4
720   8652   -1.69e+09   3:03.8
740   8892   -1.6e+09    3:08.8
760   9132   -1.51e+09   3:14.2
780   9372   -1.44e+09   3:19.0
800   9612   -1.38e+09   3:24.2
820   9852   -1.36e+09   3:29.6
840   10092  -1.35e+09   3:34.3
860   10332  -1.34e+09   3:39.2
880   10572  -1.34e+09   3:44.3
900   10812  -1.33e+09   3:49.5
920   11052  -1.31e+09   3:54.5
940   11292  -1.3e+09    3:59.7
960   11532  -1.3e+09    4:04.8
980   11772  -1.3e+09    4:10.2
1000  12012  -1.3e+09    4:16.9
1020  12252  -1.3e+09    4:22.9
1040  12492  -1.3e+09    4:28.3
1060  12732  -1.3e+09    4:33.3
1080  12972  -1.3e+09    4:38.7
1100  13212  -1.3e+09    4:43.6
1120  13452  -1.3e+09    4:48.5
1140  13692  -1.3e+09    4:53.4
1160  13932  -1.3e+09    4:58.6
1180  14172  -1.3e+09    5:03.6
1200  14412  -1.3e+09    5:08.7
1220  14652  -1.3e+09    5:13.8
1240  14892  -1.3e+09    5:18.9
1260  15132  -1.3e+09    5:24.0
1280  15372  -1.3e+09    5:29.2
1300  15612  -1.3e+09    5:34.7
1320  15852  -1.3e+09    5:39.9
1340  16092  -1.3e+09    5:44.9
1360  16332  -1.3e+09    5:50.5
1380  16572  -1.3e+09    5:55.8
1400  16812  -1.3e+09    6:01.2
1420  17052  -1.3e+09    6:06.2
1440  17292  -1.3e+09    6:11.6
1460  17532  -1.3e+09    6:16.8
1480  17772  -1.3e+09    6:23.1
1500  18012  -1.3e+09    6:29.6
1520  18252  -1.3e+09    6:35.8
1540  18492  -1.3e+09    6:40.7
1560  18732  -1.3e+09    6:45.8
1580  18972  -1.3e+09    6:51.3
1600  19212  -1.3e+09    6:55.9
1620  19452  -1.3e+09    7:01.5
1640  19692  -1.3e+09    7:06.5
1660  19932  -1.3e+09    7:11.1
1680  20172  -1.3e+09    7:15.7
1700  20412  -1.3e+09    7:20.2
1720  20652  -1.3e+09    7:25.4
1740  20892  -1.3e+09    7:30.3
1760  21132  -1.3e+09    7:35.2
1780  21372  -1.3e+09    7:40.0
1800  21612  -1.3e+09    7:45.0
1820  21852  -1.3e+09    7:49.5
1840  22092  -1.3e+09    7:54.6
1860  22332  -1.3e+09    7:59.7
1880  22572  -1.3e+09    8:04.3
1900  22812  -1.3e+09    8:09.5
1920  23052  -1.3e+09    8:15.3
1940  23292  -1.3e+09    8:20.7
1945  23340  -1.3e+09    8:21.8
