Iter. Eval.  Best      Time m:s
0     11     -6.63e+09   0:00.5
1     22     -6.63e+09   0:00.8
2     33     -6.33e+09   0:00.9
3     44     -6.33e+09   0:01.1
20    231    -5.18e+09   0:04.3
40    451    -5.07e+09   0:08.1
60    671    -4.94e+09   0:12.0
80    891    -4.91e+09   0:15.9
100   1111   -4.84e+09   0:20.9
120   1331   -4.73e+09   0:25.5
140   1551   -4.67e+09   0:30.2
160   1771   -4.64e+09   0:34.8
180   1991   -4.6e+09    0:38.9
200   2211   -4.38e+09   0:42.9
220   2431   -4.1e+09    0:47.1
240   2651   -2.35e+09   0:51.6
260   2871   -1.42e+09   0:55.8
280   3091   -1.25e+09   0:59.8
300   3311   -1.17e+09   1:04.0
320   3531   -1.15e+09   1:08.1
340   3751   -1.14e+09   1:12.4
360   3971   -1.14e+09   1:16.8
380   4191   -1.13e+09   1:20.9
400   4411   -1.13e+09   1:25.2
420   4631   -1.13e+09   1:29.3
440   4851   -1.13e+09   1:33.5
460   5071   -1.12e+09   1:37.6
480   5291   -1.11e+09   1:41.9
500   5511   -1.09e+09   1:46.0
520   5731   -9.94e+08   1:50.9
540   5951   -8.2e+08    1:55.4
560   6171   -7.73e+08   1:59.6
580   6391   -7.5e+08    2:04.2
600   6611   -7.4e+08    2:08.8
620   6831   -7.35e+08   2:14.1
640   7051   -7.25e+08   2:19.0
660   7271   -7.1e+08    2:23.6
680   7491   -7e+08      2:27.9
700   7711   -6.83e+08   2:32.2
720   7931   -6.59e+08   2:36.7
740   8151   -6.48e+08   2:40.9
760   8371   -6.38e+08   2:45.5
780   8591   -5.92e+08   2:50.2
800   8811   -4.61e+08   2:54.7
820   9031   -2.91e+08   2:59.2
840   9251   -1.94e+08   3:03.8
860   9471   -1.52e+08   3:08.4
880   9691   -1.35e+08   3:13.3
900   9911   -1.16e+08   3:17.6
920   10131  -5.93e+07   3:21.9
940   10351  -4.78e+07   3:26.4
960   10571  -4.55e+07   3:31.3
980   10791  -4.52e+07   3:35.7
1000  11011  -4.48e+07   3:40.3
1020  11231  -4.45e+07   3:44.9
1040  11451  -4.43e+07   3:49.4
1060  11671  -4.39e+07   3:53.8
1080  11891  -4.37e+07   3:59.2
1100  12111  -4.33e+07   4:04.0
1120  12331  -4.31e+07   4:08.4
1140  12551  -4.3e+07    4:12.7
1160  12771  -4.27e+07   4:16.9
1180  12991  -4.23e+07   4:21.3
1200  13211  -4.18e+07   4:25.6
1220  13431  -4.1e+07    4:30.0
1240  13651  -4.04e+07   4:34.1
