Iter. Eval.  Best      Time m:s
0     11     -4.06e+10   0:00.6
1     22     -4.06e+10   0:00.9
2     33     -2.96e+10   0:01.3
3     44     -2.85e+10   0:01.5
20    231    -6.09e+09   0:06.3
40    451    -4.56e+09   0:12.1
60    671    -3.74e+09   0:17.3
80    891    -3.74e+09   0:22.3
100   1111   -3.4e+09    0:27.7
120   1331   -2.87e+09   0:32.7
140   1551   -2.49e+09   0:37.6
160   1771   -2.43e+09   0:42.9
180   1991   -2.31e+09   0:47.9
200   2211   -2.22e+09   0:53.2
220   2431   -2.18e+09   0:58.6
240   2651   -2.18e+09   1:03.8
260   2871   -2.18e+09   1:08.7
280   3091   -2.16e+09   1:13.7
300   3311   -2.16e+09   1:19.0
320   3531   -2.16e+09   1:23.7
340   3751   -2.16e+09   1:28.4
360   3971   -2.15e+09   1:33.1
380   4191   -2.14e+09   1:37.7
400   4411   -2.12e+09   1:42.3
420   4631   -2.07e+09   1:47.2
440   4851   -1.98e+09   1:52.2
460   5071   -1.89e+09   1:57.3
480   5291   -1.81e+09   2:02.6
500   5511   -1.69e+09   2:09.2
520   5731   -1.62e+09   2:15.4
540   5951   -1.6e+09    2:21.5
560   6171   -1.58e+09   2:27.3
580   6391   -1.55e+09   2:33.1
600   6611   -1.49e+09   2:38.3
620   6831   -1.37e+09   2:44.1
640   7051   -1.21e+09   2:49.7
660   7271   -9.58e+08   2:55.0
680   7491   -5.29e+08   3:00.6
700   7711   -4.46e+08   3:06.8
720   7931   -3.01e+08   3:12.5
740   8151   -2.24e+08   3:17.5
760   8371   -1.64e+08   3:22.9
780   8591   -1.27e+08   3:28.7
800   8811   -1.04e+08   3:34.3
820   9031   -9.22e+07   3:39.7
840   9251   -7.67e+07   3:44.7
860   9471   -6.66e+07   3:50.3
880   9691   -5.8e+07    3:55.5
900   9911   -4.12e+07   4:00.9
920   10131  -2.21e+07   4:06.3
940   10351  -1.59e+07   4:11.7
960   10571  -1.29e+07   4:17.1
980   10791  -1.14e+07   4:22.7
1000  11011  -1.1e+07    4:28.7
1020  11231  -1.1e+07    4:34.9
1040  11451  -1.09e+07   4:40.8
1060  11671  -1.09e+07   4:46.1
1080  11891  -1.08e+07   4:51.9
1100  12111  -9923490    4:57.5
1120  12331  -8529470    5:03.1
1140  12551  -8334131    5:08.8
1160  12771  -8308917    5:15.0
1180  12991  -8267832    5:20.6
1200  13211  -8217366    5:26.4
1220  13431  -8175113    5:32.3
1240  13651  -8158456    5:37.3
1260  13871  -8146811    5:42.7
1280  14091  -8139001    5:48.3
1300  14311  -8128465    5:53.2
1320  14531  -8123230    5:58.3
1340  14751  -8115452    6:03.7
1360  14971  -8087789    6:08.9
1380  15191  -8030594    6:14.1
1400  15411  -7958297    6:19.3
1420  15631  -7907226    6:24.5
1440  15851  -7839770    6:29.6
1460  16071  -7797842    6:34.8
1480  16291  -7729328    6:40.1
1500  16511  -7707110    6:45.8
1520  16731  -7689630    6:52.2
1540  16951  -7679352    6:58.2
1560  17171  -7677533    7:03.4
1580  17391  -7677121    7:08.9
1600  17611  -7677079    7:14.3
1620  17831  -7677075    7:19.7
1640  18051  -7677074    7:25.5
1660  18271  -7677074    7:31.4
1680  18491  -7677073    7:37.1
1700  18711  -7677073    7:42.2
1720  18931  -7677073    7:47.4
1740  19151  -7677073    7:52.9
1760  19371  -7677073    7:58.1
1780  19591  -7677073    8:03.2
1800  19811  -7677073    8:08.7
1820  20031  -7677073    8:14.2
1840  20251  -7677073    8:19.7
1860  20471  -7677073    8:25.0
1880  20691  -7677073    8:30.1
1900  20911  -7677073    8:36.1
1920  21131  -7677073    8:41.7
1940  21351  -7677073    8:47.0
1960  21571  -7677073    8:52.3
1980  21791  -7677073    8:58.0
2000  22011  -7677073    9:04.2
2008  22088  -7677073    9:06.4
