Iter. Eval.  Best      Time m:s
0     11     -7.74e+09   0:00.6
1     22     -7.73e+09   0:00.8
2     33     -7.72e+09   0:01.0
3     44     -7.7e+09    0:01.2
20    231    -3.77e+09   0:04.7
40    451    -2.12e+09   0:08.9
60    671    -1.81e+09   0:13.3
80    891    -1.8e+09    0:17.9
100   1111   -1.78e+09   0:22.2
120   1331   -1.77e+09   0:26.3
140   1551   -1.76e+09   0:30.5
160   1771   -1.73e+09   0:34.6
180   1991   -1.71e+09   0:39.2
200   2211   -1.71e+09   0:43.7
220   2431   -1.7e+09    0:48.7
240   2651   -1.69e+09   0:53.2
260   2871   -1.67e+09   0:57.5
280   3091   -1.66e+09   1:01.3
300   3311   -1.65e+09   1:05.4
320   3531   -1.63e+09   1:09.5
340   3751   -1.54e+09   1:13.7
360   3971   -1.36e+09   1:17.9
380   4191   -1.24e+09   1:22.2
400   4411   -1.22e+09   1:26.1
420   4631   -1.19e+09   1:29.9
440   4851   -1.18e+09   1:33.7
460   5071   -1.16e+09   1:37.5
480   5291   -1.15e+09   1:41.3
500   5511   -1.15e+09   1:46.1
520   5731   -1.15e+09   1:50.6
540   5951   -1.15e+09   1:54.6
560   6171   -1.15e+09   1:59.1
580   6391   -1.15e+09   2:03.7
600   6611   -1.15e+09   2:08.0
620   6831   -1.14e+09   2:11.9
640   7051   -1.14e+09   2:15.7
660   7271   -1.14e+09   2:19.6
680   7491   -1.14e+09   2:23.4
700   7711   -1.14e+09   2:27.6
720   7931   -1.14e+09   2:32.3
740   8151   -1.14e+09   2:36.7
760   8371   -1.14e+09   2:41.2
780   8591   -1.14e+09   2:45.4
800   8811   -1.14e+09   2:49.4
820   9031   -1.14e+09   2:53.7
840   9251   -1.14e+09   2:57.6
860   9471   -1.14e+09   3:01.7
880   9691   -1.14e+09   3:06.4
900   9911   -1.14e+09   3:10.5
920   10131  -1.14e+09   3:14.9
940   10351  -1.14e+09   3:18.7
960   10571  -1.14e+09   3:22.6
980   10791  -1.14e+09   3:26.5
1000  11011  -1.14e+09   3:31.4
1020  11231  -1.14e+09   3:36.5
1040  11451  -1.14e+09   3:40.9
1060  11671  -1.14e+09   3:45.3
1080  11891  -1.14e+09   3:49.4
1100  12111  -1.14e+09   3:53.4
1120  12331  -1.14e+09   3:57.6
1140  12551  -1.14e+09   4:01.6
1160  12771  -1.14e+09   4:05.5
1180  12991  -1.14e+09   4:09.3
1200  13211  -1.14e+09   4:13.2
1220  13431  -1.14e+09   4:17.7
1240  13651  -1.14e+09   4:22.3
1260  13871  -1.14e+09   4:26.9
1280  14091  -1.14e+09   4:31.2
1300  14311  -1.14e+09   4:35.0
1320  14531  -1.14e+09   4:39.0
1340  14751  -1.14e+09   4:43.1
1360  14971  -1.14e+09   4:47.2
1380  15191  -1.14e+09   4:51.3
1400  15411  -1.14e+09   4:56.2
1420  15631  -1.14e+09   5:01.0
1440  15851  -1.14e+09   5:05.1
1460  16071  -1.14e+09   5:08.9
1480  16291  -1.14e+09   5:12.8
1500  16511  -1.14e+09   5:17.2
1520  16731  -1.14e+09   5:22.2
1540  16951  -1.14e+09   5:26.8
1560  17171  -1.14e+09   5:31.0
1580  17391  -1.14e+09   5:35.1
1600  17611  -1.14e+09   5:39.3
1620  17831  -1.14e+09   5:43.5
1640  18051  -1.14e+09   5:47.6
1660  18271  -1.14e+09   5:51.8
1680  18491  -1.14e+09   5:55.9
1700  18711  -1.14e+09   6:00.4
1720  18931  -1.14e+09   6:04.9
1740  19151  -1.14e+09   6:09.3
1760  19371  -1.14e+09   6:13.4
1780  19591  -1.14e+09   6:17.7
1800  19811  -1.14e+09   6:22.3
1810  19910  -1.14e+09   6:24.3
