Iter. Eval.  Best      Time m:s
0     12     -7.74e+09   0:00.8
1     24     -7.74e+09   0:01.1
2     36     -7.74e+09   0:01.4
3     48     -7.74e+09   0:01.7
20    252    -7.68e+09   0:06.0
40    492    -7.37e+09   0:11.3
60    732    -7.35e+09   0:16.5
80    972    -7.34e+09   0:21.5
100   1212   -7.34e+09   0:26.9
120   1452   -7.34e+09   0:32.3
140   1692   -7.33e+09   0:37.7
160   1932   -7.33e+09   0:42.9
180   2172   -7.33e+09   0:48.0
200   2412   -7.32e+09   0:53.0
220   2652   -7.32e+09   0:57.8
240   2892   -7.32e+09   1:03.3
260   3132   -7.3e+09    1:09.0
280   3372   -6.79e+09   1:14.3
300   3612   -5.12e+09   1:19.6
320   3852   -4.37e+09   1:24.8
340   4092   -4.01e+09   1:29.6
360   4332   -3.62e+09   1:34.6
380   4572   -3.06e+09   1:39.5
400   4812   -2.87e+09   1:44.5
420   5052   -2.7e+09    1:49.6
440   5292   -2.64e+09   1:54.4
460   5532   -2.6e+09    1:59.4
480   5772   -2.53e+09   2:05.2
500   6012   -2.52e+09   2:11.0
520   6252   -2.52e+09   2:16.9
540   6492   -2.52e+09   2:21.8
560   6732   -2.51e+09   2:26.7
580   6972   -2.5e+09    2:31.8
600   7212   -2.5e+09    2:37.2
620   7452   -2.5e+09    2:42.3
640   7692   -2.5e+09    2:47.6
660   7932   -2.49e+09   2:52.7
680   8172   -2.49e+09   2:57.6
700   8412   -2.49e+09   3:02.7
720   8652   -2.49e+09   3:08.1
740   8892   -2.49e+09   3:13.5
760   9132   -2.49e+09   3:19.8
780   9372   -2.49e+09   3:25.3
800   9612   -2.49e+09   3:30.6
820   9852   -2.49e+09   3:36.8
840   10092  -2.47e+09   3:42.9
860   10332  -2.41e+09   3:48.6
880   10572  -2.33e+09   3:54.2
900   10812  -2.26e+09   3:59.7
920   11052  -2.24e+09   4:05.2
940   11292  -2.22e+09   4:11.2
960   11532  -2.21e+09   4:16.3
980   11772  -2.21e+09   4:21.6
1000  12012  -2.2e+09    4:27.7
1020  12252  -2.2e+09    4:33.7
1040  12492  -2.2e+09    4:39.2
1060  12732  -2.19e+09   4:44.5
1080  12972  -2.19e+09   4:49.6
1100  13212  -2.19e+09   4:54.6
1120  13452  -2.18e+09   4:59.6
1140  13692  -2.18e+09   5:04.9
1160  13932  -2.18e+09   5:10.1
1180  14172  -2.18e+09   5:15.1
1200  14412  -2.18e+09   5:20.7
1220  14652  -2.17e+09   5:26.5
1240  14892  -2.17e+09   5:32.2
1260  15132  -2.17e+09   5:37.2
1280  15372  -2.16e+09   5:42.5
1300  15612  -2.16e+09   5:48.3
1320  15852  -2.16e+09   5:53.2
1340  16092  -2.15e+09   5:58.3
1360  16332  -2.15e+09   6:03.1
1380  16572  -2.14e+09   6:08.2
1400  16812  -2.14e+09   6:13.6
1420  17052  -2.14e+09   6:19.1
