Iter. Eval.  Best      Time m:s
0     12     -1.13e+11   0:00.6
1     24     -4.93e+10   0:00.7
2     36     -9.68e+09   0:00.8
3     48     -7.04e+09   0:00.9
20    252    -4.4e+09    0:02.8
40    492    -4.39e+09   0:04.9
60    732    -4.28e+09   0:07.1
80    972    -4.25e+09   0:09.2
100   1212   -4.24e+09   0:11.3
120   1452   -4.19e+09   0:13.5
140   1692   -4.17e+09   0:15.6
160   1932   -4.11e+09   0:17.7
180   2172   -4.07e+09   0:19.8
200   2412   -3.99e+09   0:21.9
220   2652   -3.87e+09   0:24.0
240   2892   -3.83e+09   0:26.1
260   3132   -3.76e+09   0:28.2
280   3372   -3.56e+09   0:30.3
300   3612   -2.76e+09   0:32.6
320   3852   -2.4e+09    0:34.8
340   4092   -2.32e+09   0:37.0
360   4332   -2.3e+09    0:39.2
380   4572   -2.28e+09   0:41.3
400   4812   -2.28e+09   0:43.4
420   5052   -2.27e+09   0:45.6
440   5292   -2.27e+09   0:47.8
460   5532   -2.26e+09   0:50.0
480   5772   -2.22e+09   0:52.1
500   6012   -2.17e+09   0:55.4
520   6252   -2.13e+09   0:58.7
540   6492   -2.02e+09   1:01.0
560   6732   -1.95e+09   1:03.1
580   6972   -1.64e+09   1:05.3
600   7212   -1.42e+09   1:07.5
620   7452   -1.27e+09   1:09.7
640   7692   -1.22e+09   1:11.9
660   7932   -1.18e+09   1:14.0
680   8172   -1.15e+09   1:16.2
700   8412   -1.13e+09   1:18.4
720   8652   -1.12e+09   1:20.5
740   8892   -1.11e+09   1:22.6
760   9132   -1.1e+09    1:24.6
780   9372   -1.08e+09   1:26.7
800   9612   -9.22e+08   1:28.9
820   9852   -7.84e+08   1:31.0
840   10092  -7.49e+08   1:33.2
860   10332  -7.34e+08   1:35.4
880   10572  -7.22e+08   1:37.6
900   10812  -6.9e+08    1:39.7
920   11052  -6.58e+08   1:41.9
940   11292  -5.95e+08   1:44.1
960   11532  -5.86e+08   1:46.3
980   11772  -5.81e+08   1:48.5
1000  12012  -5.73e+08   1:51.8
1020  12252  -5.51e+08   1:55.2
1040  12492  -4.93e+08   1:57.6
1060  12732  -3.46e+08   1:59.7
1080  12972  -2.01e+08   2:01.8
1100  13212  -9.31e+07   2:04.0
1120  13452  -5.39e+07   2:06.1
1140  13692  -3.61e+07   2:08.2
1160  13932  -3.07e+07   2:10.4
1180  14172  -2.87e+07   2:12.5
1200  14412  -2.79e+07   2:14.6
1220  14652  -2.58e+07   2:16.6
1240  14892  -2.34e+07   2:18.7
1260  15132  -2.1e+07    2:21.0
1280  15372  -1.93e+07   2:23.2
1300  15612  -1.82e+07   2:25.4
1320  15852  -1.77e+07   2:27.7
1340  16092  -1.61e+07   2:30.0
1360  16332  -1.55e+07   2:32.2
1380  16572  -1.46e+07   2:34.4
1400  16812  -1.35e+07   2:36.6
1420  17052  -1.34e+07   2:38.7
1440  17292  -1.33e+07   2:40.9
1460  17532  -1.32e+07   2:43.2
1480  17772  -1.31e+07   2:45.7
1500  18012  -1.3e+07    2:48.5
1520  18252  -1.3e+07    2:51.8
1540  18492  -1.29e+07   2:54.0
1560  18732  -1.29e+07   2:56.2
1580  18972  -1.29e+07   2:58.4
1600  19212  -1.29e+07   3:00.7
1620  19452  -1.29e+07   3:02.9
1640  19692  -1.29e+07   3:05.2
1660  19932  -1.29e+07   3:07.5
1680  20172  -1.29e+07   3:09.9
1700  20412  -1.29e+07   3:12.2
1720  20652  -1.28e+07   3:14.3
1740  20892  -1.27e+07   3:16.5
1760  21132  -1.26e+07   3:18.7
1780  21372  -1.25e+07   3:20.9
1800  21612  -1.24e+07   3:23.1
1820  21852  -1.22e+07   3:25.2
1840  22092  -1.19e+07   3:27.3
