Iter. Eval.  Best      Time m:s
1480  17772  -2.57e+09   6:25.0
1500  18012  -2.56e+09   6:31.7
1520  18252  -2.54e+09   6:37.9
1540  18492  -2.53e+09   6:43.0
1560  18732  -2.51e+09   6:47.7
1580  18972  -2.51e+09   6:52.2
1600  19212  -2.5e+09    6:56.7
1620  19452  -2.49e+09   7:01.4
1640  19692  -2.49e+09   7:05.8
1660  19932  -2.48e+09   7:10.3
1680  20172  -2.48e+09   7:14.8
1700  20412  -2.48e+09   7:19.2
1720  20652  -2.48e+09   7:23.7
1740  20892  -2.45e+09   7:28.2
1760  21132  -2.36e+09   7:32.7
1780  21372  -2.2e+09    7:37.1
1800  21612  -2.08e+09   7:41.7
1820  21852  -1.94e+09   7:46.4
1840  22092  -1.81e+09   7:50.9
1860  22332  -1.55e+09   7:55.5
1880  22572  -1.47e+09   8:00.2
1900  22812  -1.43e+09   8:04.9
1920  23052  -1.41e+09   8:09.9
1940  23292  -1.39e+09   8:14.5
1960  23532  -1.37e+09   8:19.2
1980  23772  -1.34e+09   8:25.2
2000  24012  -1.3e+09    8:31.9
2020  24252  -1.25e+09   8:38.6
2040  24492  -1.17e+09   8:45.5
2060  24732  -1.12e+09   8:50.8
2080  24972  -1.07e+09   8:56.3
2100  25212  -1.02e+09   9:01.3
2120  25452  -9.87e+08   9:06.4
2140  25692  -9.09e+08   9:11.9
2160  25932  -8.83e+08   9:17.7
2180  26172  -8.66e+08   9:23.9
2200  26412  -8.56e+08   9:29.6
2220  26652  -8.38e+08   9:35.5
2240  26892  -8e+08      9:40.8
2260  27132  -6.81e+08   9:46.1
2280  27372  -5.41e+08   9:50.7
2300  27612  -4.77e+08   9:55.2
2320  27852  -4.13e+08   9:59.8
2340  28092  -3.04e+08  10:04.8
2360  28332  -1.63e+08  10:09.3
2380  28572  -1.22e+08  10:14.0
2400  28812  -8.7e+07   10:19.0
2420  29052  -7.84e+07  10:23.7
2440  29292  -7.73e+07  10:28.9
2460  29532  -7.69e+07  10:34.9
2480  29772  -7.67e+07  10:40.8
2500  30012  -7.66e+07  10:46.8
2520  30252  -7.64e+07  10:53.6
2540  30492  -7.63e+07  11:00.7
2560  30732  -7.62e+07  11:06.6
2580  30972  -7.62e+07  11:11.9
2600  31212  -7.62e+07  11:17.5
2620  31452  -7.62e+07  11:22.6
2640  31692  -7.6e+07   11:27.2
2660  31932  -7.59e+07  11:32.6
2680  32172  -7.58e+07  11:38.4
2700  32412  -7.56e+07  11:43.3
2720  32652  -7.54e+07  11:48.9
2740  32892  -7.51e+07  11:54.6
2760  33132  -7.44e+07  11:59.2
2780  33372  -7.37e+07  12:03.9
2800  33612  -7.29e+07  12:09.0
2820  33852  -7.23e+07  12:14.8
2840  34092  -7.19e+07  12:19.8
2860  34332  -7.15e+07  12:25.2
2880  34572  -7.11e+07  12:30.0
2900  34812  -7.1e+07   12:35.2
2920  35052  -7.09e+07  12:39.9
2940  35292  -7.08e+07  12:44.6
2960  35532  -7.08e+07  12:50.0
2980  35772  -7.07e+07  12:56.4
3000  36012  -7.06e+07  13:02.6
3020  36252  -7.04e+07  13:09.6
3040  36492  -7.01e+07  13:15.6
3060  36732  -7e+07     13:21.6
3080  36972  -7e+07     13:26.6
3100  37212  -7e+07     13:31.2
3120  37452  -7e+07     13:36.1
3140  37692  -7e+07     13:41.2
3160  37932  -7e+07     13:46.5
3180  38172  -6.99e+07  13:51.9
3200  38412  -6.98e+07  13:56.6
3220  38652  -6.98e+07  14:01.4
3240  38892  -6.98e+07  14:05.9
3260  39132  -6.98e+07  14:10.9
3280  39372  -6.98e+07  14:15.5
3300  39612  -6.98e+07  14:21.0
3320  39852  -6.98e+07  14:26.1
3340  40092  -6.98e+07  14:30.8
3360  40332  -6.98e+07  14:36.3
3380  40572  -6.98e+07  14:41.3
3400  40812  -6.98e+07  14:47.1
3420  41052  -6.98e+07  14:52.4
3440  41292  -6.98e+07  14:57.5
3460  41532  -6.98e+07  15:02.7
3480  41772  -6.98e+07  15:08.5
3500  42012  -6.98e+07  15:14.4
3520  42252  -6.98e+07  15:20.4
3540  42492  -6.98e+07  15:27.0
3560  42732  -6.98e+07  15:32.4
3580  42972  -6.98e+07  15:37.3
3600  43212  -6.98e+07  15:42.6
3620  43452  -6.98e+07  15:47.4
3640  43692  -6.98e+07  15:52.5
3660  43932  -6.98e+07  15:57.1
3680  44172  -6.98e+07  16:02.0
3700  44412  -6.98e+07  16:07.1
3720  44652  -6.98e+07  16:12.3
3740  44892  -6.98e+07  16:17.6
3760  45132  -6.98e+07  16:23.0
3766  45192  -6.98e+07  16:24.3
