Iter. Eval.  Best      Time m:s
0     11     -1.41e+12   0:00.6
1     22     -1.05e+12   0:00.9
2     33     -8.3e+11    0:01.1
3     44     -8.3e+11    0:01.3
20    231    -5.87e+11   0:04.7
40    451    -4.59e+11   0:08.9
60    671    -3.97e+11   0:13.2
80    891    -3.97e+11   0:17.8
100   1111   -3.8e+11    0:22.2
120   1331   -3.26e+11   0:26.2
140   1551   -1.85e+11   0:30.1
160   1771   -3.33e+09   0:34.2
180   1991   -3.08e+09   0:38.4
200   2211   -2.85e+09   0:42.7
220   2431   -2.78e+09   0:46.9
240   2651   -2.43e+09   0:51.1
260   2871   -2.08e+09   0:55.3
280   3091   -1.59e+09   0:59.5
300   3311   -1.21e+09   1:04.2
320   3531   -1.21e+09   1:09.3
340   3751   -1.2e+09    1:14.1
360   3971   -1.18e+09   1:19.1
380   4191   -1.11e+09   1:23.7
400   4411   -1.01e+09   1:28.5
420   4631   -9.41e+08   1:33.6
440   4851   -8.03e+08   1:37.7
460   5071   -6.38e+08   1:42.0
480   5291   -5.12e+08   1:46.7
500   5511   -4.33e+08   1:51.5
520   5731   -3.57e+08   1:56.6
540   5951   -2.61e+08   2:00.6
560   6171   -1.23e+08   2:04.7
580   6391   -7.1e+07    2:09.1
600   6611   -6.08e+07   2:13.2
620   6831   -5.83e+07   2:17.2
640   7051   -5.73e+07   2:21.2
660   7271   -5.49e+07   2:24.9
680   7491   -3.81e+07   2:28.7
700   7711   -2.79e+07   2:32.6
720   7931   -2.21e+07   2:36.5
740   8151   -1.68e+07   2:40.6
760   8371   -1.39e+07   2:44.6
780   8591   -1.23e+07   2:48.5
800   8811   -1.18e+07   2:52.4
820   9031   -1.17e+07   2:56.9
840   9251   -1.17e+07   3:01.0
860   9471   -1.17e+07   3:05.3
880   9691   -1.17e+07   3:09.1
900   9911   -1.17e+07   3:13.4
920   10131  -1.17e+07   3:17.4
940   10351  -1.17e+07   3:21.9
960   10571  -1.17e+07   3:25.8
980   10791  -1.17e+07   3:30.0
1000  11011  -1.17e+07   3:35.1
1020  11231  -1.17e+07   3:40.5
1040  11451  -1.17e+07   3:44.8
1060  11671  -1.17e+07   3:49.0
1080  11891  -1.17e+07   3:53.0
1100  12111  -1.17e+07   3:57.3
1120  12331  -1.17e+07   4:01.6
1140  12551  -1.17e+07   4:05.7
1160  12771  -1.17e+07   4:09.4
1180  12991  -1.17e+07   4:13.5
1200  13211  -1.17e+07   4:17.3
1220  13431  -1.17e+07   4:21.2
1240  13651  -1.17e+07   4:24.8
1260  13871  -1.17e+07   4:28.9
1280  14091  -1.17e+07   4:32.8
1300  14311  -1.17e+07   4:36.8
1320  14531  -1.17e+07   4:41.1
1340  14751  -1.17e+07   4:45.4
1360  14971  -1.17e+07   4:49.7
1380  15191  -1.17e+07   4:53.9
1400  15411  -1.17e+07   4:57.9
1420  15631  -1.17e+07   5:02.1
1440  15851  -1.17e+07   5:06.5
1460  16071  -1.17e+07   5:11.2
1480  16291  -1.17e+07   5:15.5
1500  16511  -1.17e+07   5:20.7
1502  16522  -1.17e+07   5:21.0
