Iter. Eval.  Best      Time m:s
0     11     -7.43e+09   0:00.6
1     22     -7.35e+09   0:00.8
2     33     -7.35e+09   0:01.0
3     44     -7.35e+09   0:01.2
20    231    -7.34e+09   0:04.1
40    451    -7.32e+09   0:07.6
60    671    -7.24e+09   0:10.9
80    891    -7.21e+09   0:14.2
100   1111   -7.2e+09    0:17.7
120   1331   -7.2e+09    0:21.4
140   1551   -7.2e+09    0:25.1
160   1771   -7.2e+09    0:29.0
180   1991   -7.19e+09   0:33.3
200   2211   -7.17e+09   0:36.7
220   2431   -7.14e+09   0:40.3
240   2651   -7e+09      0:43.8
260   2871   -6.75e+09   0:47.0
280   3091   -6.59e+09   0:50.4
300   3311   -6.47e+09   0:53.8
320   3531   -6.31e+09   0:57.2
340   3751   -6.15e+09   1:00.8
360   3971   -5.75e+09   1:04.9
380   4191   -5.02e+09   1:08.6
400   4411   -4.29e+09   1:12.1
420   4631   -4.2e+09    1:15.6
440   4851   -4.09e+09   1:19.0
460   5071   -3.88e+09   1:22.6
480   5291   -3.68e+09   1:26.2
500   5511   -3.57e+09   1:30.5
520   5731   -3.4e+09    1:34.6
540   5951   -3.14e+09   1:38.0
560   6171   -2.18e+09   1:41.5
580   6391   -2.13e+09   1:44.9
600   6611   -2.12e+09   1:48.4
620   6831   -2.09e+09   1:51.7
640   7051   -2.05e+09   1:55.2
660   7271   -2.02e+09   1:58.8
680   7491   -1.99e+09   2:03.2
700   7711   -1.98e+09   2:07.0
720   7931   -1.98e+09   2:10.4
740   8151   -1.98e+09   2:13.7
760   8371   -1.98e+09   2:17.0
780   8591   -1.98e+09   2:20.6
800   8811   -1.97e+09   2:24.0
820   9031   -1.74e+09   2:27.4
840   9251   -1.45e+09   2:31.0
860   9471   -1.34e+09   2:34.7
880   9691   -1.34e+09   2:39.0
900   9911   -1.33e+09   2:42.9
920   10131  -1.32e+09   2:46.4
940   10351  -1.3e+09    2:49.7
960   10571  -1.29e+09   2:53.1
980   10791  -1.28e+09   2:56.7
1000  11011  -1.28e+09   3:00.9
1020  11231  -1.28e+09   3:05.0
1040  11451  -1.28e+09   3:08.5
1060  11671  -1.28e+09   3:12.2
1080  11891  -1.28e+09   3:15.6
1100  12111  -1.28e+09   3:19.1
1120  12331  -1.27e+09   3:22.6
1140  12551  -1.25e+09   3:26.1
1160  12771  -1.12e+09   3:29.8
1180  12991  -1.01e+09   3:33.3
1200  13211  -9.63e+08   3:36.9
1220  13431  -9.27e+08   3:41.2
1240  13651  -9.15e+08   3:44.9
1260  13871  -9e+08      3:48.3
1280  14091  -8.85e+08   3:51.8
1300  14311  -8.68e+08   3:55.3
1320  14531  -8.47e+08   3:58.8
1340  14751  -7.41e+08   4:02.3
1360  14971  -5.26e+08   4:06.0
1380  15191  -3.38e+08   4:09.6
1400  15411  -2.17e+08   4:14.1
1420  15631  -1.35e+08   4:17.9
1440  15851  -6.7e+07    4:21.7
1460  16071  -2.78e+07   4:25.4
1480  16291  -2.65e+07   4:29.1
1500  16511  -2.01e+07   4:33.7
1520  16731  -1.27e+07   4:38.7
1540  16951  -1.02e+07   4:42.3
1560  17171  -9440070    4:45.9
1580  17391  -9233574    4:49.7
1600  17611  -9036195    4:53.4
1620  17831  -8597747    4:57.1
1640  18051  -8416402    5:00.7
