Iter. Eval.  Best      Time m:s
0     12     -7.75e+09   0:00.6
1     24     -7.75e+09   0:00.8
2     36     -7.75e+09   0:00.9
3     48     -7.75e+09   0:01.0
20    252    -7.74e+09   0:02.9
40    492    -7.35e+09   0:05.1
60    732    -7.35e+09   0:07.3
80    972    -7.35e+09   0:09.5
100   1212   -7.35e+09   0:11.9
120   1452   -7.35e+09   0:14.0
140   1692   -7.35e+09   0:16.0
160   1932   -7.35e+09   0:18.2
180   2172   -7.34e+09   0:20.4
200   2412   -7.34e+09   0:22.5
220   2652   -7.34e+09   0:24.9
240   2892   -7.34e+09   0:27.4
260   3132   -7.34e+09   0:29.9
280   3372   -7.34e+09   0:32.5
300   3612   -7.33e+09   0:35.0
320   3852   -7.27e+09   0:37.5
340   4092   -6.68e+09   0:40.2
360   4332   -5.53e+09   0:43.1
380   4572   -4.74e+09   0:46.0
400   4812   -4.71e+09   0:48.7
420   5052   -4.54e+09   0:51.4
440   5292   -4.45e+09   0:53.9
460   5532   -4.41e+09   0:56.3
480   5772   -4.2e+09    0:58.7
500   6012   -4.09e+09   1:01.8
520   6252   -3.59e+09   1:05.3
540   6492   -3.44e+09   1:07.6
560   6732   -3.42e+09   1:10.0
580   6972   -3.39e+09   1:12.4
600   7212   -3.37e+09   1:15.0
620   7452   -3.36e+09   1:17.5
640   7692   -3.33e+09   1:20.0
660   7932   -3.3e+09    1:22.6
680   8172   -3.23e+09   1:25.0
700   8412   -3.17e+09   1:27.4
720   8652   -3.15e+09   1:29.9
740   8892   -3.08e+09   1:32.3
760   9132   -3.03e+09   1:34.8
780   9372   -2.98e+09   1:37.3
800   9612   -2.95e+09   1:39.7
820   9852   -2.94e+09   1:42.3
840   10092  -2.94e+09   1:45.3
860   10332  -2.93e+09   1:48.3
880   10572  -2.93e+09   1:51.0
900   10812  -2.92e+09   1:53.2
920   11052  -2.92e+09   1:55.5
940   11292  -2.9e+09    1:57.7
960   11532  -2.87e+09   2:00.2
980   11772  -2.85e+09   2:02.5
1000  12012  -2.85e+09   2:06.2
1020  12252  -2.84e+09   2:09.3
1040  12492  -2.83e+09   2:12.2
1060  12732  -2.81e+09   2:14.7
1080  12972  -2.8e+09    2:17.1
1100  13212  -2.74e+09   2:19.3
1120  13452  -2.68e+09   2:21.7
1140  13692  -2.68e+09   2:24.4
1160  13932  -2.67e+09   2:27.0
1180  14172  -2.67e+09   2:29.6
1200  14412  -2.67e+09   2:32.1
1220  14652  -2.67e+09   2:34.6
1240  14892  -2.67e+09   2:37.2
1260  15132  -2.67e+09   2:39.7
1280  15372  -2.67e+09   2:42.4
1300  15612  -2.67e+09   2:44.8
1320  15852  -2.67e+09   2:48.0
1340  16092  -2.67e+09   2:50.5
1360  16332  -2.67e+09   2:52.8
1380  16572  -2.67e+09   2:55.2
1400  16812  -2.67e+09   2:57.3
1420  17052  -2.67e+09   2:59.6
1440  17292  -2.66e+09   3:01.9
1460  17532  -2.56e+09   3:04.2
1480  17772  -2.54e+09   3:07.1
1500  18012  -2.54e+09   3:10.6
1520  18252  -2.53e+09   3:13.8
1540  18492  -2.53e+09   3:16.9
1560  18732  -2.53e+09   3:20.2
1580  18972  -2.52e+09   3:23.3
1600  19212  -2.51e+09   3:26.3
1620  19452  -2.46e+09   3:28.9
1640  19692  -2.28e+09   3:31.0
1660  19932  -2.23e+09   3:33.5
1680  20172  -2.19e+09   3:35.9
1700  20412  -2.18e+09   3:38.5
1720  20652  -2.17e+09   3:40.8
1740  20892  -2.16e+09   3:43.4
1760  21132  -2.15e+09   3:46.4
1780  21372  -2.1e+09    3:49.5
1800  21612  -2.08e+09   3:52.8
1820  21852  -2.06e+09   3:55.5
1840  22092  -2.04e+09   3:58.1
1860  22332  -2.01e+09   4:00.3
1880  22572  -2e+09      4:02.9
1900  22812  -1.99e+09   4:05.3
1920  23052  -1.96e+09   4:07.4
1940  23292  -1.95e+09   4:09.5
1960  23532  -1.92e+09   4:12.0
1980  23772  -1.87e+09   4:15.1
2000  24012  -1.78e+09   4:17.5
2020  24252  -1.6e+09    4:20.7
2040  24492  -1.45e+09   4:23.9
2060  24732  -1.23e+09   4:26.2
2080  24972  -1.19e+09   4:28.2
2100  25212  -1.13e+09   4:30.2
