Iter. Eval.  Best      Time m:s
0     12     -6.04e+10   0:00.6
1     24     -5.87e+10   0:00.8
2     36     -5.56e+10   0:01.0
3     48     -5.14e+10   0:01.2
20    252    -1.34e+10   0:04.1
40    492    -6.46e+09   0:07.6
60    732    -6.42e+09   0:11.1
80    972    -6.36e+09   0:14.6
100   1212   -6.22e+09   0:18.1
120   1452   -5.89e+09   0:21.5
140   1692   -5.05e+09   0:25.1
160   1932   -4.33e+09   0:28.9
180   2172   -3.74e+09   0:32.5
200   2412   -3.11e+09   0:36.0
220   2652   -2.61e+09   0:39.4
240   2892   -1.98e+09   0:42.7
260   3132   -1.85e+09   0:46.2
280   3372   -1.73e+09   0:50.1
300   3612   -1.61e+09   0:54.2
320   3852   -1.59e+09   0:57.7
340   4092   -1.58e+09   1:01.2
360   4332   -1.56e+09   1:04.5
380   4572   -1.55e+09   1:08.3
400   4812   -1.54e+09   1:12.6
420   5052   -1.53e+09   1:16.1
440   5292   -1.53e+09   1:19.4
460   5532   -1.53e+09   1:22.8
480   5772   -1.53e+09   1:26.4
500   6012   -1.52e+09   1:30.4
520   6252   -1.51e+09   1:34.7
540   6492   -1.44e+09   1:38.2
560   6732   -1.35e+09   1:41.7
580   6972   -1.15e+09   1:45.1
600   7212   -1.14e+09   1:48.8
620   7452   -1.13e+09   1:52.4
640   7692   -1.13e+09   1:56.2
660   7932   -1.12e+09   2:00.1
680   8172   -1.12e+09   2:04.1
700   8412   -1.11e+09   2:07.9
720   8652   -1.11e+09   2:11.7
740   8892   -1.1e+09    2:15.4
760   9132   -1.1e+09    2:19.5
780   9372   -1.09e+09   2:24.0
800   9612   -1.08e+09   2:27.6
820   9852   -1.08e+09   2:31.2
840   10092  -1.07e+09   2:34.7
860   10332  -1.06e+09   2:38.3
880   10572  -1.01e+09   2:42.3
900   10812  -6.01e+08   2:46.0
920   11052  -4.87e+08   2:49.6
940   11292  -4.17e+08   2:53.3
960   11532  -3.3e+08    2:57.0
980   11772  -3.18e+08   3:00.7
1000  12012  -2.61e+08   3:05.2
1020  12252  -1.4e+08    3:09.4
1040  12492  -8.41e+07   3:12.9
1060  12732  -6.65e+07   3:16.4
1080  12972  -6.2e+07    3:20.2
1100  13212  -5.85e+07   3:23.8
1120  13452  -5.67e+07   3:27.3
1140  13692  -5.59e+07   3:31.1
1160  13932  -5.55e+07   3:34.7
1180  14172  -5.44e+07   3:38.4
1200  14412  -5.25e+07   3:42.1
1220  14652  -4.7e+07    3:46.6
1240  14892  -3.34e+07   3:51.0
1260  15132  -2.52e+07   3:54.8
1280  15372  -2.22e+07   3:58.4
1300  15612  -2.04e+07   4:01.7
1320  15852  -1.85e+07   4:05.0
1340  16092  -1.68e+07   4:08.4
1360  16332  -1.56e+07   4:12.1
1380  16572  -1.44e+07   4:16.4
1400  16812  -1.4e+07    4:20.4
1420  17052  -1.39e+07   4:24.3
1440  17292  -1.38e+07   4:28.0
1460  17532  -1.38e+07   4:31.6
1480  17772  -1.38e+07   4:35.4
1500  18012  -1.38e+07   4:39.7
1520  18252  -1.38e+07   4:44.3
1540  18492  -1.38e+07   4:47.9
1560  18732  -1.38e+07   4:51.4
1580  18972  -1.38e+07   4:55.1
1600  19212  -1.38e+07   4:58.8
1620  19452  -1.38e+07   5:02.5
1640  19692  -1.38e+07   5:06.1
1660  19932  -1.38e+07   5:09.6
1680  20172  -1.38e+07   5:13.5
1700  20412  -1.38e+07   5:18.3
1720  20652  -1.38e+07   5:22.8
1740  20892  -1.38e+07   5:26.5
1760  21132  -1.38e+07   5:30.3
1780  21372  -1.38e+07   5:34.0
1800  21612  -1.38e+07   5:37.7
1820  21852  -1.38e+07   5:41.4
1840  22092  -1.38e+07   5:45.2
1860  22332  -1.38e+07   5:48.9
1880  22572  -1.38e+07   5:53.1
1900  22812  -1.38e+07   5:57.1
1920  23052  -1.38e+07   6:00.9
1940  23292  -1.38e+07   6:04.6
1960  23532  -1.38e+07   6:08.3
1980  23772  -1.38e+07   6:12.3
2000  24012  -1.38e+07   6:16.5
2020  24252  -1.38e+07   6:21.1
2040  24492  -1.38e+07   6:24.8
2056  24672  -1.38e+07   6:27.6
