Iter. Eval.  Best      Time m:s
0     12     -1.07e+10   0:00.7
1     24     -1.05e+10   0:01.0
2     36     -1.04e+10   0:01.3
3     48     -1.03e+10   0:01.6
20    252    -9.5e+09    0:06.1
40    492    -9.38e+09   0:11.5
60    732    -9.27e+09   0:16.8
80    972    -9.15e+09   0:21.8
100   1212   -8.88e+09   0:27.1
120   1452   -8.75e+09   0:32.1
140   1692   -8.22e+09   0:36.9
160   1932   -7.15e+09   0:41.8
180   2172   -6.67e+09   0:46.7
200   2412   -6.34e+09   0:51.8
220   2652   -4.25e+09   0:56.5
240   2892   -2.75e+09   1:01.4
260   3132   -2.48e+09   1:07.6
280   3372   -2.38e+09   1:13.4
300   3612   -2.28e+09   1:18.8
320   3852   -2.08e+09   1:23.8
340   4092   -1.99e+09   1:28.6
360   4332   -1.97e+09   1:33.5
380   4572   -1.97e+09   1:38.7
400   4812   -1.97e+09   1:43.5
420   5052   -1.97e+09   1:48.4
440   5292   -1.97e+09   1:53.3
460   5532   -1.97e+09   1:58.4
480   5772   -1.97e+09   2:03.5
500   6012   -1.97e+09   2:09.4
520   6252   -1.97e+09   2:15.4
540   6492   -1.97e+09   2:20.1
560   6732   -1.97e+09   2:25.2
580   6972   -1.97e+09   2:30.2
600   7212   -1.97e+09   2:35.5
620   7452   -1.96e+09   2:40.2
640   7692   -1.96e+09   2:45.1
660   7932   -1.92e+09   2:49.8
680   8172   -1.87e+09   2:55.0
700   8412   -1.77e+09   3:00.3
720   8652   -1.76e+09   3:06.0
740   8892   -1.73e+09   3:11.7
760   9132   -1.67e+09   3:18.0
780   9372   -1.6e+09    3:23.7
800   9612   -1.59e+09   3:29.2
820   9852   -1.56e+09   3:34.0
840   10092  -1.55e+09   3:39.3
860   10332  -1.54e+09   3:44.1
880   10572  -1.53e+09   3:49.5
900   10812  -1.52e+09   3:54.4
920   11052  -1.49e+09   3:58.9
940   11292  -1.42e+09   4:03.5
960   11532  -1.38e+09   4:08.1
980   11772  -1.3e+09    4:12.8
1000  12012  -1.18e+09   4:19.0
1020  12252  -1.05e+09   4:25.2
1040  12492  -9.33e+08   4:30.5
1060  12732  -8.96e+08   4:35.9
1080  12972  -7.77e+08   4:41.1
1100  13212  -6.39e+08   4:46.1
1120  13452  -6.14e+08   4:51.6
1140  13692  -5.86e+08   4:56.8
1160  13932  -5.46e+08   5:02.1
1180  14172  -4.77e+08   5:07.6
1200  14412  -2.31e+08   5:13.1
1220  14652  -1.86e+08   5:19.3
1240  14892  -1.7e+08    5:25.1
1260  15132  -1.64e+08   5:31.5
1280  15372  -1.62e+08   5:36.6
1300  15612  -1.62e+08   5:41.8
1320  15852  -1.61e+08   5:47.0
1340  16092  -1.59e+08   5:52.1
1360  16332  -1.58e+08   5:57.1
1380  16572  -1.56e+08   6:02.1
1400  16812  -1.55e+08   6:07.2
1420  17052  -1.53e+08   6:12.4
1440  17292  -1.51e+08   6:17.5
1460  17532  -1.5e+08    6:23.1
1480  17772  -1.49e+08   6:28.7
1500  18012  -1.47e+08   6:34.9
1520  18252  -1.46e+08   6:41.2
1540  18492  -1.45e+08   6:46.8
1560  18732  -1.44e+08   6:52.1
1580  18972  -1.43e+08   6:56.7
1600  19212  -1.42e+08   7:01.6
1620  19452  -1.41e+08   7:06.5
1640  19692  -1.4e+08    7:11.4
1660  19932  -1.39e+08   7:16.7
1680  20172  -1.37e+08   7:21.4
1700  20412  -1.32e+08   7:26.9
1720  20652  -1.29e+08   7:32.6
1740  20892  -1.19e+08   7:38.7
1760  21132  -1.14e+08   7:44.3
1780  21372  -1.02e+08   7:49.4
1800  21612  -9.62e+07   7:54.1
1820  21852  -9.28e+07   7:59.3
1840  22092  -9.13e+07   8:04.8
1860  22332  -9.05e+07   8:09.8
1880  22572  -9e+07      8:14.9
1900  22812  -8.92e+07   8:19.8
1920  23052  -8.65e+07   8:25.3
1940  23292  -8.24e+07   8:30.2
1960  23532  -8.12e+07   8:35.5
1980  23772  -7.93e+07   8:41.4
2000  24012  -7.81e+07   8:47.7
2020  24252  -7.75e+07   8:54.0
2040  24492  -7.72e+07   8:59.9
2060  24732  -7.69e+07   9:05.6
2080  24972  -7.63e+07   9:10.5
2100  25212  -7.58e+07   9:15.6
2120  25452  -7.44e+07   9:20.8
2140  25692  -7.32e+07   9:25.8
2160  25932  -7.21e+07   9:30.6
2180  26172  -7.18e+07   9:36.0
2200  26412  -7.14e+07   9:41.4
2220  26652  -7.12e+07   9:47.5
2240  26892  -7.12e+07   9:52.8
2260  27132  -7.12e+07   9:58.1
2280  27372  -7.12e+07  10:02.9
2300  27612  -7.11e+07  10:07.7
2320  27852  -7.11e+07  10:12.5
2340  28092  -7.11e+07  10:17.7
2360  28332  -7.11e+07  10:22.7
2380  28572  -7.11e+07  10:27.4
2400  28812  -7.11e+07  10:32.5
2420  29052  -7.11e+07  10:37.4
2440  29292  -7.11e+07  10:42.4
2460  29532  -7.11e+07  10:47.2
2480  29772  -7.11e+07  10:52.6
2500  30012  -7.11e+07  10:58.5
2520  30252  -7.11e+07  11:04.7
2540  30492  -7.11e+07  11:10.0
2560  30732  -7.11e+07  11:14.9
2580  30972  -7.11e+07  11:20.2
2600  31212  -7.11e+07  11:25.3
2620  31452  -7.11e+07  11:31.0
2640  31692  -7.11e+07  11:36.4
2660  31932  -7.11e+07  11:41.2
2680  32172  -7.11e+07  11:46.4
2700  32412  -7.11e+07  11:52.9
2720  32652  -7.11e+07  11:58.6
2740  32892  -7.11e+07  12:03.4
2760  33132  -7.11e+07  12:08.6
2780  33372  -7.11e+07  12:13.9
2800  33612  -7.11e+07  12:19.2
2820  33852  -7.11e+07  12:24.6
2840  34092  -7.11e+07  12:29.5
2860  34332  -7.11e+07  12:34.5
2880  34572  -7.11e+07  12:39.6
