Iter. Eval.  Best      Time m:s
0     12     -1.11e+10   0:00.6
1     24     -1.11e+10   0:01.0
2     36     -1.11e+10   0:01.3
3     48     -1.11e+10   0:01.5
20    252    -1.1e+10    0:06.0
40    492    -9.44e+09   0:11.8
60    732    -8.66e+09   0:17.1
80    972    -8.35e+09   0:22.4
100   1212   -8.26e+09   0:27.6
120   1452   -7.99e+09   0:32.7
140   1692   -7.97e+09   0:37.6
160   1932   -7.93e+09   0:42.6
180   2172   -7.85e+09   0:47.7
200   2412   -7.8e+09    0:52.6
220   2652   -7.77e+09   0:57.8
240   2892   -7.71e+09   1:02.8
260   3132   -7.58e+09   1:07.8
280   3372   -7.32e+09   1:12.9
300   3612   -7.3e+09    1:17.9
320   3852   -7.28e+09   1:22.9
340   4092   -7.19e+09   1:28.0
360   4332   -7.18e+09   1:32.7
380   4572   -7.15e+09   1:37.5
400   4812   -7.14e+09   1:42.2
420   5052   -7.13e+09   1:47.0
440   5292   -7.1e+09    1:52.0
460   5532   -6.97e+09   1:56.9
480   5772   -6.28e+09   2:01.9
500   6012   -5.64e+09   2:07.8
520   6252   -5.45e+09   2:14.3
540   6492   -5.33e+09   2:20.4
560   6732   -5.24e+09   2:25.3
580   6972   -5.16e+09   2:30.2
600   7212   -5.13e+09   2:35.2
620   7452   -5.1e+09    2:40.2
640   7692   -5.08e+09   2:45.1
660   7932   -5.05e+09   2:49.8
680   8172   -5.02e+09   2:54.4
700   8412   -4.98e+09   2:59.1
720   8652   -4.91e+09   3:03.4
740   8892   -4.83e+09   3:08.0
760   9132   -4.49e+09   3:12.5
780   9372   -4.16e+09   3:16.9
800   9612   -4.1e+09    3:21.4
820   9852   -4.07e+09   3:26.2
840   10092  -4.07e+09   3:28.8
860   10332  -4.04e+09   3:33.3
880   10572  -4.02e+09   3:37.7
900   10812  -3.97e+09   3:42.4
920   11052  -3.92e+09   3:46.8
940   11292  -3.88e+09   3:51.3
960   11532  -3.86e+09   3:55.9
980   11772  -3.85e+09   4:00.4
1000  12012  -3.84e+09   4:06.6
1020  12252  -3.83e+09   4:12.7
1040  12492  -3.82e+09   4:18.4
1060  12732  -3.79e+09   4:23.6
1080  12972  -3.79e+09   4:28.4
1100  13212  -3.78e+09   4:33.0
1120  13452  -3.77e+09   4:37.5
1140  13692  -3.68e+09   4:42.1
1160  13932  -3.42e+09   4:47.0
1180  14172  -3.3e+09    4:51.6
1200  14412  -3e+09      4:56.5
1220  14652  -2.8e+09    5:01.1
1240  14892  -2.64e+09   5:05.7
1260  15132  -2.46e+09   5:10.3
1280  15372  -2.31e+09   5:15.0
1300  15612  -1.23e+09   5:20.0
1320  15852  -1.13e+09   5:25.2
1340  16092  -9.37e+08   5:30.0
1360  16332  -6.08e+08   5:34.8
1380  16572  -4.69e+08   5:40.0
1400  16812  -3.25e+08   5:44.7
1420  17052  -2.51e+08   5:49.6
1440  17292  -1.72e+08   5:54.3
1460  17532  -1.32e+08   5:59.1
1480  17772  -1.05e+08   6:04.5
1500  18012  -9.16e+07   6:11.3
1520  18252  -8.58e+07   6:17.4
