Iter. Eval.  Best      Time m:s
0     11     -3.07e+13   0:00.6
1     22     -3.03e+13   0:00.8
2     33     -2.95e+13   0:01.0
3     44     -2.88e+13   0:01.2
20    231    -9.18e+12   0:04.5
40    451    -2.24e+09   0:08.2
60    671    -2.07e+09   0:12.3
80    891    -2.06e+09   0:16.1
100   1111   -2.06e+09   0:20.1
120   1331   -2.05e+09   0:24.0
140   1551   -2.05e+09   0:28.0
160   1771   -2.04e+09   0:31.6
180   1991   -2.01e+09   0:35.1
200   2211   -1.99e+09   0:38.9
220   2431   -1.95e+09   0:42.8
240   2651   -1.93e+09   0:47.1
260   2871   -1.85e+09   0:51.0
280   3091   -1.75e+09   0:55.3
300   3311   -1.57e+09   0:59.9
320   3531   -1.42e+09   1:04.4
340   3751   -1.35e+09   1:08.7
360   3971   -1.26e+09   1:12.9
380   4191   -1.23e+09   1:17.2
400   4411   -1.16e+09   1:21.2
420   4631   -1.13e+09   1:25.4
440   4851   -1.12e+09   1:29.3
460   5071   -1.12e+09   1:33.2
480   5291   -1.12e+09   1:37.1
500   5511   -1.12e+09   1:41.8
520   5731   -1.12e+09   1:46.5
540   5951   -1.12e+09   1:50.3
560   6171   -1.11e+09   1:54.4
580   6391   -9.87e+08   1:58.4
600   6611   -9.82e+08   2:02.5
620   6831   -9.52e+08   2:06.8
640   7051   -8.91e+08   2:10.9
660   7271   -8.87e+08   2:15.2
680   7491   -8.83e+08   2:19.8
700   7711   -8.71e+08   2:24.0
720   7931   -5.23e+08   2:27.5
740   8151   -3.74e+08   2:31.3
760   8371   -3.39e+08   2:35.5
780   8591   -2.78e+08   2:39.3
800   8811   -1.43e+08   2:42.8
820   9031   -9.9e+07    2:46.7
840   9251   -8.73e+07   2:50.8
860   9471   -7.08e+07   2:55.3
880   9691   -5.23e+07   2:59.3
900   9911   -3.82e+07   3:03.1
920   10131  -1.7e+07    3:06.9
940   10351  -1.4e+07    3:10.7
960   10571  -1.29e+07   3:14.6
980   10791  -1.22e+07   3:18.5
1000  11011  -1.18e+07   3:23.0
1020  11231  -1.17e+07   3:27.5
1040  11451  -1.17e+07   3:31.4
1060  11671  -1.17e+07   3:35.4
1080  11891  -1.17e+07   3:39.6
1100  12111  -1.17e+07   3:43.6
1120  12331  -1.17e+07   3:48.0
1140  12551  -1.17e+07   3:52.4
1160  12771  -1.17e+07   3:56.4
1180  12991  -1.17e+07   4:01.1
1200  13211  -1.17e+07   4:05.5
1220  13431  -1.17e+07   4:09.7
1240  13651  -1.17e+07   4:13.9
1260  13871  -1.17e+07   4:18.4
1280  14091  -1.17e+07   4:22.9
1300  14311  -1.17e+07   4:27.1
1320  14531  -1.17e+07   4:31.4
1340  14751  -1.17e+07   4:35.9
1360  14971  -1.17e+07   4:40.7
1380  15191  -1.17e+07   4:45.4
1400  15411  -1.17e+07   4:50.0
1420  15631  -1.17e+07   4:54.6
1440  15851  -1.17e+07   4:58.9
1460  16071  -1.17e+07   5:03.2
1461  16071  -1.17e+07   5:03.2
