Iter. Eval.  Best      Time m:s
0     12     -7.02e+09   0:00.6
1     24     -6.99e+09   0:00.9
2     36     -6.94e+09   0:01.2
3     48     -6.86e+09   0:01.4
20    252    -4.63e+09   0:05.5
40    492    -4.57e+09   0:10.0
60    732    -4.54e+09   0:14.7
80    972    -4.12e+09   0:19.9
100   1212   -3.51e+09   0:24.8
120   1452   -3.4e+09    0:30.1
140   1692   -3.33e+09   0:34.9
160   1932   -3.29e+09   0:39.6
180   2172   -3.13e+09   0:44.1
200   2412   -2.35e+09   0:48.8
220   2652   -1.71e+09   0:53.6
240   2892   -1.67e+09   0:58.2
260   3132   -1.58e+09   1:02.9
280   3372   -1.57e+09   1:07.4
300   3612   -1.55e+09   1:12.0
320   3852   -1.54e+09   1:16.9
340   4092   -1.53e+09   1:21.4
360   4332   -1.52e+09   1:25.7
380   4572   -1.52e+09   1:30.4
400   4812   -1.51e+09   1:34.7
420   5052   -1.51e+09   1:39.1
440   5292   -1.5e+09    1:43.6
460   5532   -1.49e+09   1:48.5
480   5772   -1.4e+09    1:53.7
500   6012   -1.37e+09   1:58.4
520   6252   -1.34e+09   2:03.8
540   6492   -1.32e+09   2:08.3
560   6732   -1.32e+09   2:13.0
580   6972   -1.32e+09   2:17.7
600   7212   -1.32e+09   2:22.2
620   7452   -1.32e+09   2:27.2
640   7692   -1.32e+09   2:31.8
660   7932   -1.32e+09   2:36.3
680   8172   -1.32e+09   2:41.0
700   8412   -1.32e+09   2:45.7
720   8652   -1.31e+09   2:50.8
740   8892   -1.31e+09   2:55.1
760   9132   -1.31e+09   2:59.4
780   9372   -1.28e+09   3:03.8
800   9612   -1.28e+09   3:08.7
820   9852   -1.26e+09   3:13.3
840   10092  -1.22e+09   3:17.9
860   10332  -1.2e+09    3:22.3
880   10572  -1.18e+09   3:26.7
900   10812  -1.17e+09   3:31.5
920   11052  -1.16e+09   3:36.1
940   11292  -1.15e+09   3:40.6
960   11532  -1.15e+09   3:45.3
980   11772  -1.15e+09   3:50.3
1000  12012  -1.15e+09   3:56.1
1020  12252  -1.14e+09   4:01.6
1040  12492  -1.14e+09   4:06.3
1060  12732  -1.14e+09   4:11.0
1080  12972  -1.14e+09   4:16.0
1100  13212  -1.14e+09   4:20.6
1120  13452  -1.14e+09   4:25.1
1140  13692  -1.14e+09   4:29.8
1160  13932  -1.14e+09   4:34.5
1180  14172  -1.14e+09   4:39.4
1200  14412  -1.14e+09   4:44.2
1220  14652  -1.14e+09   4:49.4
1240  14892  -1.13e+09   4:54.4
1260  15132  -1.13e+09   4:59.0
1280  15372  -1.13e+09   5:03.8
1300  15612  -1.12e+09   5:09.0
1320  15852  -1.12e+09   5:14.1
1340  16092  -1.12e+09   5:19.5
1360  16332  -1.11e+09   5:24.6
1380  16572  -1.11e+09   5:29.3
1400  16812  -1.1e+09    5:34.0
1420  17052  -1.09e+09   5:39.1
1440  17292  -1.05e+09   5:44.0
1460  17532  -1.04e+09   5:49.5
1480  17772  -7.14e+08   5:55.1
1500  18012  -5.64e+08   6:00.4
1520  18252  -5.11e+08   6:05.9
1540  18492  -4.49e+08   6:10.9
1560  18732  -4.38e+08   6:15.9
1580  18972  -4.17e+08   6:21.1
1600  19212  -3.94e+08   6:25.9
1620  19452  -3.74e+08   6:30.8
1640  19692  -3.65e+08   6:35.5
1660  19932  -3.45e+08   6:40.7
1680  20172  -2.89e+08   6:45.7
1700  20412  -2.52e+08   6:50.7
1720  20652  -2.34e+08   6:55.9
1740  20892  -2.15e+08   7:01.0
1760  21132  -1.83e+08   7:05.9
1780  21372  -1.23e+08   7:11.0
1800  21612  -5.21e+07   7:16.6
1820  21852  -4.18e+07   7:21.6
1840  22092  -3.58e+07   7:26.5
1860  22332  -3.04e+07   7:31.5
1880  22572  -2.46e+07   7:36.2
1900  22812  -2.27e+07   7:41.2
1920  23052  -1.96e+07   7:46.3
1940  23292  -1.8e+07    7:51.3
1960  23532  -1.66e+07   7:55.8
1980  23772  -1.58e+07   8:00.8
2000  24012  -1.54e+07   8:05.8
2020  24252  -1.5e+07    8:10.5
2040  24492  -1.47e+07   8:15.0
2060  24732  -1.44e+07   8:19.1
2080  24972  -1.37e+07   8:23.4
2100  25212  -1.33e+07   8:27.5
2120  25452  -1.32e+07   8:31.9
2140  25692  -1.32e+07   8:36.1
2160  25932  -1.32e+07   8:40.2
2180  26172  -1.31e+07   8:44.4
2200  26412  -1.31e+07   8:48.8
2220  26652  -1.31e+07   8:53.5
2240  26892  -1.3e+07    8:58.3
2260  27132  -1.3e+07    9:03.2
2280  27372  -1.29e+07   9:08.2
2300  27612  -1.29e+07   9:12.9
2320  27852  -1.29e+07   9:17.5
2340  28092  -1.28e+07   9:22.4
2360  28332  -1.28e+07   9:26.5
2380  28572  -1.28e+07   9:30.7
2400  28812  -1.27e+07   9:35.6
2420  29052  -1.27e+07   9:39.9
2440  29292  -1.26e+07   9:45.1
2460  29532  -1.26e+07   9:49.0
2480  29772  -1.25e+07   9:53.5
2500  30012  -1.24e+07   9:58.3
2520  30252  -1.24e+07  10:02.6
2540  30492  -1.22e+07  10:06.9
2560  30732  -1.22e+07  10:11.1
2580  30972  -1.21e+07  10:15.0
2600  31212  -1.2e+07   10:19.0
2620  31452  -1.18e+07  10:23.1
2640  31692  -1.17e+07  10:27.0
2660  31932  -1.15e+07  10:31.0
2680  32172  -1.15e+07  10:35.1
2700  32412  -1.14e+07  10:39.2
2720  32652  -1.14e+07  10:43.6
2740  32892  -1.13e+07  10:47.8
2760  33132  -1.13e+07  10:52.4
2780  33372  -1.13e+07  10:56.5
2800  33612  -1.12e+07  11:00.5
2820  33852  -1.12e+07  11:04.8
2840  34092  -1.12e+07  11:09.0
2860  34332  -1.12e+07  11:13.4
2880  34572  -1.12e+07  11:17.4
2900  34812  -1.12e+07  11:21.9
2920  35052  -1.12e+07  11:26.8
2940  35292  -1.12e+07  11:31.6
2960  35532  -1.12e+07  11:35.8
2980  35772  -1.12e+07  11:40.3
3000  36012  -1.12e+07  11:45.0
3020  36252  -1.12e+07  11:49.1
3040  36492  -1.12e+07  11:53.8
3060  36732  -1.12e+07  11:57.8
3080  36972  -1.12e+07  12:02.2
3100  37212  -1.12e+07  12:06.5
3120  37452  -1.12e+07  12:10.6
