Iter. Eval.  Best      Time m:s
0     11     -2.08e+12   0:00.6
1     22     -5.38e+11   0:01.0
2     33     -2.4e+11    0:01.3
3     44     -1.59e+11   0:01.5
20    231    -8.36e+10   0:04.7
40    451    -5.23e+10   0:08.6
60    671    -6.64e+09   0:12.6
80    891    -6.31e+09   0:16.8
100   1111   -6.11e+09   0:21.1
120   1331   -6.04e+09   0:25.6
140   1551   -6.01e+09   0:30.2
160   1771   -5.89e+09   0:34.4
180   1991   -5.5e+09    0:38.2
200   2211   -4.56e+09   0:42.1
220   2431   -3.24e+09   0:45.7
240   2651   -2.92e+09   0:49.4
260   2871   -2.77e+09   0:53.0
280   3091   -2.66e+09   0:56.8
300   3311   -2.66e+09   1:00.4
320   3531   -2.66e+09   1:04.1
340   3751   -2.65e+09   1:07.8
360   3971   -2.65e+09   1:11.4
380   4191   -2.64e+09   1:15.2
400   4411   -2.63e+09   1:19.0
420   4631   -2.61e+09   1:22.9
440   4851   -2.61e+09   1:26.7
460   5071   -2.6e+09    1:30.5
480   5291   -2.56e+09   1:34.4
500   5511   -2.4e+09    1:39.3
520   5731   -1.86e+09   1:43.8
540   5951   -1.36e+09   1:49.0
560   6171   -1.35e+09   1:53.6
580   6391   -1.35e+09   1:57.9
600   6611   -1.34e+09   2:02.6
620   6831   -1.33e+09   2:07.1
640   7051   -1.33e+09   2:11.2
660   7271   -1.32e+09   2:15.4
680   7491   -1.31e+09   2:19.5
700   7711   -8.35e+08   2:24.0
720   7931   -3.73e+08   2:28.0
740   8151   -2.98e+08   2:31.8
760   8371   -2.59e+08   2:35.7
780   8591   -1.81e+08   2:39.5
800   8811   -1.29e+08   2:43.4
820   9031   -8.99e+07   2:47.5
840   9251   -6.09e+07   2:51.7
860   9471   -4.68e+07   2:56.0
880   9691   -2.69e+07   3:00.0
900   9911   -2.12e+07   3:04.0
920   10131  -1.83e+07   3:08.1
940   10351  -1.72e+07   3:12.5
960   10571  -1.62e+07   3:16.8
980   10791  -1.48e+07   3:21.1
1000  11011  -1.41e+07   3:26.4
1020  11231  -1.38e+07   3:32.3
1040  11451  -1.21e+07   3:37.9
1060  11671  -1.15e+07   3:42.3
1080  11891  -1.1e+07    3:46.5
1100  12111  -9193130    3:51.0
1120  12331  -8268435    3:55.7
1140  12551  -8104576    4:00.0
1160  12771  -8092127    4:04.3
1180  12991  -8090633    4:08.7
1200  13211  -8086283    4:12.9
1220  13431  -8070694    4:17.1
1240  13651  -8045958    4:21.3
1260  13871  -8024884    4:25.5
1280  14091  -8004712    4:29.8
1300  14311  -7973083    4:34.0
1320  14531  -7955085    4:38.3
1340  14751  -7946194    4:43.3
1360  14971  -7944670    4:47.9
1380  15191  -7944395    4:52.3
1400  15411  -7944375    4:56.6
1420  15631  -7944373    5:00.8
1440  15851  -7944372    5:05.1
1460  16071  -7944372    5:09.4
1480  16291  -7944371    5:13.9
1500  16511  -7944371    5:19.1
1520  16731  -7944371    5:25.2
1540  16951  -7944371    5:30.5
1560  17171  -7944371    5:35.6
1580  17391  -7944371    5:39.6
1600  17611  -7944371    5:43.9
1620  17831  -7944371    5:48.4
1640  18051  -7944371    5:52.8
1660  18271  -7944370    5:57.3
1680  18491  -7944370    6:01.6
1700  18711  -7944370    6:05.7
1720  18931  -7944370    6:10.1
1740  19151  -7944370    6:14.1
1760  19371  -7944370    6:18.4
1780  19591  -7944370    6:22.5
1800  19811  -7944370    6:26.4
1820  20031  -7944370    6:30.5
1840  20251  -7944370    6:34.8
1860  20471  -7944370    6:39.2
1880  20691  -7944370    6:43.5
1900  20911  -7944370    6:47.5
1920  21131  -7944370    6:51.5
1940  21351  -7944370    6:55.5
1960  21571  -7944370    6:59.3
1980  21791  -7944370    7:03.3
2000  22011  -7944370    7:08.2
2020  22231  -7944370    7:13.3
2040  22451  -7944370    7:18.2
2060  22671  -7944370    7:23.2
2080  22891  -7944370    7:28.3
2100  23111  -7944370    7:32.6
2120  23331  -7944370    7:37.0
2140  23551  -7944370    7:41.3
2160  23771  -7944370    7:45.6
2180  23991  -7944370    7:50.3
2200  24211  -7944370    7:54.6
2220  24431  -7944370    7:59.1
2240  24651  -7944370    8:03.2
2260  24871  -7944370    8:07.2
2277  25047  -7944370    8:10.5
